"gene","padj","logpadj","lfc","direction"
"THBD",1.43011033937399e-08,7.84463045349116,0.684363381658343,"gonad"
"YDJC",2.1458461228535e-34,33.6684014242115,0.683892299248001,"gonad"
"ALYREF",1.20627267700751e-48,47.918554509166,0.683761817424837,"gonad"
"STRBP",1.13071720488544e-81,80.9466459995969,0.683745247006135,"gonad"
"UBAC1",6.9331749040485e-86,85.1590678436632,0.683702983200129,"gonad"
"SYT7",1.61909970107496e-12,11.7907264073964,0.683502629299346,"gonad"
"EXOSC1",2.61853842294961e-74,73.5819410491245,0.683141215539837,"gonad"
"TOR2A",2.24816074015899e-176,175.648172640581,0.683021778809405,"gonad"
"SCNN1G",6.11851516695716e-31,30.2133539590696,0.682979412137558,"gonad"
"DPH2",1.11933840286242e-41,40.9510385959758,0.682849160555863,"gonad"
"CAB39",7.25133266592359e-62,61.1395821704952,0.682836922402484,"gonad"
"ZC3H12B",5.23497845032599e-27,26.2810851017452,0.682649926205135,"gonad"
"RTCB",9.95029163121573e-44,43.0021641904129,0.682279177036138,"gonad"
"LOC100859860",1.11059413583311e-82,81.9544446240221,0.681291162755226,"gonad"
"TRAF5",2.53518173212894e-34,33.5959909032214,0.680616177936704,"gonad"
"MTMR9LP",5.24780618640013e-07,6.28002221283424,0.680303588605776,"gonad"
"LOC107051991",7.17253365324718e-59,58.1443274053845,0.680202392892183,"gonad"
"SMARCE1",1.60118408725326e-135,134.795558734613,0.680063035833162,"gonad"
"LOC107049255",0.0187115589403801,1.72789002805315,0.679531926137966,"gonad"
"TSN",4.20722716026618e-120,119.376004038545,0.679484191158289,"gonad"
"LAT2",6.33239754365886e-09,8.19843182823833,0.679432004593938,"gonad"
"EIF2S3L",3.54988225765305e-148,147.449786051367,0.679180131238867,"gonad"
"CBX5",1.86614386010143e-47,46.7290548797535,0.678727814113284,"gonad"
"CCDC124",1.41311335820126e-141,140.849822998189,0.678357994833783,"gonad"
"LOC101748085",2.29318317808426e-22,21.6395612527041,0.676754101258794,"gonad"
"LOC100859056",8.77000670948821e-31,30.0570000743771,0.676582651860489,"gonad"
"CDC2L1",5.06820102484587e-123,122.295146167615,0.676320757723494,"gonad"
"AIMP1",6.8776950161249e-39,38.1625570864016,0.675935204298081,"gonad"
"SCPEP1",1.61298802760645e-33,32.7923688561472,0.67551066360794,"gonad"
"DUSP15",1.21485302513436e-29,28.91547626053,0.675323215556686,"gonad"
"ARHGEF26",9.58506835038911e-81,80.0184047858541,0.675140830581572,"gonad"
"OCIAD1",3.10876383017852e-64,63.507412269641,0.67497552239262,"gonad"
"CCNK",3.11690284200291e-43,42.5062767350474,0.674419274165707,"gonad"
"MCM6",2.30529457885232e-69,68.6372735710137,0.674166707109973,"gonad"
"GSTZ1",8.87332397236633e-68,67.0519136617424,0.674107175979843,"gonad"
"GJA9",2.45051257952493e-08,7.61074306372705,0.674026639690335,"gonad"
"TSPAN2",7.36403405607041e-39,38.132884211704,0.673841928072651,"gonad"
"LOC107051014",9.85191940363543e-25,24.0064791496851,0.673659542700364,"gonad"
"SBNO1",9.43026979074572e-58,57.0254758823469,0.673478254529881,"gonad"
"RNF113A",4.10060063510378e-37,36.3871525253763,0.673353715445825,"gonad"
"PRDM1",1.1480667366079e-26,25.9400328658595,0.673329061834772,"gonad"
"CCNE1",7.84004544300685e-35,34.1056814200209,0.672689024468622,"gonad"
"DUSP10",9.00901902895063e-27,26.0453224957587,0.672374347682378,"gonad"
"HAPLN3",2.39740327101938e-12,11.6202589064555,0.672061333043151,"gonad"
"WDR3",2.78476827453285e-52,51.5552109373946,0.671905720828081,"gonad"
"SLC5A7",4.9789556721704e-05,4.30286174024743,0.671572495160536,"gonad"
"EPG5",7.77631343084495e-83,82.1092262431251,0.671421514163175,"gonad"
"ZNF367",7.83416489373519e-22,21.1060072916488,0.671210833363527,"gonad"
"ARMC8",1.41840952996239e-304,303.848198359474,0.670956483585917,"gonad"
"GFER",2.49986045887615e-36,35.6020842327805,0.670927899511322,"gonad"
"LRRC8B",4.35408210527173e-24,23.3611033856922,0.670840230739638,"gonad"
"C1QTNF6",1.18098246116797e-16,15.9277565520686,0.670794287808041,"gonad"
"FRMPD1",1.07706701497587e-05,4.96775727411263,0.670762950624613,"gonad"
"HEXIM1",1.70118399734127e-31,30.7692487112502,0.670341809951109,"gonad"
"WWTR1",3.3533686935753e-37,36.4745186944738,0.66968191577592,"gonad"
"CYP2J2L1",4.89480902471632e-08,7.31026424791188,0.668799310305167,"gonad"
"TNFSF10",1.12710608936911e-06,5.94803520386591,0.668009734469748,"gonad"
"MCAT",9.7877135450572e-39,38.009318749539,0.667708665451011,"gonad"
"ESD",4.46436718051929e-76,75.3502400932113,0.667653645713534,"gonad"
"RBM22",9.81189122757951e-88,87.00824727493,0.667568573432181,"gonad"
"C15ORF27",3.01898539697696e-15,14.5201389876817,0.667464816953141,"gonad"
"PLA2G7",3.38110631639857e-108,107.470941172949,0.667399346696279,"gonad"
"NEU3",1.01575734662358e-34,33.9932100278876,0.66732434231038,"gonad"
"CCDC61",8.29512166968753e-25,24.0811772395267,0.667178971627662,"gonad"
"WAPAL",1.28332012824372e-63,62.8916649939855,0.666921678961602,"gonad"
"OGFR",7.20493958325525e-57,56.1423696565945,0.66689919348966,"gonad"
"VAT1",1.52365303245014e-35,34.8171139196422,0.666816025084852,"gonad"
"MAP10",2.49944900708451e-81,80.6021557191505,0.666469842660446,"gonad"
"TJP2",1.87510766616824e-24,23.7269737906134,0.665976374827218,"gonad"
"GALK2",6.96903748650457e-51,50.1568271994006,0.665972592253112,"gonad"
"ARHGAP25",1.18359237374858e-10,9.92679784179594,0.665655989944553,"gonad"
"MRPL54",3.27880950768029e-29,28.4842838142445,0.6642669270007,"gonad"
"INPP5E",4.72595417428923e-24,23.3255104938653,0.663740330451145,"gonad"
"CNGA3",8.14468017251381e-14,13.0891259650129,0.663454492660685,"gonad"
"NDUFS8",3.87772290164625e-41,40.411423228415,0.663287605262035,"gonad"
"MOSPD1",9.89366986530849e-33,32.0046425853875,0.662981586666584,"gonad"
"CCDC137",4.58171530111556e-34,33.3389719005233,0.662457575821432,"gonad"
"MYD88",1.91178786364828e-40,39.718560299695,0.662329605789674,"gonad"
"MSH2",2.40219631542889e-135,134.619391503501,0.662152493804144,"gonad"
"CEP164",3.99429012167388e-31,30.3985603937302,0.661761194918419,"gonad"
"TOR1B",7.95155585864034e-29,28.0995478858452,0.661755050515807,"gonad"
"C1ORF50",2.32063514989007e-54,53.6343931339279,0.661746654324816,"gonad"
"SIRT6",1.57243612208778e-62,61.803426988101,0.661673654820226,"gonad"
"LOC107056388",2.57171466655896e-07,6.58977721833457,0.661619005253297,"gonad"
"LOC101748353",9.42886596602978e-21,20.0255405378366,0.661537718523642,"gonad"
"MRPS21",2.99585688178073e-17,16.5234789376139,0.661517299052022,"gonad"
"COQ4",4.33353240855623e-68,67.3631579511932,0.661331172236698,"gonad"
"LDB3",3.34150436064659e-19,18.4760579677878,0.661266245964116,"gonad"
"EXOC5",4.8669152990266e-195,194.3127462119,0.660787326005085,"gonad"
"TIFA",6.05037288391723e-08,7.21821785899425,0.660494904382318,"gonad"
"TXN",9.41300135625649e-10,9.02627187873738,0.66048146995139,"gonad"
"FAM195B",5.41236693459343e-51,50.266612767827,0.660184492070785,"gonad"
"ATPAF1",3.53922858791367e-66,65.4510913867088,0.659912076794729,"gonad"
"ORC2",9.22267054299974e-169,168.035143305177,0.65975830953845,"gonad"
"ATL2",2.1108859004765e-249,248.675535240938,0.659675906959921,"gonad"
"PSPC1",3.10375303630171e-88,87.5081128425809,0.658883211648517,"gonad"
"CCDC30",2.94812377447542e-08,7.53045428694486,0.658637059189675,"gonad"
"TRPV4",8.88868312818402e-11,10.0511625756468,0.658565858086757,"gonad"
"SMIM12",1.55155477550218e-45,44.8092328876413,0.658151521173016,"gonad"
"B3GNT7",6.46931631197355e-06,5.18914161386395,0.65771632820516,"gonad"
"TBC1D22A",1.67998608979416e-150,149.774694314197,0.657577148919286,"gonad"
"TMEM215",0.00172608474868026,2.76293788476182,0.657193264595457,"gonad"
"ATXN7L3",3.9119706028765e-108,107.407604417447,0.656814923422872,"gonad"
"SLC25A32",4.09069061277958e-32,31.3882033658313,0.655935998969936,"gonad"
"LOC419662",3.29118850204637e-40,39.4826472428791,0.655875525389153,"gonad"
"DROSHA",5.02738465870775e-139,138.298657884463,0.655805347063077,"gonad"
"WDR43",1.35955729348041e-108,107.866602485967,0.655614212198515,"gonad"
"ZNF706",2.19163419293644e-76,75.6592319325083,0.654408259193397,"gonad"
"AZIN2",4.96699505132531e-07,6.30390627269718,0.654195376878986,"gonad"
"DENND1A",6.23297246191814e-88,87.2053047918732,0.653772271862264,"gonad"
"EIF4G3",1.65340222642849e-55,54.7816214818982,0.65377222133249,"gonad"
"LRFN2",3.38825953019484e-07,6.47002333145388,0.653506643669905,"gonad"
"SWAP70",1.229047336017e-36,35.9104313902013,0.653260288245117,"gonad"
"RPL34",5.92768515150466e-15,14.2271148719308,0.652949374447105,"gonad"
"ATP5F1",4.12566677627146e-50,49.3845058522404,0.65290121115663,"gonad"
"PRKRIP1",1.95629025651643e-07,6.70856670811111,0.652751499178032,"gonad"
"NFYC",2.98219364796243e-95,94.5254641591691,0.652263292160187,"gonad"
"ZBTB43",5.8086155941443e-60,59.2359273635592,0.652219481013583,"gonad"
"EIF3L",5.58624388695645e-100,99.2528801075811,0.65183399367041,"gonad"
"ALG11",2.3506413310285e-86,85.6288136319718,0.651396751634376,"gonad"
"PCGF6",1.87552052631881e-35,34.7268781784244,0.651215232426036,"gonad"
"RPL24",1.52083095877622e-35,34.8179190553425,0.650851471913219,"gonad"
"C14H8ORF33",1.52255858618216e-53,52.8174259872559,0.650072177330048,"gonad"
"HIST1H2A4",3.09308110228798e-15,14.5096086924073,0.649980749690725,"gonad"
"LOC422171",5.61953854086877e-30,29.2502993458869,0.649943339026665,"gonad"
"SETD2",1.10166414795822e-30,29.957950783814,0.649766690642078,"gonad"
"CASZ1",2.15740592130418e-16,15.6660681336194,0.649645471594193,"gonad"
"SEPT9",1.83895040442247e-12,11.7354299833101,0.649564264644825,"gonad"
"ALOX5",2.97730052019723e-08,7.52617732669816,0.649522154285782,"gonad"
"RP1-37E16.12",1.81340891985574e-12,11.7415042523788,0.64930025737599,"gonad"
"SEL1L3",3.01837058672696e-102,101.520227439878,0.649189587321547,"gonad"
"SELPLG",1.34966916782644e-05,4.86977267313114,0.648342923372891,"gonad"
"CRADD",2.91232718959309e-41,40.5357598351789,0.647575279268697,"gonad"
"LRR1",3.78227778194508e-73,72.4222465784165,0.647489103180976,"gonad"
"ZCCHC6",2.27736227727681e-10,9.64256787737461,0.647092960729695,"gonad"
"CINP",6.56740300056853e-40,39.1826063329506,0.646592977036659,"gonad"
"RPS29",2.89366595909093e-23,22.5385516046948,0.646211100856384,"gonad"
"C24H11ORF57",3.52369887699152e-59,58.4530012119651,0.646141643577964,"gonad"
"RIF1",8.09856813625267e-59,58.0915917595774,0.645349428713409,"gonad"
"D2HGDH",1.80273067407376e-117,116.744069151536,0.644902693220176,"gonad"
"CD4",2.90263783351743e-11,10.5372071483629,0.644611309630455,"gonad"
"EIF4ENIF1",1.34779188314642e-20,19.8703771634231,0.644596754754153,"gonad"
"LOC100859265",6.24532227518461e-12,11.2044451459651,0.644152021160485,"gonad"
"PIGL",3.02244046053755e-30,29.5196422456085,0.644101479475608,"gonad"
"DPY30",5.92393232640823e-31,30.2273899113992,0.643654551600355,"gonad"
"LPIN2",2.45430080844829e-32,31.6100722095621,0.643111784932147,"gonad"
"ZC3H11A",2.94012961397732e-26,25.5316335235353,0.642913469931698,"gonad"
"PAQR5",8.68821571957699e-18,17.0610694045302,0.642589671293182,"gonad"
"HRSP12",2.58900013750056e-50,49.5868679265,0.642461452458777,"gonad"
"RER1",1.70728894297285e-93,92.7676929723127,0.642167959870122,"gonad"
"TFG",1.89609349767273e-114,113.722140251111,0.641866380859925,"gonad"
"NUS1",9.48592270833003e-42,41.0229204183182,0.641757231077303,"gonad"
"ULK2",5.78036149514662e-08,7.23804500060401,0.641399090745369,"gonad"
"GDPD5",1.7840232643072e-10,9.74859948656619,0.641234713242175,"gonad"
"LOC420419",1.11728589256611e-26,25.9518356848278,0.641201998197249,"gonad"
"CLPP",4.14670784938417e-34,33.3822965611804,0.64106107812266,"gonad"
"ZC3HAV1",3.67073518241244e-28,27.4352469456419,0.641006894300843,"gonad"
"LOC422942",0.00134524214159371,2.87119953626155,0.640432621918925,"gonad"
"RP1-27O5.3",8.20856556857836e-15,14.0857327283957,0.640379095964023,"gonad"
"PPP2R2B",1.50106747125651e-25,24.8235997862805,0.640305170791752,"gonad"
"PCDH10",3.99004882088044e-08,7.39902179040116,0.640237172128783,"gonad"
"EIF2B3",8.6359688597652e-84,83.0636889323471,0.639582717850171,"gonad"
"ABCC4",1.32184393060402e-55,54.8788198187374,0.63944996940746,"gonad"
"MED20",1.79705434347014e-62,61.7454387894952,0.639157787997771,"gonad"
"CFL2",3.33924692034573e-18,17.4763514658876,0.639067014601578,"gonad"
"CAP1",1.90723384691697e-45,44.7195960546208,0.639028828053853,"gonad"
"METRNL",2.6185445336676e-19,18.58194003564,0.638896199714877,"gonad"
"DALRD3",8.50970421215035e-48,47.070085535246,0.638421814648195,"gonad"
"AP4S1",3.1307050581281e-38,37.5043578450822,0.638320666659729,"gonad"
"LIG4",4.14905070141401e-33,32.3820512580585,0.637925687119009,"gonad"
"SMPX",0.0228402959252867,1.6412982735485,0.637605673908155,"gonad"
"MFAP1",1.41547655086072e-48,47.8490973208705,0.637578462920954,"gonad"
"SLC40A1",6.03258575873218e-45,44.2194964954814,0.637508623140247,"gonad"
"RPL8",5.29413101937739e-34,33.2762053149635,0.637350241512575,"gonad"
"FAM65C",1.44958786739001e-15,14.8387554545649,0.637160094265171,"gonad"
"AHSA1",8.01738318491188e-80,79.0959673591224,0.636872801668729,"gonad"
"ICMT",3.520318119015e-75,74.4534180890531,0.636528667334475,"gonad"
"LIMA1",5.94806096798278e-36,35.2256245885827,0.636306164961609,"gonad"
"PPP1R9B",9.03571246180119e-58,57.0440375978314,0.636057607528376,"gonad"
"PEX1",2.39639987341767e-84,83.6204407120219,0.635999189953208,"gonad"
"SLC25A51",2.19940347818605e-105,104.657695092478,0.635833135565004,"gonad"
"TLX2",8.22705807708585e-06,5.08475543687773,0.635766089209581,"gonad"
"PTGES2",3.04452209982292e-50,49.5164808691062,0.635333708509422,"gonad"
"NAA16",6.73539796874906e-101,100.171636738393,0.635321786028826,"gonad"
"SEMA7A",9.4212582706308e-35,34.0258910904663,0.635258609564746,"gonad"
"RPSA",9.55927170777945e-45,44.0195751940566,0.63421678847895,"gonad"
"RNMTL1",1.03492742290843e-22,21.9850901052173,0.633981151141826,"gonad"
"RAB19",1.94579810850757e-13,12.7109022231168,0.63374598674168,"gonad"
"FIGF",2.0889317951542e-29,28.6800757397572,0.633672303642334,"gonad"
"HSF3",9.37836032447525e-154,153.027873085318,0.633447244744829,"gonad"
"THG1L",3.78050895970747e-43,42.422449728334,0.633176635704963,"gonad"
"LOC420160",3.83126075405894e-08,7.41665828910406,0.632789860020043,"gonad"
"AP3S2",4.48583384307381e-49,48.3481568168816,0.632356462190399,"gonad"
"KLHL20",6.0507349384959e-65,64.218191871571,0.631936914986442,"gonad"
"C26H6ORF125",2.10812402341797e-46,45.6761038426523,0.6315037463912,"gonad"
"MTTPL",1.50832101126905e-06,5.82150621908543,0.631354369246617,"gonad"
"PWWP2B",3.18174091961651e-45,44.497335186651,0.631063459057225,"gonad"
"RPL9",2.88929915915438e-29,28.5392074888088,0.630745253745872,"gonad"
"CHRNA8",8.78383388405469e-05,4.05631588599969,0.630702700308121,"gonad"
"SUN1",1.24331196775995e-65,64.9054198859381,0.630561210200959,"gonad"
"WDR45B",4.76198432062581e-150,149.322212038893,0.630329314612541,"gonad"
"NRK",2.19794999290981e-57,56.6579821927362,0.630260594882037,"gonad"
"LOC107049717",3.81200177092812e-10,9.41884690627502,0.629919557634622,"gonad"
"IFT27",5.65363134700059e-17,16.247672513707,0.629387001048253,"gonad"
"TMEM167B",3.65108152823048e-27,26.4375784691962,0.62936618527703,"gonad"
"TRAF2",5.68553588954885e-42,41.2452285946692,0.629108307420868,"gonad"
"ZCCHC8",4.47068169428796e-36,35.3496262501354,0.628606179931306,"gonad"
"RNF146",4.42878442296318e-22,21.3537154590686,0.628309170394059,"gonad"
"PHB",1.71345131386051e-30,29.7661282311361,0.627979772659857,"gonad"
"EPHA1",1.41915919734749e-15,14.8479688838579,0.62697986020975,"gonad"
"GPD1L2",2.46070342956903e-10,9.60894072545321,0.626818200367719,"gonad"
"MPHOSPH10",1.9264388536444e-81,80.7152447712065,0.626506472877035,"gonad"
"APLF",2.07018271606307e-24,23.6839913216561,0.626485167407936,"gonad"
"USP54",6.93219345733944e-42,41.1591293258943,0.62642282008479,"gonad"
"GPRIN2",4.79066107199176e-43,42.3196045533686,0.626296450043027,"gonad"
"IYD",2.69919731921122e-08,7.56876536608733,0.6261161014946,"gonad"
"MRE11A",1.37119605737385e-213,212.862900444154,0.626019979149441,"gonad"
"FXR1",1.04207951624895e-48,47.9820991407768,0.625963596120393,"gonad"
"DAK",4.03490587040007e-17,16.3941665924023,0.62546347405056,"gonad"
"LOC107054537",0.000757122736914796,3.12083371145892,0.624727678650117,"gonad"
"SH3BP4",7.05789430448223e-13,12.1513248497057,0.624109607172524,"gonad"
"ATM",7.05829836542755e-102,101.151299987274,0.623131762269599,"gonad"
"SETMAR",1.92734012586943e-43,42.7150416367957,0.622768014231636,"gonad"
"CNOT11",1.80506642333306e-76,75.7435068121759,0.622700064765715,"gonad"
"ATP5B",2.08324102856706e-82,81.6812604797782,0.622697410984447,"gonad"
"SNRNP40",1.11171230815698e-126,125.954007586086,0.622605696980815,"gonad"
"THBS4",3.6377140037782e-26,25.4391714480607,0.622572188536417,"gonad"
"EXOSC8",1.61714088321964e-54,53.7912521432726,0.621574357362121,"gonad"
"SDF2",1.32101960046616e-20,19.8790907385466,0.621311366289161,"gonad"
"SETDB2",4.18844812342102e-55,54.3779468592001,0.62070692857462,"gonad"
"EDARADD",5.32570703135599e-26,25.2736227279018,0.619578167734762,"gonad"
"FIGNL2",0.00132854761974712,2.87662287435663,0.618848734712756,"gonad"
"PUF60",2.20115455505513e-42,41.657349462194,0.61871668121043,"gonad"
"LURAP1",5.25733177483593e-11,10.2792346150619,0.618005161289438,"gonad"
"LOC107050679",0.000222409201597754,3.65284724892244,0.616908975558293,"gonad"
"PPP1R2",4.96245987588965e-25,24.304302991715,0.616452514463064,"gonad"
"CHPF",3.20628253262175e-71,70.4939982109425,0.616430810219035,"gonad"
"RRP7A",2.80942462550907e-50,49.5513826151671,0.616113392418344,"gonad"
"NEDD4L",2.13027331091051e-08,7.67156467364784,0.615894337649866,"gonad"
"CCT3",1.83587851585222e-86,85.7361560604118,0.615810233529065,"gonad"
"ST14",5.49295624571635e-30,29.2601938603487,0.615441581133575,"gonad"
"IGSF3",5.25089524408289e-21,20.2797666458475,0.615017591500057,"gonad"
"MPND",5.08597518553773e-49,48.293625763077,0.614890542766508,"gonad"
"PXK",1.90606270046806e-58,57.7198628172237,0.614758103789608,"gonad"
"SMOX",5.13207069811252e-24,23.2897073695246,0.614702012846011,"gonad"
"CD72AGL",0.000272104225517515,3.56526471399131,0.614458853399205,"gonad"
"MYLK4",4.53749147172523e-06,5.34318417821724,0.614311552629532,"gonad"
"SHFM1",5.44346870303014e-54,53.2641242696925,0.614310095972981,"gonad"
"LDLRAD3",3.28804923586954e-75,74.4830616878758,0.614185623661712,"gonad"
"SFT2D1",8.76378869939739e-47,46.0573081021054,0.61417116870605,"gonad"
"MCMBP",1.34556073115161e-166,165.871096695813,0.614169086097404,"gonad"
"TIMM50",5.48414198840959e-47,46.2608913095382,0.614021493299522,"gonad"
"C6H10ORF88",1.53423633140024e-20,19.8141077371813,0.613562625843102,"gonad"
"KIAA1522",1.03536688001251e-08,7.98490573162562,0.613360838580769,"gonad"
"WDR53",1.92550073726795e-20,19.7154563107513,0.613341802000973,"gonad"
"GINM1",1.46102495338477e-63,62.8353423665265,0.613259130951714,"gonad"
"POLR1E",1.65109630355404e-41,40.7822275948884,0.613072546362024,"gonad"
"MRPL13",5.83256942747508e-39,38.2341400829174,0.613071093164913,"gonad"
"WARS",2.34409241546566e-67,66.6300252703265,0.612724091322904,"gonad"
"FOXK1",1.39942592904911e-44,43.8540500835905,0.611900477562353,"gonad"
"ADAMTSL1",1.2821733651035e-13,12.8920532490626,0.611876346073876,"gonad"
"RRAS2",1.37588182492977e-98,97.8614188662349,0.611450137342301,"gonad"
"DBX2",4.80741956659733e-15,14.3180879732518,0.610986395468309,"gonad"
"NOLC1",3.42133688338018e-79,78.46580416072,0.610199827420714,"gonad"
"SMAD6",3.08399099288096e-25,24.5108868990218,0.61018120339313,"gonad"
"MGP",0.000144211136117361,3.84100120169994,0.609982831181363,"gonad"
"PPP1R1C",1.66742069724625e-05,4.77795481202451,0.609476602105418,"gonad"
"FSBP",5.28155784692283e-20,19.2772379591835,0.608442508884287,"gonad"
"TDG",2.97680865734832e-71,70.5262490799413,0.60841165515962,"gonad"
"NPAS3",4.0685292088704e-19,18.3905625617611,0.607772787100817,"gonad"
"THOC2",1.46749133038051e-47,46.8334244557901,0.607510936876492,"gonad"
"NOM1",9.32783214097274e-54,53.0302192778622,0.60745498974371,"gonad"
"CLPX",2.28155554974855e-144,143.641768952859,0.607294953958026,"gonad"
"LOC100859798",1.05767181786265e-45,44.9756490674627,0.607063843235455,"gonad"
"AFG3L2",1.85252569639021e-50,49.7322357592066,0.607060297411628,"gonad"
"NBR1",1.1934611430318e-55,54.9231917162815,0.606898802256661,"gonad"
"PRMT9",6.2902934669686e-63,62.2013290925337,0.606594170492126,"gonad"
"PALB2",1.1108752833663e-37,36.9543346960422,0.606436767625671,"gonad"
"ST7L",6.09832406242037e-197,196.214789501128,0.606414674986612,"gonad"
"EMC6",2.40085666103387e-45,44.6196337679648,0.606244895581007,"gonad"
"SAV1",4.47494108515955e-73,72.3492126780148,0.606244564373725,"gonad"
"IFIH1",2.24274059785474e-22,21.6492209553226,0.606197239246289,"gonad"
"ANKDD1B",0.000319507377516991,3.49551910940565,0.605782746964683,"gonad"
"TMEM107",2.04249289929745e-13,12.6898394446126,0.605716929609143,"gonad"
"NUDT19",2.17531604626133e-15,14.6624776365595,0.605438738320458,"gonad"
"RNF168",1.35788085225363e-28,27.8671383357101,0.60535276978342,"gonad"
"RENBP",1.62524849880671e-07,6.78908022643308,0.605317546405575,"gonad"
"ALG1",7.87586153711098e-110,109.103701927653,0.605022352138274,"gonad"
"RPA3",1.37838789890857e-35,34.8606285482851,0.604164764357733,"gonad"
"SARDH",1.86568904589115e-08,7.72916073835318,0.603645893881577,"gonad"
"LOC419144",0.000419252128205411,3.37752472415296,0.603464194733916,"gonad"
"BTF3L4",5.96801500007448e-99,98.2241700939735,0.603303618129829,"gonad"
"C9H21ORF2",8.24279167483795e-88,87.0839256762101,0.602437848991637,"gonad"
"CCDC25",1.97969409553548e-96,95.7034019122055,0.602436522798471,"gonad"
"EIF4E",4.24502333753468e-131,130.372119917826,0.602174285476177,"gonad"
"ITPK1",3.08835700268482e-23,22.5102725025933,0.601783511128734,"gonad"
"TMX1",3.17357761895443e-20,19.4984508753014,0.601683880053733,"gonad"
"TFEC",0.0125605465198308,1.90099146367342,0.601543762664771,"gonad"
"PTRHD1",5.04954157138344e-12,11.296748048031,0.601312701076906,"gonad"
"TFB1M",5.93746984642073e-31,30.2263985829361,0.60089258633357,"gonad"
"CD80",5.11967890941817e-05,4.29075727578992,0.600861244829563,"gonad"
"CWC25",1.07633010721951e-51,50.9680545114233,0.600776411798763,"gonad"
"POLR2E",8.75409739024945e-79,78.0577886261245,0.600146814811328,"gonad"
"ZNRF1",4.78751567370343e-63,62.3198897911974,0.599990196217245,"gonad"
"LOC107054175",9.68948364794269e-23,22.0136993658619,0.599924569919809,"gonad"
"RAB30",3.36370935642023e-27,26.4731815367612,0.599893550042501,"gonad"
"QRICH1",9.55563686389663e-80,79.0197403627943,0.599578519306227,"gonad"
"FBXW9",3.02548602141916e-17,16.5192048492873,0.599545513022179,"gonad"
"SNRPB",3.01254530532634e-68,67.5210664130626,0.599519097749968,"gonad"
"ENTPD5",4.57784411911365e-14,13.3393389996391,0.598649343321664,"gonad"
"LDLRAD4",4.8078458366782e-49,48.3180494664116,0.598612239655151,"gonad"
"ZNF143",5.77942441063945e-59,58.2381154120519,0.598385810830262,"gonad"
"MSANTD4",1.01296760650526e-55,54.9944044426367,0.598205533554413,"gonad"
"ASB6",1.14352244440621e-96,95.9417553068892,0.597959401777595,"gonad"
"HPRT1",3.40603786474067e-73,72.4677505283181,0.597807704091157,"gonad"
"RPL35",1.95985399677644e-24,23.7077762810701,0.597664986274056,"gonad"
"CUL1",1.56576547671903e-117,116.805273286847,0.597527646967414,"gonad"
"TMEM40",8.76938318044447e-06,5.05703095289966,0.597501348307279,"gonad"
"LOC100858439",0.0629814313046417,1.20078747388931,0.597477225200492,"gonad"
"MRPS36",0.0837836005966408,1.07684097978702,0.597318588582241,"gonad"
"LOC107053353",7.18340912244558e-14,13.1436693981413,0.597157666538377,"gonad"
"SOCS2",8.05044425379576e-13,12.0941801529677,0.597116713120745,"gonad"
"UPF2",2.46858130107325e-128,127.607552565011,0.597075557283515,"gonad"
"KIAA0895",3.81092649356161e-50,49.4189694279658,0.596902270288758,"gonad"
"LOC421792",6.64293520811819e-44,43.1776399834299,0.596891953910599,"gonad"
"CHAMP1",1.86180379214428e-86,85.7300660894551,0.596290127700086,"gonad"
"LPXN",1.00936665733554e-13,12.995951045525,0.59624793745417,"gonad"
"LTN1",9.7097195002559e-60,59.0127933160498,0.596158908607392,"gonad"
"PM5",4.54435769493547e-81,80.3425274918167,0.595165303124253,"gonad"
"SPAST",1.40244114661007e-75,74.853115354841,0.595158064869576,"gonad"
"DNAJC25",4.67438149179563e-29,28.3302758462825,0.594429000892186,"gonad"
"EIF2B2",1.93699078690992e-145,144.712872444951,0.594407142168872,"gonad"
"CD40LG",7.54425522838582e-06,5.12238362748115,0.594265174691753,"gonad"
"SF3B4",6.67399749784851e-39,38.1756139605027,0.594161576842043,"gonad"
"RAPGEF6",4.71895797608014e-32,31.3261538901794,0.59412698529394,"gonad"
"MDGA1",3.12962116907331e-24,23.5045082292709,0.593831523780707,"gonad"
"ORAI2",7.82809038243978e-90,89.1063441686594,0.592929404655418,"gonad"
"RBM34",4.97082288204697e-20,19.3035717111559,0.592894666461939,"gonad"
"MON1A",2.7455893391476e-100,99.5613644201507,0.592465343076924,"gonad"
"CDC16",5.61274941103477e-143,142.250824347026,0.591860557735067,"gonad"
"LOC101749223",7.6459013557746e-68,67.1165713093668,0.591378380578991,"gonad"
"FAM180A",0.00230814437447732,2.63673702953805,0.59121297252694,"gonad"
"PSMD5",2.81255123120499e-122,121.550899558044,0.590987208052965,"gonad"
"CUEDC2",2.81686885531207e-47,46.5502333719493,0.590653110867346,"gonad"
"RAB7A",2.6185445336676e-19,18.58194003564,0.590632417814134,"gonad"
"SNIP1",1.37155542957382e-107,106.862786636276,0.590529387703822,"gonad"
"PPP1R26",2.49204629064967e-66,65.6034438947629,0.590490703308452,"gonad"
"CNN2",1.00137211051855e-11,10.99940450842,0.58989325957516,"gonad"
"CHRDL1",3.40784271863442e-27,26.4675204573342,0.589400007921501,"gonad"
"SLC22A15",7.52064005705625e-19,18.1237451964538,0.589091327476988,"gonad"
"MLPH",0.00600542621095469,2.22145616486437,0.58841327318462,"gonad"
