"","sex","tissue","treatment","gene","samples","counts"
"28044","male","gonad","inc.prolong","DRD1","g38.x_male_gonad_inc.prolong",6.35848793339777
"28045","male","gonad","bldg","DRD1","g52.blu58_male_gonad_bldg",6.69524158621478
"28046","male","gonad","hatch","DRD1","g53.y84_male_gonad_hatch",6.78979359472453
"28047","male","gonad","extend","DRD1","g8.y197_male_gonad_extend",6.59555453356394
"28048","male","gonad","extend","DRD1","l.s.o.blk_male_gonad_extend",6.65276276274548
"28049","male","gonad","m.inc.d17","DRD1","l.s024.y.g_male_gonad_m.inc.d17",6.44463038519324
"28050","male","gonad","prolong","DRD1","l.s080.blk.r_male_gonad_prolong",7.00123548001168
"28051","male","gonad","m.inc.d9","DRD1","l.s280.g.blk_male_gonad_m.inc.d9",6.92084671550709
"28052","male","gonad","m.inc.d9","DRD1","o.d.s009_male_gonad_m.inc.d9",7.01637623873405
"28053","male","gonad","lay","DRD1","o.s.w.r_male_gonad_lay",6.92960058794079
"28054","male","gonad","m.inc.d3","DRD1","o.s010.r.blk_male_gonad_m.inc.d3",6.73045793498867
"28055","male","gonad","inc.prolong","DRD1","o114.blu9_male_gonad_inc.prolong",6.79334770356522
"28056","male","gonad","n5","DRD1","o152.o120.w42_male_gonad_n5",6.465770101441
"28057","male","gonad","m.n2","DRD1","o3.x_male_gonad_m.n2",6.93076606586216
"28058","male","gonad","hatch","DRD1","o39.y77.x_male_gonad_hatch",6.90511053109848
"28059","male","gonad","hatch","DRD1","o44.blu26.x_male_gonad_hatch",6.30152863196853
"28060","male","gonad","inc.d3","DRD1","o48.r197.x_male_gonad_inc.d3",7.24516176785938
"28061","male","gonad","inc.d9","DRD1","o49.x_male_gonad_inc.d9",6.79353153433362
"28062","male","gonad","inc.d9","DRD1","o57.g59_male_gonad_inc.d9",6.56965292461251
"28063","male","gonad","m.inc.d17","DRD1","o59.blu64_male_gonad_m.inc.d17",7.05914316388478
"28064","male","gonad","prolong","DRD1","pk.s.d.g_male_gonad_prolong",6.85948337612102
"28065","male","gonad","lay","DRD1","pk.s238.blk.w_male_gonad_lay",6.74799867572774
"28066","male","gonad","lay","DRD1","pk.w.s141.o_male_gonad_lay",6.6523210373987
"28067","male","gonad","m.inc.d8","DRD1","pu.blk.s102.y_male_gonad_m.inc.d8",6.82927311867046
"28068","male","gonad","lay","DRD1","r.s005.pk.blk_male_gonad_lay",6.97377884569685
"28069","male","gonad","extend","DRD1","r.s057.g.pk_male_gonad_extend",6.72584461969322
"28070","male","gonad","m.inc.d8","DRD1","r.s058.d.l_male_gonad_m.inc.d8",6.74294540239189
"28071","male","gonad","bldg","DRD1","r.s059.d.o_male_gonad_bldg",7.03133384850302
"28072","male","gonad","extend","DRD1","r.s086.l.blk_male_gonad_extend",6.70379011632675
"28073","male","gonad","lay","DRD1","r.s116.blk.pu_male_gonad_lay",6.82879705022991
"28074","male","gonad","extend","DRD1","r.s172.l.y_male_gonad_extend",6.71769810835903
"28075","male","gonad","n9","DRD1","r.y.s007.blk_male_gonad_n9",6.93164604824534
"28076","male","gonad","inc.d17","DRD1","r176.blu54_male_gonad_inc.d17",6.81783732216855
"28077","male","gonad","lay","DRD1","r190.o43.x_male_gonad_lay",6.49063233792692
"28078","male","gonad","n9","DRD1","r195.x_male_gonad_n9",7.04683284179618
"28079","male","gonad","m.inc.d9","DRD1","r196.x_male_gonad_m.inc.d9",6.45986936100199
"28080","male","gonad","n9","DRD1","r37.w100.x_male_gonad_n9",6.85849433982119
"28081","male","gonad","m.inc.d8","DRD1","r4.x_male_gonad_m.inc.d8",6.78894275727461
"28082","male","gonad","hatch","DRD1","r41.w99.x_male_gonad_hatch",6.67445813437361
"28083","male","gonad","inc.d9","DRD1","r45.X_male_gonad_inc.d9",6.81027329366806
"28084","male","gonad","hatch","DRD1","r72.y83.x_male_gonad_hatch",6.49059066090446
"28085","male","gonad","inc.prolong","DRD1","r81.x_male_gonad_inc.prolong",7.14571066666002
"28086","male","gonad","m.inc.d9","DRD1","r84.x_male_gonad_m.inc.d9",6.97561208582794
"28087","male","gonad","m.inc.d9","DRD1","r85.g39_male_gonad_m.inc.d9.NYNO",6.30777597004225
"28088","male","gonad","inc.prolong","DRD1","r90.x_male_gonad_inc.prolong",7.08377213080608
"28089","male","gonad","bldg","DRD1","s.pu148.blk.r_male_gonad_bldg",6.78524470594236
"28090","male","gonad","m.inc.d8","DRD1","s044.blk.d.r_male_gonad_m.inc.d8",6.58484095263917
"28091","male","gonad","m.hatch","DRD1","s062.d.blk.g_male_gonad_m.hatch",6.92828426746675
"28092","male","gonad","m.inc.d17","DRD1","s064.g.blk.pu_male_gonad_m.inc.d17",6.53259310904246
"28093","male","gonad","bldg","DRD1","s065.l.d.o_male_gonad_bldg",6.88645859506358
"28094","male","gonad","bldg","DRD1","s066.l.d.r_male_gonad_bldg",6.76590459972523
"28095","male","gonad","m.inc.d8","DRD1","s067.o.l.y_male_gonad_m.inc.d8",6.56941690132041
"28096","male","gonad","m.inc.d3","DRD1","s071.pu.g.pk_male_gonad_m.inc.d3",6.79693824370269
"28097","male","gonad","m.hatch","DRD1","s090.blk.pk.w_male_gonad_m.hatch",6.92651201473534
"28098","male","gonad","m.inc.d17","DRD1","s096.g.blk.pk_male_gonad_m.inc.d17",6.91395707559721
"28099","male","gonad","m.inc.d3","DRD1","s139.l.blk.w_male_gonad_m.inc.d3",6.91898675864685
"28100","male","gonad","lay","DRD1","s150.w.g.blk_male_gonad_lay",6.6550449386259
"28101","male","gonad","m.inc.d3","DRD1","s175.blk.pu.pk_male_gonad_m.inc.d3",6.58445183521937
"28102","male","gonad","n9","DRD1","s187.l.o.r_male_gonad_n9",6.85967914098955
"28103","male","gonad","lay","DRD1","s243.blk.pk.r_male_gonad_lay",6.24642027511743
"28104","male","gonad","inc.d9","DRD1","w34.x_male_gonad_inc.d9",6.36394233212191
"28105","male","gonad","control","DRD1","x.blk.blk.ATLAS_male_gonad_control",6.67997768513071
"28106","male","gonad","n9","DRD1","x.blk16_male_gonad_n9.NYNO",6.35589893154545
"28107","male","gonad","m.n2","DRD1","x.blk23_male_gonad_m.n2",6.67318915275752
"28108","male","gonad","inc.d9","DRD1","x.blu106.o153_male_gonad_inc.d9.NYNO",6.76604012008398
"28109","male","gonad","inc.d17","DRD1","x.blu117.w89_male_gonad_inc.d17",7.06001322940834
"28110","male","gonad","n9","DRD1","x.blu23.w14_male_gonad_n9",6.9512639976851
"28111","male","gonad","n5","DRD1","x.blu30_male_gonad_n5",6.78621747463363
"28112","male","gonad","inc.d3","DRD1","x.blu42.o28_male_gonad_inc.d3",6.51971393257348
"28113","male","gonad","prolong","DRD1","x.blu57_male_gonad_prolong",6.60215163760697
"28114","male","gonad","extend","DRD1","x.blu69_male_gonad_extend",6.90957260609402
"28115","male","gonad","extend","DRD1","x.blu73_male_gonad_extend",6.52802836183187
"28116","male","gonad","m.hatch","DRD1","x.blu76_male_gonad_m.hatch",7.04897111734537
"28117","male","gonad","control","DRD1","x.g.ATLAS_male_gonad_control",7.30649782407837
"28118","male","gonad","control","DRD1","x.g.g.ATLAS_male_gonad_control",6.73784849582734
"28119","male","gonad","control","DRD1","x.g.g.g.ATLAS_male_gonad_control",6.72899229513072
"28120","male","gonad","inc.d9","DRD1","x.g13.w109_male_gonad_inc.d9",6.64891087790142
"28121","male","gonad","inc.d17","DRD1","x.g14.w199_male_gonad_inc.d17",6.72341986958748
"28122","male","gonad","inc.d3","DRD1","x.g147.blu28_male_gonad_inc.d3",6.5159559087075
"28123","male","gonad","m.inc.d3","DRD1","x.g5.w79_male_gonad_m.inc.d3",6.48646342153887
"28124","male","gonad","hatch","DRD1","x.g70_male_gonad_hatch",6.34971439027167
"28125","male","gonad","m.inc.d9","DRD1","x.o117_male_gonad_m.inc.d9",6.97795957829223
"28126","male","gonad","hatch","DRD1","x.o160.w102_male_gonad_hatch",6.41926258999331
"28127","male","gonad","inc.d3","DRD1","x.o163.w101_male_gonad_inc.d3",6.4965854087519
"28128","male","gonad","n5","DRD1","x.o164.w123_male_gonad_n5",6.9925304727048
"28129","male","gonad","n9","DRD1","x.o2_male_gonad_n9",6.62245522058811
"28130","male","gonad","bldg","DRD1","x.o30.g134_male_gonad_bldg",6.64271070529085
"28131","male","gonad","m.inc.d17","DRD1","x.o40.r70_male_gonad_m.inc.d17",6.94933456476573
"28132","male","gonad","inc.d9","DRD1","x.o47.y82_male_gonad_inc.d9",6.62047231995938
"28133","male","gonad","m.hatch","DRD1","x.o4_male_gonad_m.hatch",6.69171507859064
"28134","male","gonad","n5","DRD1","x.o68_male_gonad_n5",7.0787904837982
"28135","male","gonad","m.inc.d17","DRD1","x.r10.w18_male_gonad_m.inc.d17",6.87464377122713
"28136","male","gonad","hatch","DRD1","x.r178_male_gonad_hatch",6.91868828751144
"28137","male","gonad","n5","DRD1","x.r181_male_gonad_n5",6.55771575120793
"28138","male","gonad","m.inc.d3","DRD1","x.r185_male_gonad_m.inc.d3",6.93007454114403
"28139","male","gonad","inc.d17","DRD1","x.r29.w96_male_gonad_inc.d17",6.8598862657422
"28140","male","gonad","inc.d3","DRD1","x.r64.g140_male_gonad_inc.d3",6.16492730897638
"28141","male","gonad","bldg","DRD1","x.r67.blu35_male_gonad_bldg",6.47066112371354
"28142","male","gonad","inc.d9","DRD1","x.w192.o157_male_gonad_inc.d9",6.84720978069826
"28143","male","gonad","control","DRD1","x.y.s.ATLAS_male_gonad_control",6.94240477086841
"28144","male","gonad","inc.d17","DRD1","x.y132.w76_male_gonad_inc.d17",7.01194951002096
"28145","male","gonad","inc.d9","DRD1","x.y141.w116_male_gonad_inc.d9",6.37512222394553
"28146","male","gonad","m.inc.d8","DRD1","x.y51_male_gonad_m.inc.d8",6.82598967436205
"28147","male","gonad","prolong","DRD1","x.y79_male_gonad_prolong",7.37102478285934
"28148","male","gonad","m.inc.d9","DRD1","y.w.blk_male_gonad_m.inc.d9",6.86971878744808
"28149","male","gonad","n9","DRD1","y129.x_male_gonad_n9",6.66237316317729
"28150","male","gonad","n9","DRD1","y131.w185.x_male_gonad_n9",6.37831651201935
"28151","male","gonad","inc.d17","DRD1","y133.w77.r58_male_gonad_inc.d17",6.38627481463277
"28152","male","gonad","m.inc.d17","DRD1","y148.w81.g145_male_gonad_m.inc.d17",6.62479720453402
"28153","male","gonad","inc.d3","DRD1","y149.r52.x_male_gonad_inc.d3",6.53983517799152
"28154","male","gonad","m.inc.d3","DRD1","y18.x_male_gonad_m.inc.d3",7.03020510610424
"28155","male","gonad","m.inc.d17","DRD1","y4.x_male_gonad_m.inc.d17",6.5723713374907
"28156","male","gonad","m.inc.d8","DRD1","y55.x_male_gonad_m.inc.d8",7.07112706078017
"28157","male","gonad","m.inc.d9","DRD1","y63.x_male_gonad_m.inc.d9",6.3901633465016
"28158","male","gonad","inc.d9","DRD1","y95.g131.x_male_gonad_inc.d9",6.85409992222347
"28159","male","gonad","inc.d3","DRD1","y98.o50.x_male_gonad_inc.d3",6.28329723297244
"28160","male","gonad","control","DRD4","L.Blu13_male_gonad_control.NYNO",6.09679069856516
"28161","male","gonad","control","DRD4","L.G107_male_gonad_control",6.09834439473307
"28162","male","gonad","control","DRD4","L.R3_male_gonad_control.NYNO",6.48245710018772
"28163","male","gonad","control","DRD4","L.R8_male_gonad_control",6.27192650162993
"28164","male","gonad","control","DRD4","L.W33_male_gonad_control",5.98091032691806
"28165","male","gonad","control","DRD4","L.W3_male_gonad_control.NYNO",6.66549187621603
"28166","male","gonad","control","DRD4","L.W4_male_gonad_control.NYNO",6.31429033455101
"28167","male","gonad","control","DRD4","R.Y108.W29_male_gonad_control",6.06256787527836
"28168","male","gonad","prolong","DRD4","blk.s030.o.g_male_gonad_prolong",6.47114469348511
"28169","male","gonad","n5","DRD4","blk12.x_male_gonad_n5",6.55393622085936
"28170","male","gonad","inc.d17","DRD4","blk17.x_male_gonad_inc.d17",6.58780284201758
"28171","male","gonad","m.inc.d3","DRD4","blk5.x_male_gonad_m.inc.d3",6.1813675826671
"28172","male","gonad","m.hatch","DRD4","blu10.w26.x_male_gonad_m.hatch",6.36167820211899
"28173","male","gonad","hatch","DRD4","blu104.w120.x_male_gonad_hatch",6.06288557183872
"28174","male","gonad","inc.d9","DRD4","blu108.w40.o158_male_gonad_inc.d9",6.46554060005634
"28175","male","gonad","inc.d3","DRD4","blu111.w113.x_male_gonad_inc.d3",6.43397038660229
"28176","male","gonad","inc.d17","DRD4","blu113.w124.x_male_gonad_inc.d17",6.2326352669852
"28177","male","gonad","bldg","DRD4","blu114.r38.w198_male_gonad_bldg",6.1832468398952
"28178","male","gonad","inc.d17","DRD4","blu121.w91.x_male_gonad_inc.d17",6.23650292475716
"28179","male","gonad","bldg","DRD4","blu33.y88.x_male_gonad_bldg",6.48745518947753
"28180","male","gonad","n5","DRD4","blu37.r65.x_male_gonad_n5",6.78256587493013
"28181","male","gonad","n5","DRD4","blu41.y100.x_male_gonad_n5",6.22353652178489
"28182","male","gonad","n9","DRD4","blu81.r88_male_gonad_n9",6.22968551782492
"28183","male","gonad","extend.hatch","DRD4","blu84.x_male_gonad_extend.hatch",6.4916494569516
"28184","male","gonad","n5","DRD4","d.s008.y.blk_male_gonad_n5",6.45948923410969
"28185","male","gonad","n5","DRD4","d.s047.blk.o_male_gonad_n5",6.27052488217348
"28186","male","gonad","m.inc.d3","DRD4","d.s110.g.blk_male_gonad_m.inc.d3",6.48971856183469
"28187","male","gonad","m.inc.d3","DRD4","g.blk.s041.r_male_gonad_m.inc.d3",6.39012032503407
"28188","male","gonad","m.inc.d17","DRD4","g.o.y.s037_male_gonad_m.inc.d17",6.44315690222738
"28189","male","gonad","n9","DRD4","g.s.blk.d_male_gonad_n9",6.40565774380511
"28190","male","gonad","lay","DRD4","g.s.blk.y_male_gonad_lay",6.55140352513461
"28191","male","gonad","lay","DRD4","g.s043.pu.blk_male_gonad_lay",6.7126163320767
"28192","male","gonad","m.hatch","DRD4","g.s075.pk.pu_male_gonad_m.hatch",6.61510656132723
"28193","male","gonad","m.inc.d8","DRD4","g.s111.r.blk_male_gonad_m.inc.d8",6.36995332009361
"28194","male","gonad","m.inc.d8","DRD4","g.s179.o.pk_male_gonad_m.inc.d8",6.14167319702712
"28195","male","gonad","extend","DRD4","g.s351.pk.w_male_gonad_extend",6.40309590370712
"28196","male","gonad","prolong","DRD4","g.y.o.s_male_gonad_prolong",6.38642849405219
"28197","male","gonad","bldg","DRD4","g104.w82.x_male_gonad_bldg",6.36205809419959
"28198","male","gonad","hatch","DRD4","g114.w83.x_male_gonad_hatch.NYNO",6.25692760339397
"28199","male","gonad","inc.d17","DRD4","g130.y81.x_male_gonad_inc.d17",6.17220069751502
"28200","male","gonad","m.inc.d8","DRD4","g137.r24.w5_male_gonad_m.inc.d8",6.08943867234048
"28201","male","gonad","inc.d17","DRD4","g143.blu32.x_male_gonad_inc.d17",6.06034532933246
"28202","male","gonad","inc.d3","DRD4","g146.blu51_male_gonad_inc.d3",6.46723940665852
"28203","male","gonad","inc.d3","DRD4","g20.w106.x_male_gonad_inc.d3",6.17872264798215
"28204","male","gonad","extend","DRD4","g3.g119.w20_male_gonad_extend",6.41571342343751
"28205","male","gonad","m.inc.d17","DRD4","g32.blu79_male_gonad_m.inc.d17",6.46901339578148
"28206","male","gonad","m.hatch","DRD4","g34.x_male_gonad_m.hatch.NYNO",6.4855191033682
"28207","male","gonad","inc.prolong","DRD4","g38.x_male_gonad_inc.prolong",6.51342668074166
"28208","male","gonad","bldg","DRD4","g52.blu58_male_gonad_bldg",6.44743467979506
"28209","male","gonad","hatch","DRD4","g53.y84_male_gonad_hatch",6.06059035550726
"28210","male","gonad","extend","DRD4","g8.y197_male_gonad_extend",6.51732255357421
"28211","male","gonad","extend","DRD4","l.s.o.blk_male_gonad_extend",6.4512482307147
"28212","male","gonad","m.inc.d17","DRD4","l.s024.y.g_male_gonad_m.inc.d17",6.34977394705349
"28213","male","gonad","prolong","DRD4","l.s080.blk.r_male_gonad_prolong",6.25507464236712
"28214","male","gonad","m.inc.d9","DRD4","l.s280.g.blk_male_gonad_m.inc.d9",6.38816611558954
"28215","male","gonad","m.inc.d9","DRD4","o.d.s009_male_gonad_m.inc.d9",6.56890892315098
"28216","male","gonad","lay","DRD4","o.s.w.r_male_gonad_lay",6.16137351730489
"28217","male","gonad","m.inc.d3","DRD4","o.s010.r.blk_male_gonad_m.inc.d3",6.72034052668739
"28218","male","gonad","inc.prolong","DRD4","o114.blu9_male_gonad_inc.prolong",6.46134760810902
"28219","male","gonad","n5","DRD4","o152.o120.w42_male_gonad_n5",6.61848353123256
"28220","male","gonad","m.n2","DRD4","o3.x_male_gonad_m.n2",6.36455165423828
"28221","male","gonad","hatch","DRD4","o39.y77.x_male_gonad_hatch",6.33803644655856
"28222","male","gonad","hatch","DRD4","o44.blu26.x_male_gonad_hatch",6.49602394606337
"28223","male","gonad","inc.d3","DRD4","o48.r197.x_male_gonad_inc.d3",6.50561313284296
"28224","male","gonad","inc.d9","DRD4","o49.x_male_gonad_inc.d9",6.23484537345354
"28225","male","gonad","inc.d9","DRD4","o57.g59_male_gonad_inc.d9",6.14889389026721
"28226","male","gonad","m.inc.d17","DRD4","o59.blu64_male_gonad_m.inc.d17",6.30635847721401
"28227","male","gonad","prolong","DRD4","pk.s.d.g_male_gonad_prolong",7.29687784639277
"28228","male","gonad","lay","DRD4","pk.s238.blk.w_male_gonad_lay",6.31752385906242
"28229","male","gonad","lay","DRD4","pk.w.s141.o_male_gonad_lay",6.13884036665
"28230","male","gonad","m.inc.d8","DRD4","pu.blk.s102.y_male_gonad_m.inc.d8",6.20882240781909
"28231","male","gonad","lay","DRD4","r.s005.pk.blk_male_gonad_lay",6.58636494342464
"28232","male","gonad","extend","DRD4","r.s057.g.pk_male_gonad_extend",6.24179178630565
"28233","male","gonad","m.inc.d8","DRD4","r.s058.d.l_male_gonad_m.inc.d8",6.20015983241549
"28234","male","gonad","bldg","DRD4","r.s059.d.o_male_gonad_bldg",6.40697593111105
"28235","male","gonad","extend","DRD4","r.s086.l.blk_male_gonad_extend",6.48900887792897
"28236","male","gonad","lay","DRD4","r.s116.blk.pu_male_gonad_lay",6.18616346226175
"28237","male","gonad","extend","DRD4","r.s172.l.y_male_gonad_extend",6.54776772760603
"28238","male","gonad","n9","DRD4","r.y.s007.blk_male_gonad_n9",6.45920141124538
"28239","male","gonad","inc.d17","DRD4","r176.blu54_male_gonad_inc.d17",6.02862065220298
"28240","male","gonad","lay","DRD4","r190.o43.x_male_gonad_lay",6.08962599052091
"28241","male","gonad","n9","DRD4","r195.x_male_gonad_n9",6.64369431425981
"28242","male","gonad","m.inc.d9","DRD4","r196.x_male_gonad_m.inc.d9",6.32631679655053
"28243","male","gonad","n9","DRD4","r37.w100.x_male_gonad_n9",6.39495155235986
"28244","male","gonad","m.inc.d8","DRD4","r4.x_male_gonad_m.inc.d8",6.35617250726985
"28245","male","gonad","hatch","DRD4","r41.w99.x_male_gonad_hatch",6.45939042384961
"28246","male","gonad","inc.d9","DRD4","r45.X_male_gonad_inc.d9",6.54501772449091
"28247","male","gonad","hatch","DRD4","r72.y83.x_male_gonad_hatch",6.58171381142533
"28248","male","gonad","inc.prolong","DRD4","r81.x_male_gonad_inc.prolong",6.50757672008895
"28249","male","gonad","m.inc.d9","DRD4","r84.x_male_gonad_m.inc.d9",6.03685955342162
"28250","male","gonad","m.inc.d9","DRD4","r85.g39_male_gonad_m.inc.d9.NYNO",6.3586117578897
"28251","male","gonad","inc.prolong","DRD4","r90.x_male_gonad_inc.prolong",6.28665777384467
"28252","male","gonad","bldg","DRD4","s.pu148.blk.r_male_gonad_bldg",6.07363167720997
"28253","male","gonad","m.inc.d8","DRD4","s044.blk.d.r_male_gonad_m.inc.d8",6.06201360403081
"28254","male","gonad","m.hatch","DRD4","s062.d.blk.g_male_gonad_m.hatch",6.3666136795587
"28255","male","gonad","m.inc.d17","DRD4","s064.g.blk.pu_male_gonad_m.inc.d17",6.49177883147925
"28256","male","gonad","bldg","DRD4","s065.l.d.o_male_gonad_bldg",6.55515238661435
"28257","male","gonad","bldg","DRD4","s066.l.d.r_male_gonad_bldg",6.63036677490921
"28258","male","gonad","m.inc.d8","DRD4","s067.o.l.y_male_gonad_m.inc.d8",6.32946936064294
"28259","male","gonad","m.inc.d3","DRD4","s071.pu.g.pk_male_gonad_m.inc.d3",6.37876473580258
"28260","male","gonad","m.hatch","DRD4","s090.blk.pk.w_male_gonad_m.hatch",6.36012320616012
"28261","male","gonad","m.inc.d17","DRD4","s096.g.blk.pk_male_gonad_m.inc.d17",6.38602396294105
"28262","male","gonad","m.inc.d3","DRD4","s139.l.blk.w_male_gonad_m.inc.d3",6.61284412855042
"28263","male","gonad","lay","DRD4","s150.w.g.blk_male_gonad_lay",6.36978495467213
"28264","male","gonad","m.inc.d3","DRD4","s175.blk.pu.pk_male_gonad_m.inc.d3",6.37182493962246
"28265","male","gonad","n9","DRD4","s187.l.o.r_male_gonad_n9",6.40971927452247
"28266","male","gonad","lay","DRD4","s243.blk.pk.r_male_gonad_lay",6.61041056577697
"28267","male","gonad","inc.d9","DRD4","w34.x_male_gonad_inc.d9",6.17712174930408
"28268","male","gonad","control","DRD4","x.blk.blk.ATLAS_male_gonad_control",6.47022299975518
"28269","male","gonad","n9","DRD4","x.blk16_male_gonad_n9.NYNO",6.50230756519042
"28270","male","gonad","m.n2","DRD4","x.blk23_male_gonad_m.n2",6.44634410316266
"28271","male","gonad","inc.d9","DRD4","x.blu106.o153_male_gonad_inc.d9.NYNO",5.9915990831785
"28272","male","gonad","inc.d17","DRD4","x.blu117.w89_male_gonad_inc.d17",6.15159879031801
"28273","male","gonad","n9","DRD4","x.blu23.w14_male_gonad_n9",6.66876148857294
"28274","male","gonad","n5","DRD4","x.blu30_male_gonad_n5",6.42346252349409
"28275","male","gonad","inc.d3","DRD4","x.blu42.o28_male_gonad_inc.d3",6.5530212202377
"28276","male","gonad","prolong","DRD4","x.blu57_male_gonad_prolong",6.4070180842826
"28277","male","gonad","extend","DRD4","x.blu69_male_gonad_extend",6.31531939431108
"28278","male","gonad","extend","DRD4","x.blu73_male_gonad_extend",6.26421739085392
"28279","male","gonad","m.hatch","DRD4","x.blu76_male_gonad_m.hatch",6.2149080741994
"28280","male","gonad","control","DRD4","x.g.ATLAS_male_gonad_control",6.79994090570965
"28281","male","gonad","control","DRD4","x.g.g.ATLAS_male_gonad_control",6.38158330738857
"28282","male","gonad","control","DRD4","x.g.g.g.ATLAS_male_gonad_control",6.42462351529343
"28283","male","gonad","inc.d9","DRD4","x.g13.w109_male_gonad_inc.d9",6.3415905923471
"28284","male","gonad","inc.d17","DRD4","x.g14.w199_male_gonad_inc.d17",6.38946327954953
"28285","male","gonad","inc.d3","DRD4","x.g147.blu28_male_gonad_inc.d3",6.2408647642778
"28286","male","gonad","m.inc.d3","DRD4","x.g5.w79_male_gonad_m.inc.d3",5.95761961004733
"28287","male","gonad","hatch","DRD4","x.g70_male_gonad_hatch",6.34971439027167
"28288","male","gonad","m.inc.d9","DRD4","x.o117_male_gonad_m.inc.d9",6.32145079697487
"28289","male","gonad","hatch","DRD4","x.o160.w102_male_gonad_hatch",6.16571772514435
"28290","male","gonad","inc.d3","DRD4","x.o163.w101_male_gonad_inc.d3",6.0601578762123
"28291","male","gonad","n5","DRD4","x.o164.w123_male_gonad_n5",6.18762470692098
"28292","male","gonad","n9","DRD4","x.o2_male_gonad_n9",5.76155542809241
"28293","male","gonad","bldg","DRD4","x.o30.g134_male_gonad_bldg",6.23787899913819
"28294","male","gonad","m.inc.d17","DRD4","x.o40.r70_male_gonad_m.inc.d17",6.33269234882092
"28295","male","gonad","inc.d9","DRD4","x.o47.y82_male_gonad_inc.d9",6.507825891435
"28296","male","gonad","m.hatch","DRD4","x.o4_male_gonad_m.hatch",6.50159182271756
"28297","male","gonad","n5","DRD4","x.o68_male_gonad_n5",6.25660339642478
"28298","male","gonad","m.inc.d17","DRD4","x.r10.w18_male_gonad_m.inc.d17",6.41183760204131
"28299","male","gonad","hatch","DRD4","x.r178_male_gonad_hatch",6.35736571085205
"28300","male","gonad","n5","DRD4","x.r181_male_gonad_n5",6.48250181390251
"28301","male","gonad","m.inc.d3","DRD4","x.r185_male_gonad_m.inc.d3",6.51266505560342
"28302","male","gonad","inc.d17","DRD4","x.r29.w96_male_gonad_inc.d17",6.12102391909527
"28303","male","gonad","inc.d3","DRD4","x.r64.g140_male_gonad_inc.d3",6.35669084293002
"28304","male","gonad","bldg","DRD4","x.r67.blu35_male_gonad_bldg",6.43353634772879
"28305","male","gonad","inc.d9","DRD4","x.w192.o157_male_gonad_inc.d9",6.03251623225343
"28306","male","gonad","control","DRD4","x.y.s.ATLAS_male_gonad_control",6.401191557184
"28307","male","gonad","inc.d17","DRD4","x.y132.w76_male_gonad_inc.d17",6.44900034874392
"28308","male","gonad","inc.d9","DRD4","x.y141.w116_male_gonad_inc.d9",6.25205290928747
"28309","male","gonad","m.inc.d8","DRD4","x.y51_male_gonad_m.inc.d8",6.62660600264511
"28310","male","gonad","prolong","DRD4","x.y79_male_gonad_prolong",6.38525561538767
"28311","male","gonad","m.inc.d9","DRD4","y.w.blk_male_gonad_m.inc.d9",6.25182832324825
"28312","male","gonad","n9","DRD4","y129.x_male_gonad_n9",6.68005693720315
"28313","male","gonad","n9","DRD4","y131.w185.x_male_gonad_n9",6.29218272845386
"28314","male","gonad","inc.d17","DRD4","y133.w77.r58_male_gonad_inc.d17",6.12575283913832
"28315","male","gonad","m.inc.d17","DRD4","y148.w81.g145_male_gonad_m.inc.d17",6.35824464683216
"28316","male","gonad","inc.d3","DRD4","y149.r52.x_male_gonad_inc.d3",6.37214931993422
"28317","male","gonad","m.inc.d3","DRD4","y18.x_male_gonad_m.inc.d3",6.26530811774613
"28318","male","gonad","m.inc.d17","DRD4","y4.x_male_gonad_m.inc.d17",6.78395640126203
"28319","male","gonad","m.inc.d8","DRD4","y55.x_male_gonad_m.inc.d8",6.10222212521113
"28320","male","gonad","m.inc.d9","DRD4","y63.x_male_gonad_m.inc.d9",6.3901633465016
"28321","male","gonad","inc.d9","DRD4","y95.g131.x_male_gonad_inc.d9",6.61688771683643
"28322","male","gonad","inc.d3","DRD4","y98.o50.x_male_gonad_inc.d3",6.59490993156081
"28323","male","gonad","control","ESR1","L.Blu13_male_gonad_control.NYNO",8.19701412384943
"28324","male","gonad","control","ESR1","L.G107_male_gonad_control",8.19351522776247
"28325","male","gonad","control","ESR1","L.R3_male_gonad_control.NYNO",7.87052531535514
"28326","male","gonad","control","ESR1","L.R8_male_gonad_control",8.15083073883137
"28327","male","gonad","control","ESR1","L.W33_male_gonad_control",8.16232900565842
"28328","male","gonad","control","ESR1","L.W3_male_gonad_control.NYNO",8.12831022777363
"28329","male","gonad","control","ESR1","L.W4_male_gonad_control.NYNO",7.9330325576619
"28330","male","gonad","control","ESR1","R.Y108.W29_male_gonad_control",8.08137186634305
"28331","male","gonad","prolong","ESR1","blk.s030.o.g_male_gonad_prolong",8.58380370522636
"28332","male","gonad","n5","ESR1","blk12.x_male_gonad_n5",8.54726769132367
"28333","male","gonad","inc.d17","ESR1","blk17.x_male_gonad_inc.d17",8.6135481327852
"28334","male","gonad","m.inc.d3","ESR1","blk5.x_male_gonad_m.inc.d3",8.60620034038411
"28335","male","gonad","m.hatch","ESR1","blu10.w26.x_male_gonad_m.hatch",8.70344824849145
"28336","male","gonad","hatch","ESR1","blu104.w120.x_male_gonad_hatch",8.99584949908292
"28337","male","gonad","inc.d9","ESR1","blu108.w40.o158_male_gonad_inc.d9",8.03358254717404
"28338","male","gonad","inc.d3","ESR1","blu111.w113.x_male_gonad_inc.d3",8.23410119972244
