"","row.names","Name","geneid","entrezid"
"NP_001034690.1","424072","AOX2",424072,"NP_001034690.1"
"NP_001034691.1","426008","SLC27A1",426008,"NP_001034691.1"
"NP_001034692.1","427185","PRKAA1",427185,"NP_001034692.1"
"NP_001034693.1","427689","NOG2",427689,"NP_001034693.1"
"NP_001034694.1","429110","PRKAA2",429110,"NP_001034694.1"
"NP_001035000.1","416359","B4GALT7",416359,"NP_001035000.1"
"NP_001035001.1","416986","PRKAB1",416986,"NP_001035001.1"
"NP_001035002.1","426561","MRPS26",426561,"NP_001035002.1"
"NP_001035107.1","419882","OLFML3",419882,"NP_001035107.1"
"NP_001035179.1","422165","AR",422165,"NP_001035179.1"
"NP_001035180.1","424106","CTLA4",424106,"NP_001035180.1"
"NP_001035209.1","416812","BRI3BP",416812,"NP_001035209.1"
"NP_001035318.1","420230","INTS8",420230,"NP_001035318.1"
"NP_001035503.1","417634","PTRH2",417634,"NP_001035503.1"
"NP_001035553.1","418826","OLFM4",418826,"NP_001035553.1"
"NP_001035554.1","419178","GHRH",419178,"NP_001035554.1"
"NP_001035555.1","423437","DICER1",423437,"NP_001035555.1"
"NP_001035556.2","424721","LHX8",424721,"NP_001035556.2"
"NP_001035557.1","426883","ACCN2",426883,"NP_001035557.1"
"NP_001035558.1","429116","PTGER3",429116,"NP_001035558.1"
"NP_001035732.1","417954","HIST1H101",417954,"NP_001035732.1"
"NP_001035734.1","428084","GJA3",428084,"NP_001035734.1"
"NP_001035797.1","423540","KIAA0586",423540,"NP_001035797.1"
"NP_001038099.1","415609","WDR36",415609,"NP_001038099.1"
"NP_001038100.1","415952","CENPP",415952,"NP_001038100.1"
"NP_001038101.1","416507","RASD1",416507,"NP_001038101.1"
"NP_001038102.1","416950","SPECC1L",416950,"NP_001038102.1"
"NP_001038103.1","417982","CENPM",417982,"NP_001038103.1"
"NP_001038104.2","418393","IMPG2",418393,"NP_001038104.2"
"NP_001038106.1","419352","PARD6B",419352,"NP_001038106.1"
"NP_001038107.1","419370","ZBTB48",419370,"NP_001038107.1"
"NP_001038108.1","419580","SLC9A1",419580,"NP_001038108.1"
"NP_001038109.1","419848","PIGR",419848,"NP_001038109.1"
"NP_001038111.1","421367","NSL1",421367,"NP_001038111.1"
"NP_001038114.1","422048","CENPQ",422048,"NP_001038114.1"
"NP_001038116.1","422365","ATP1B4",422365,"NP_001038116.1"
"NP_001038118.1","423609","OPN4",423609,"NP_001038118.1"
"NP_001038119.1","423644","PCDH15",423644,"NP_001038119.1"
"NP_001038121.1","424532","SSX2IP",424532,"NP_001038121.1"
"NP_001038123.1","424689","ITGB3BP",424689,"NP_001038123.1"
"NP_001038124.1","425457","MYBPC2",425457,"NP_001038124.1"
"NP_001038125.1","426088","DSN1",426088,"NP_001038125.1"
"NP_001038126.1","426130","ERBB2",426130,"NP_001038126.1"
"NP_001038129.1","427410","VCP",427410,"NP_001038129.1"
"NP_001038131.1","429929","GADD45B",429929,"NP_001038131.1"
"NP_001038132.1","429941","ISLR2",429941,"NP_001038132.1"
"NP_001038135.1","693246","CENPN",693246,"NP_001038135.1"
"NP_001038136.1","693248","MAF",693248,"NP_001038136.1"
"NP_001038137.1","693249","CAPN1",693249,"NP_001038137.1"
"NP_001038138.1","693250","H1F0",693250,"NP_001038138.1"
"NP_001038140.1","693252","IL6RA",693252,"NP_001038140.1"
"NP_001038141.1","693253","NNF1",693253,"NP_001038141.1"
"NP_001038142.1","693254","MIS12",693254,"NP_001038142.1"
"NP_001038143.1","693255","GADD45A",693255,"NP_001038143.1"
"NP_001038146.1","693258","LOC693258",693258,"NP_001038146.1"
"NP_001038148.2","693260","BF1",693260,"NP_001038148.2"
"NP_001038150.1","693262","SIX1",693262,"NP_001038150.1"
"NP_001038152.1","693264","NPY6R",693264,"NP_001038152.1"
"NP_001038153.1","693265","LOC693265",693265,"NP_001038153.1"
"NP_001038154.1","693266","CASP18",693266,"NP_001038154.1"
"NP_001038155.1","723780","ASF1A",723780,"NP_001038155.1"
"NP_001038157.1","723789","DACT1",723789,"NP_001038157.1"
"NP_001038158.1","724081","XKR8",724081,"NP_001038158.1"
"NP_001038160.1","724086","SIX2",724086,"NP_001038160.1"
"NP_001039292.1","416194","PCDH1",416194,"NP_001039292.1"
"NP_001039293.1","416328","SLC22A5",416328,"NP_001039293.1"
"NP_001039294.1","417156","SURF2",417156,"NP_001039294.1"
"NP_001039297.1","417465","CCL5",417465,"NP_001039297.1"
"NP_001039298.1","420105","STK11",420105,"NP_001039298.1"
"NP_001039301.1","421416","FOSL2",421416,"NP_001039301.1"
"NP_001039304.2","428453","FYCO1",428453,"NP_001039304.2"
"NP_001039307.2","429283","DLX1",429283,"NP_001039307.2"
"NP_001041541.1","420519","VIM",420519,"NP_001041541.1"
"NP_001041543.1","422219","IL13RA2",422219,"NP_001041543.1"
"NP_001041731.2","419714","FAM118B",419714,"NP_001041731.2"
"NP_001070700.1","415651","CX3CL1",415651,"NP_001070700.1"
"NP_001070702.1","768091","TSC22D3",768091,"NP_001070702.1"
"NP_001071054.1","421140","CHD7",421140,"NP_001071054.1"
"NP_001072943.1","404299","HIST1H2A4",404299,"NP_001072943.1"
"NP_001072944.1","415333","NMB",415333,"NP_001072944.1"
"NP_001072945.1","417715","SLC26A5",417715,"NP_001072945.1"
"NP_001072946.1","420624","RP11-292K15.2",420624,"NP_001072946.1"
"NP_001072952.1","768673","CD200R1",768673,"NP_001072952.1"
"NP_001072953.1","768675","HMGN2",768675,"NP_001072953.1"
"NP_001072954.1","768821","FGL2",768821,"NP_001072954.1"
"NP_001072955.1","769254","CBLN4",769254,"NP_001072955.1"
"NP_001072957.1","769355","MAFG",769355,"NP_001072957.1"
"NP_001072958.1","769547","PNO1",769547,"NP_001072958.1"
"NP_001072959.1","769677","FEN1",769677,"NP_001072959.1"
"NP_001072960.1","769904","FAM26E",769904,"NP_001072960.1"
"NP_001072961.1","769981","RPL37A",769981,"NP_001072961.1"
"NP_001072962.1","770246","AP2M1",770246,"NP_001072962.1"
"NP_001072963.1","770269","ARPC1A",770269,"NP_001072963.1"
"NP_001072964.1","770350","ZNF384",770350,"NP_001072964.1"
"NP_001072966.1","770553","SUMO3",770553,"NP_001072966.1"
"NP_001072967.1","770561","ARCN1",770561,"NP_001072967.1"
"NP_001072968.1","770922","DGUOK",770922,"NP_001072968.1"
"NP_001072969.1","771027","LLPH",771027,"NP_001072969.1"
"NP_001072970.1","771133","FUT9",771133,"NP_001072970.1"
"NP_001072971.1","771226","YEATS4",771226,"NP_001072971.1"
"NP_001072972.1","771554","DCAF7",771554,"NP_001072972.1"
"NP_001073043.1","416551","NTHL1",416551,"NP_001073043.1"
"NP_001073182.2","396243","COL1A2",396243,"NP_001073182.2"
"NP_001073185.1","415776","PEPD",415776,"NP_001073185.1"
"NP_001073186.1","416398","UBN1",416398,"NP_001073186.1"
"NP_001073187.2","417407","CRLF3",417407,"NP_001073187.2"
"NP_001073188.1","417956","HIST1H2B7",417956,"NP_001073188.1"
"NP_001073190.1","418132","DNM1L",418132,"NP_001073190.1"
"NP_001073191.1","418436","MINA",418436,"NP_001073191.1"
"NP_001073192.1","418669","SHOX",418669,"NP_001073192.1"
"NP_001073193.1","418965","DDX10",418965,"NP_001073193.1"
"NP_001073194.1","420419","LOC420419",420419,"NP_001073194.1"
"NP_001073198.2","422882","ADD1",422882,"NP_001073198.2"
"NP_001073199.1","423382","ADCK1",423382,"NP_001073199.1"
"NP_001073200.1","423422","RP11-371E8.4",423422,"NP_001073200.1"
"NP_001073202.1","424341","STXBP3",424341,"NP_001073202.1"
"NP_001073203.1","427643","SPRY4",427643,"NP_001073203.1"
"NP_001073205.1","768550","C20H20ORF24",768550,"NP_001073205.1"
"NP_001073206.1","768701","KIAA1671",768701,"NP_001073206.1"
"NP_001073207.1","768950","CD80",768950,"NP_001073207.1"
"NP_001073208.1","769174","LOC769174",769174,"NP_001073208.1"
"NP_001073210.1","769322","STARD4",769322,"NP_001073210.1"
"NP_001073215.1","769880","AAMP",769880,"NP_001073215.1"
"NP_001073217.1","770095","EVC2",770095,"NP_001073217.1"
"NP_001073220.2","770217","CHAF1A",770217,"NP_001073220.2"
"NP_001073221.1","770336","PRC1",770336,"NP_001073221.1"
"NP_001073224.1","770573","LRRC45",770573,"NP_001073224.1"
"NP_001073225.1","771038","SNX6",771038,"NP_001073225.1"
"NP_001073226.1","771253","TMEM38A",771253,"NP_001073226.1"
"NP_001073228.1","771904","PFN2",771904,"NP_001073228.1"
"NP_001073229.1","772041","BRAP",772041,"NP_001073229.1"
"NP_001073230.2","772071","LOC772071",772071,"NP_001073230.2"
"NP_001073233.1","772354","PPP6C",772354,"NP_001073233.1"
"NP_001073570.1","417821","SRGAP1",417821,"NP_001073570.1"
"NP_001073571.2","418104","ATP6V0A4",418104,"NP_001073571.2"
"NP_001073572.1","418943","TNFRSF19",418943,"NP_001073572.1"
"NP_001073573.1","419989","GIP",419989,"NP_001073573.1"
"NP_001073574.1","424282","GPR39",424282,"NP_001073574.1"
"NP_001073575.1","426054","IL7R",426054,"NP_001073575.1"
"NP_001073576.1","768913","CHEK2",768913,"NP_001073576.1"
"NP_001073680.1","425346","SSPO",425346,"NP_001073680.1"
"NP_001073681.1","770302","UCHL1",770302,"NP_001073681.1"
"NP_001074187.1","770764","MARCKSL1",770764,"NP_001074187.1"
"NP_001074188.1","771663","TAS2R7",771663,"NP_001074188.1"
"NP_001074329.2","417255","TUBB4B",417255,"NP_001074329.2"
"NP_001074330.1","417490","EIF4H",417490,"NP_001074330.1"
"NP_001074332.2","418646","DMTF1",418646,"NP_001074332.2"
"NP_001074333.2","419973","RP11-156P1.2",419973,"NP_001074333.2"
"NP_001074334.1","420538","SRI",420538,"NP_001074334.1"
"NP_001074335.1","427651","RHOT2",427651,"NP_001074335.1"
"NP_001074338.1","768928","VAPA",768928,"NP_001074338.1"
"NP_001074339.1","768582","TREM-B2",768582,"NP_001074339.1"
"NP_001074341.1","769286","SALL4",769286,"NP_001074341.1"
"NP_001074342.1","769415","ENS-1",769415,"NP_001074342.1"
"NP_001074346.1","770134","GNRH1",770134,"NP_001074346.1"
"NP_001074347.1","770225","SNUPN",770225,"NP_001074347.1"
"NP_001074348.1","770406","FXYD6",770406,"NP_001074348.1"
"NP_001074352.1","770961","UBE2G1",770961,"NP_001074352.1"
"NP_001074353.1","771113","TESC",771113,"NP_001074353.1"
"NP_001074354.1","771124","PHB2",771124,"NP_001074354.1"
"NP_001074356.1","771557","ENG",771557,"NP_001074356.1"
"NP_001074357.1","771726","RCHY1",771726,"NP_001074357.1"
"NP_001074358.1","771987","SYTL1",771987,"NP_001074358.1"
"NP_001074360.1","772357","RABEPK",772357,"NP_001074360.1"
"NP_001074365.1","777552","BIN2",777552,"NP_001074365.1"
"NP_001074963.1","417934","ARL1",417934,"NP_001074963.1"
"NP_001074970.1","422801","CCKAR",422801,"NP_001074970.1"
"NP_001074972.1","427183","LOC101747901",427183,"NP_001074972.1"
"NP_001074974.1","772313","MRPL37",772313,"NP_001074974.1"
"NP_001074975.1","100008585","TICAM1",100008585,"NP_001074975.1"
"NP_001075165.1","374142","WNT3",374142,"NP_001075165.1"
"NP_001075166.1","416692","CALML3",416692,"NP_001075166.1"
"NP_001075168.1","417748","GPR37",417748,"NP_001075168.1"
"NP_001075169.1","418784","MBNL2",418784,"NP_001075169.1"
"NP_001075170.1","418848","SPERT",418848,"NP_001075170.1"
"NP_001075174.1","428927","ARF6",428927,"NP_001075174.1"
"NP_001075175.2","429642","CDK3",429642,"NP_001075175.2"
"NP_001075176.1","768853","ARPP19",768853,"NP_001075176.1"
"NP_001075177.1","770910","GTF2A2",770910,"NP_001075177.1"
"NP_001075178.3","771173","TLR1B",771173,"NP_001075178.3"
"NP_001075886.1","422477","RPS3A",422477,"NP_001075886.1"
"NP_001075888.1","424018","PRLH",424018,"NP_001075888.1"
"NP_001076828.1","416898","FOXN4",416898,"NP_001076828.1"
"NP_001076829.1","422166","EDA2R",422166,"NP_001076829.1"
"NP_001076832.1","429960","DOK3",429960,"NP_001076832.1"
"NP_001076833.2","431665","SLC45A2",431665,"NP_001076833.2"
"NP_001076834.1","100034745","PTGER2",100034745,"NP_001076834.1"
"NP_001078828.1","374192","DUSP1",374192,"NP_001078828.1"
"NP_001078908.1","772237","SHFM1",772237,"NP_001078908.1"
"NP_001090992.1","395329","VIPR1",395329,"NP_001090992.1"
"NP_001090993.1","395583","SPRY1",395583,"NP_001090993.1"
"NP_001090995.1","417506","MYL10",417506,"NP_001090995.1"
"NP_001090997.1","423581","GNG2",423581,"NP_001090997.1"
"NP_001091000.1","768824","ZNF706",768824,"NP_001091000.1"
"NP_001091001.1","768854","ATP6V0E1",768854,"NP_001091001.1"
"NP_001091002.1","769109","ARR3",769109,"NP_001091002.1"
"NP_001091003.1","769146","ATP5I",769146,"NP_001091003.1"
"NP_001091004.1","769754","GTF2H5",769754,"NP_001091004.1"
"NP_001091005.1","770243","SRP9",770243,"NP_001091005.1"
"NP_001091006.1","770275","TNFRSF13B",770275,"NP_001091006.1"
"NP_001091008.1","771599","LRRN1",771599,"NP_001091008.1"
"NP_001091009.1","100049058","DAG1",100049058,"NP_001091009.1"
"NP_001091083.1","395940","DIO1",395940,"NP_001091083.1"
"NP_001091106.1","417753","NDUFA5",417753,"NP_001091106.1"
"NP_001091114.1","417702","BCAP29",417702,"NP_001091114.1"
"NP_001091115.1","417758","FAM3C",417758,"NP_001091115.1"
"NP_001091708.1","416077","THOC7",416077,"NP_001091708.1"
"NP_001092009.1","417766","CTTNBP2",417766,"NP_001092009.1"
"NP_001092077.1","422263","PCDH19",422263,"NP_001092077.1"
"NP_001092079.1","428065","PCDH8",428065,"NP_001092079.1"
"NP_001092080.1","100049617","FAAP100",100049617,"NP_001092080.1"
"NP_001092081.1","100049618","FCER1G",100049618,"NP_001092081.1"
"NP_001092322.1","416804","PIWIL1",416804,"NP_001092322.1"
"NP_001092821.2","417039","IL4I1",417039,"NP_001092821.2"
"NP_001092822.1","417040","TRIM7.1",417040,"NP_001092822.1"
"NP_001092823.1","417050","DMA",417050,"NP_001092823.1"
"NP_001092824.1","425772","TRIM7.2",425772,"NP_001092824.1"
"NP_001093330.1","395905","EIF4G2",395905,"NP_001093330.1"
"NP_001093756.1","418581","CYBB",418581,"NP_001093756.1"
"NP_001093757.1","421029","CDH19",421029,"NP_001093757.1"
"NP_001093758.1","424105","ICOS",424105,"NP_001093758.1"
"NP_001094381.1","771873","COL9A1",771873,"NP_001094381.1"
"NP_001094504.1","420790","IGFBP3",420790,"NP_001094504.1"
"NP_001094505.1","425670","GCGR",425670,"NP_001094505.1"
"NP_001095119.1","426798","SNX24",426798,"NP_001095119.1"
"NP_001095200.1","396206","NEFM",396206,"NP_001095200.1"
"NP_001095300.1","422257","NOX1",422257,"NP_001095300.1"
"NP_001095301.1","769693","DMRT1",769693,"NP_001095301.1"
"NP_001096671.1","421804","UFL1",421804,"NP_001096671.1"
"NP_001096672.1","425200","CELA1",425200,"NP_001096672.1"
"NP_001098428.1","771308","LOC771308",771308,"NP_001098428.1"
"NP_001098534.1","100125831","NDNL2",100125831,"NP_001098534.1"
"NP_001098785.1","396028","KITLG",396028,"NP_001098785.1"
"NP_001098788.1","423974","OPNVA",423974,"NP_001098788.1"
"NP_001098789.1","100125976","MCPH1",100125976,"NP_001098789.1"
"NP_001099080.1","420022","RAMP2",420022,"NP_001099080.1"
"NP_001099134.1","373996","CAV1",373996,"NP_001099134.1"
"NP_001099142.1","417770","ST7",417770,"NP_001099142.1"
"NP_001099145.1","422363","MCTS1",422363,"NP_001099145.1"
"NP_001103149.1","424861","AQP12",424861,"NP_001103149.1"
"NP_001103162.1","420967","BAG1",420967,"NP_001103162.1"
"NP_001103225.1","420598","SNX13",420598,"NP_001103225.1"
"NP_001103232.1","428099","NTF3",428099,"NP_001103232.1"
"NP_001103241.1","386579","RPS6KA1",386579,"NP_001103241.1"
"NP_001103254.2","422709","MTTP",422709,"NP_001103254.2"
"NP_001103255.1","423463","HSP90AA1",423463,"NP_001103255.1"
"NP_001103257.1","777583","YRK",777583,"NP_001103257.1"
"NP_001103409.1","415840","CDK10",415840,"NP_001103409.1"
"NP_001103457.1","424580","RNF220",424580,"NP_001103457.1"
"NP_001103529.2","421398","THADA",421398,"NP_001103529.2"
"NP_001103647.1","421775","SOBP",421775,"NP_001103647.1"
"NP_001103834.1","396523","CALM1",396523,"NP_001103834.1"
"NP_001103908.1","771773","AVPR1A",771773,"NP_001103908.1"
"NP_001104544.1","374087","ADARB1",374087,"NP_001104544.1"
"NP_001104598.1","497221","PCDHA11",497221,"NP_001104598.1"
"NP_001104599.1","497222","PCDHA12",497222,"NP_001104599.1"
"NP_001104600.1","497223","CCNRC01",497223,"NP_001104600.1"
"NP_001104601.1","497224","PCDHAC2",497224,"NP_001104601.1"
"NP_001104603.1","497213","PCDHA3",497213,"NP_001104603.1"
"NP_001104729.1","419487","NPPC",419487,"NP_001104729.1"
"NP_001104816.1","424294","LCT",424294,"NP_001104816.1"
"NP_001106132.1","416236","SPINK7",416236,"NP_001106132.1"
"NP_001106277.1","100134845","CKS1B",100134845,"NP_001106277.1"
"NP_001106280.1","415813","HSBP1",415813,"NP_001106280.1"
"NP_001106638.1","771648","SSTR1",771648,"NP_001106638.1"
"NP_001106671.1","427223","RLN1",427223,"NP_001106671.1"
"NP_001106762.1","431066","PNPLA2",431066,"NP_001106762.1"
"NP_001106763.1","769140","BMF",769140,"NP_001106763.1"
"NP_001106925.1","770790","TMEM167A",770790,"NP_001106925.1"
"NP_001107043.1","418931","GTF3A",418931,"NP_001107043.1"
"NP_001107180.1","396256","CALCA",396256,"NP_001107180.1"
"NP_001107181.1","417310","MYH1C",417310,"NP_001107181.1"
"NP_001107182.1","771215","LPAR3",771215,"NP_001107182.1"
"NP_001107213.1","772264","SRSF1",772264,"NP_001107213.1"
"NP_001107216.1","430371","YKT6",430371,"NP_001107216.1"
"NP_001107231.1","416037","CHCHD4",416037,"NP_001107231.1"
"NP_001107233.1","424960","B3GNT5",424960,"NP_001107233.1"
"NP_001107553.1","769278","CCR6",769278,"NP_001107553.1"
"NP_001107598.1","423830","COX15",423830,"NP_001107598.1"
"NP_001108095.1","421762","FIG4",421762,"NP_001108095.1"
"NP_001108101.1","770172","MRPL38",770172,"NP_001108101.1"
"NP_001108110.1","417336","FN3KRP",417336,"NP_001108110.1"
"NP_001108131.1","423221","JMJD7",423221,"NP_001108131.1"
"NP_001108323.1","415491","FANCI",415491,"NP_001108323.1"
"NP_001108324.1","422446","SCOC",422446,"NP_001108324.1"
"NP_001108444.1","419587","SEPN1",419587,"NP_001108444.1"
"NP_001108489.1","417745","SELO",417745,"NP_001108489.1"
"NP_001108551.1","419147","ASIP",419147,"NP_001108551.1"
"NP_001108553.2","426086","LPAR2",426086,"NP_001108553.2"
"NP_001108554.1","427339","LPAR1",427339,"NP_001108554.1"
"NP_001116120.1","395939","DIO3",395939,"NP_001116120.1"
"NP_001116163.1","416782","TXNRD2",416782,"NP_001116163.1"
"NP_001116235.1","427186","RPL37",427186,"NP_001116235.1"
"NP_001116249.1","416031","TXNRD3",416031,"NP_001116249.1"
"NP_001116503.1","404297","CRH",404297,"NP_001116503.1"
"NP_001120642.1","422671","QRFPR",422671,"NP_001120642.1"
"NP_001120784.1","421020","SOCS6",421020,"NP_001120784.1"
"NP_001120786.1","428570","SOCS5",428570,"NP_001120786.1"
"NP_001120911.1","415487","PLIN1",415487,"NP_001120911.1"
"NP_001121533.1","415713","LOC415713",415713,"NP_001121533.1"
"NP_001121534.1","428512","GALR1",428512,"NP_001121534.1"
"NP_001121535.1","770030","GALR2",770030,"NP_001121535.1"
"NP_001121574.1","751817","SLC11A2",751817,"NP_001121574.1"
"NP_001122109.1","418673","PLCXD1",418673,"NP_001122109.1"
"NP_001122300.2","428253","NCAM1",428253,"NP_001122300.2"
"NP_001123859.1","421685","IFNGR1",421685,"NP_001123859.1"
"NP_001123960.1","424666","PPAP2B",424666,"NP_001123960.1"
"NP_001124057.1","427904","GALR3",427904,"NP_001124057.1"
"NP_001124209.1","417785","PNPLA8",417785,"NP_001124209.1"
"NP_001124210.1","418028","PLA2G6",418028,"NP_001124210.1"
"NP_001124211.1","418161","CECR2",418161,"NP_001124211.1"
"NP_001124213.1","419110","ITIH2",419110,"NP_001124213.1"
"NP_001128447.2","772315","RS1",772315,"NP_001128447.2"
"NP_001128594.1","100189558","ANGPTL3",100189558,"NP_001128594.1"
"NP_001128637.1","417768","ASZ1",417768,"NP_001128637.1"
"NP_001128638.1","417051","DMB2",417051,"NP_001128638.1"
"NP_001129022.1","418178","MGST1",418178,"NP_001129022.1"
"NP_001129023.1","428573","GLP1R",428573,"NP_001129023.1"
"NP_001129030.1","416540","MSRB1",416540,"NP_001129030.1"
"NP_001129044.1","772057","C1H12ORF73",772057,"NP_001129044.1"
"NP_001129149.1","768522","GSPT1",768522,"NP_001129149.1"
"NP_001129151.1","417616","SLC47A2",417616,"NP_001129151.1"
"NP_001129257.1","771525","TFAP2D",771525,"NP_001129257.1"
"NP_001129258.1","100190948","CDK5",100190948,"NP_001129258.1"
"NP_001129654.1","420812","HSBP1L1",420812,"NP_001129654.1"
"NP_001131120.1","416630","SOCS1",416630,"NP_001131120.1"
"NP_001131122.1","427121","CAST",427121,"NP_001131122.1"
"NP_001131123.1","776864","LSM12",776864,"NP_001131123.1"
"NP_001135726.1","423459","DLK1",423459,"NP_001135726.1"
"NP_001135728.1","100216000","CNN2",100216000,"NP_001135728.1"
"NP_001135862.1","100216364","PSMD4",100216364,"NP_001135862.1"
"NP_001135912.1","429983","PIP5K1A",429983,"NP_001135912.1"
"NP_001136319.1","416076","SNTN",416076,"NP_001136319.1"
"NP_001136320.1","419492","DRAXIN",419492,"NP_001136320.1"
"NP_001136321.1","423016","DRD4",423016,"NP_001136321.1"
"NP_001136334.1","427481","OAZ2",427481,"NP_001136334.1"
"NP_001136344.1","770487","RP11-894J14.5",770487,"NP_001136344.1"
"NP_001137142.1","418598","KLHL15",418598,"NP_001137142.1"
"NP_001137403.1","421224","TPCN3",421224,"NP_001137403.1"
"NP_001137441.1","420513","ARL5B",420513,"NP_001137441.1"
"NP_001138320.1","427633","DRD1",427633,"NP_001138320.1"
"NP_001138321.1","431585","C6",431585,"NP_001138321.1"
"NP_001138445.1","420786","RAMP3",420786,"NP_001138445.1"
"NP_001138514.1","770209","C5H11ORF96",770209,"NP_001138514.1"
"NP_001138665.1","769357","C18ORF42",769357,"NP_001138665.1"
