"gene","counts","sex","tissue","treatment","samples"
"PRL",10.5346379282728,"female","gonads","m.n2","pk.s054.d.g_female_gonad_m.hatch"
"PRL",9.87838718602044,"female","gonads","early","pk.s055.d.l_female_gonad_m.inc.d8"
"PRL",9.6363986261811,"female","gonads","control","r.r.x.ATLAS.R2XR_female_gonad_control"
"PRL",9.6014614068413,"female","gonads","control","r.r.x.ATLAS_female_gonad_control"
"PRL",10.0906295509938,"female","gonads","m.inc.d3","r.s035.y.blk_female_gonad_m.inc.d3"
"PRL",9.32558126580161,"female","gonads","bldg","r.s056.g.o_female_gonad_bldg"
"PRL",10.2289697513235,"female","gonads","extend","r.s131.o.d_female_gonad_extend"
"PRL",9.7739036893825,"female","gonads","n9","r.s171.l.w_female_gonad_n9"
"PRL",10.0475687144228,"female","gonads","hatch","r183.o22_female_gonad_hatch"
"PRL",10.1041525909977,"female","gonads","prolong","r194.x_female_gonad_prolong"
"PRL",9.81660283054167,"female","gonads","inc.d3","r27.w111.blu125_female_gonad_inc.d3"
"PRL",9.7678498936,"female","gonads","inc.d9","r30.w112.r46_female_gonad_inc.d9"
"PRL",10.3695363350333,"female","gonads","inc.d9","r36.w184.x_female_gonad_inc.d9"
"PRL",9.84378445811266,"female","gonads","inc.d17","r49.w189.x_female_gonad_inc.d17"
"PRL",10.0728099905553,"female","gonads","control","r6.x_female_gonad_control.NYNO"
"PRL",11.1417481583352,"female","gonads","inc.d3","r73.g127.x_female_gonad_inc.d3"
"PRL",9.82257718901429,"female","gonads","bldg","r83.g45_female_gonad_bldg"
"PRL",10.0196951495249,"female","gonads","n9","r95.blu99_female_gonad_n9"
"PRL",9.87424329525988,"female","gonads","lay","s.o.pk_female_gonad_lay"
"PRL",10.5019486004645,"female","gonads","prolong","s.pu.pk_female_gonad_prolong"
"PRL",10.1146505320477,"female","gonads","control","s.x.ATLAS_female_gonad_control"
"PRL",10.2055364311674,"female","gonads","early","s002.x_female_gonad_m.inc.d8"
"PRL",10.2157444835129,"female","gonads","m.inc.d17","s038.g.d.blk_female_gonad_m.inc.d17"
"PRL",9.46169653610087,"female","gonads","bldg","s063.d.blk.l_female_gonad_bldg"
"PRL",11.3001078284593,"female","gonads","m.inc.d3","s069.pk.pu.g_female_gonad_m.inc.d3"
"PRL",10.0568455268858,"female","gonads","extend","s089.blk.pk.pu_female_gonad_extend"
"PRL",9.98883882201896,"female","gonads","early","s091.blk.r.g_female_gonad_m.inc.d8"
"PRL",9.79721389313168,"female","gonads","bldg","s092.blk.r.o_female_gonad_bldg"
"PRL",10.16713203056,"female","gonads","m.inc.d3","s093.blk.y.d_female_gonad_m.inc.d3"
"PRL",10.2821809331246,"female","gonads","lay","s095.g.blk.o_female_gonad_lay"
"PRL",9.95760449261768,"female","gonads","m.inc.d17","s100.l.pk.blk_female_gonad_m.inc.d17"
"PRL",11.2284860760207,"female","gonads","m.inc.d3","s103.y.pk.blk_female_gonad_m.inc.d3"
"PRL",10.0245247563871,"female","gonads","lay","s136.d.w.o_female_gonad_lay"
"PRL",10.5571858821461,"female","gonads","extend","s137.g.blk.y_female_gonad_extend"
"PRL",11.1006129210945,"female","gonads","lay","s142.o.pk.pu_female_gonad_lay"
"PRL",10.1963422943362,"female","gonads","lay","s176.blk.pu.r_female_gonad_lay"
"PRL",10.7259328498343,"female","gonads","extend","s186.l.o.pk_female_gonad_extend"
"PRL",10.6514260767374,"female","gonads","m.n2","s333.y.blk.pk_female_gonad_m.hatch"
"PRL",8.99640520837198,"female","gonads","control","w191.r1_female_gonad_control"
"PRL",10.9329356314842,"female","gonads","prolong","x.blk20_female_gonad_prolong"
"PRL",9.73690316344762,"female","gonads","inc.d9","x.blu101.w43_female_gonad_inc.d9"
"PRL",9.82221466801577,"female","gonads","inc.d3","x.blu102.w105_female_gonad_inc.d3"
"PRL",9.5473060718612,"female","gonads","n5","x.blu109.w121_female_gonad_n5"
"PRL",9.57876047845192,"female","gonads","inc.d17","x.blu116.w107_female_gonad_inc.d17"
"PRL",10.8649754869646,"female","gonads","inc.d9","x.blu122.r66_female_gonad_inc.d9"
"PRL",10.1150215585367,"female","gonads","m.inc.d9","x.blu25_female_gonad_m.inc.d9"
"PRL",9.81743001559664,"female","gonads","n9","x.blu43.g132_female_gonad_n9"
"PRL",9.41745006999269,"female","gonads","lay","x.blu6.y80_female_gonad_lay"
"PRL",10.1015488258915,"female","gonads","m.inc.d17","x.blu94_female_gonad_m.inc.d17"
"PRL",10.583501340908,"female","gonads","m.n2","x.blu96_female_gonad_m.n2"
"PRL",9.81740020919771,"female","gonads","control","x.g.g.ATLAS_female_gonad_control"
"PRL",10.4277022720388,"female","gonads","early","x.g26_female_gonad_m.inc.d8"
"PRL",9.71947116341825,"female","gonads","n5","x.g37_female_gonad_n5"
"PRL",9.6997170710971,"female","gonads","n9","x.g4.w50_female_gonad_n9"
"PRL",9.56349421186356,"female","gonads","n5","x.g43_female_gonad_n5"
"PRL",10.5649622755472,"female","gonads","n5","x.g49_female_gonad_n5"
"PRL",9.469098022015,"female","gonads","prolong","x.g50_female_gonad_inc.prolong"
"PRL",10.4900414978171,"female","gonads","inc.d9","x.g9.o166_female_gonad_inc.d9.NYNO"
"PRL",10.3334883710987,"female","gonads","inc.d17","x.o159.w90_female_gonad_inc.d17"
"PRL",10.5254981126171,"female","gonads","m.n2","x.o171.w45_female_gonad_m.hatch"
"PRL",10.636428344589,"female","gonads","n5","x.o175.g21_female_gonad_n5"
"PRL",9.70082887559339,"female","gonads","hatch","x.o37.blu50_female_gonad_hatch"
"PRL",9.46960514548212,"female","gonads","m.n2","x.o61_female_gonad_extend.hatch"
"PRL",9.21821467490369,"female","gonads","n5","x.o70_female_gonad_n5"
"PRL",10.2358117248915,"female","gonads","m.inc.d3","x.r180_female_gonad_m.inc.d3"
"PRL",9.39216108158555,"female","gonads","inc.d3","x.r33.w183_female_gonad_inc.d3"
"PRL",10.1839154514376,"female","gonads","bldg","x.r39.g10_female_gonad_bldg"
"PRL",9.68546841562615,"female","gonads","hatch","x.r44.w95_female_gonad_hatch"
"PRL",10.207694002932,"female","gonads","inc.d17","x.r48.y139_female_gonad_inc.d17"
"PRL",11.0073425107759,"female","gonads","n5","x.r50.w97_female_gonad_n5"
"PRL",10.4933099806923,"female","gonads","m.n2","x.r74.o29_female_gonad_m.hatch"
"PRL",9.90711226112657,"female","gonads","m.inc.d9","x.r76_female_gonad_m.inc.d9"
"PRL",9.8868564249305,"female","gonads","early","x.s188_female_gonad_m.inc.d8"
"PRL",9.87565215334121,"female","gonads","n9","x.w178_female_gonad_n9"
"PRL",10.6359956902318,"female","gonads","lay","x.w51_female_gonad_lay"
"PRL",11.1686869924052,"female","gonads","n9","x.w6_female_gonad_n9"
"PRL",10.1067882610452,"female","gonads","inc.d9","x.y109_female_gonad_inc.d9"
"PRL",10.3961081471689,"female","gonads","m.inc.d17","x.y119.w11_female_gonad_m.inc.d17"
"PRL",9.86603357524144,"female","gonads","n9","x.y138.w176_female_gonad_n9"
"PRL",9.34613877479807,"female","gonads","prolong","x.y145.r55_female_gonad_inc.prolong"
"PRL",11.1294333833038,"female","gonads","early","x.y5_female_gonad_m.inc.d8"
"PRL",9.94963951071389,"female","gonads","extend","x.y64_female_gonad_extend"
"PRL",9.63647348076537,"female","gonads","hatch","x.y90_female_gonad_hatch"
"PRL",9.41491882503168,"female","gonads","inc.d9","x.y93.g126_female_gonad_inc.d9"
"PRL",11.9428997976977,"female","gonads","n9","x.y9_female_gonad_n9"
"PRL",10.2201382958237,"female","gonads","lay","y.s156.o.r_female_gonad_lay"
"PRL",9.37578488993906,"female","gonads","m.inc.d9","y12.x_female_gonad_m.inc.d9"
"PRL",10.156181181069,"female","gonads","inc.d17","y126.w92.x_female_gonad_inc.d17"
"PRL",10.3754742161314,"female","gonads","inc.d9","y128.g23.x_female_gonad_inc.d9"
"PRL",9.77602897597817,"female","gonads","inc.d3","y13.x_female_gonad_inc.d3"
"PRL",9.93945551586029,"female","gonads","inc.d17","y130.o170.x_female_gonad_inc.d17"
"PRL",9.6721406184068,"female","gonads","inc.d17","y135.blu107.x_female_gonad_inc.d17"
"PRL",9.53113912775323,"female","gonads","inc.d17","y136.x_female_gonad_inc.d17"
"PRL",9.93712166619405,"female","gonads","inc.d9","y140.w119.x_female_gonad_inc.d9"
"PRL",9.42282696836985,"female","gonads","prolong","y146.r32.x_female_gonad_inc.prolong"
"PRL",9.77609665051765,"female","gonads","hatch","y15.x_female_gonad_hatch"
"PRL",10.2189622699308,"female","gonads","n5","y6.o54_female_gonad_n5"
"PRL",10.0990252236336,"female","gonads","hatch","y7.g58_female_gonad_hatch"
"PRL",10.0128497985026,"female","gonads","m.inc.d17","y85.r71.x_female_gonad_m.inc.d17"
"PRL",9.81911919048923,"female","gonads","n5","y94.g133.x_female_gonad_n5"
"PRL",10.037255856363,"female","gonads","n9","y97.x_female_gonad_n9"
"PRL",10.7984506363934,"female","gonads","m.n2","y98.g54_female_gonad_m.hatch"
"PRLH",5.17491427108361,"female","gonads","control","L.G118_female_gonad_control"
"PRLH",4.69054216233691,"female","gonads","control","R.G106_female_gonad_control"
"PRLH",4.69054216233691,"female","gonads","control","R.R20_female_gonad_control"
"PRLH",5.09378937657475,"female","gonads","control","R.R9_female_gonad_control"
"PRLH",5.24278762310585,"female","gonads","control","R.W44_female_gonad_control"
"PRLH",4.98792618769304,"female","gonads","prolong","blk.s031.pu.d_female_gonad_prolong"
"PRLH",5.02105536178887,"female","gonads","m.n2","blk.s032.g.w_female_gonad_m.hatch"
"PRLH",4.95547789171251,"female","gonads","m.inc.d3","blk.s049.y.g_female_gonad_m.inc.d3"
"PRLH",5.21496938580421,"female","gonads","m.inc.d3","blk.s060.pu.w_female_gonad_m.inc.d3"
"PRLH",4.69054216233691,"female","gonads","inc.d9","blk.s061.pu.y_female_gonad_inc.d9"
"PRLH",4.69054216233691,"female","gonads","early","blk.y.l.s109_female_gonad_m.inc.d8"
"PRLH",4.69054216233691,"female","gonads","m.n2","blk0.x_female_gonad_m.n2"
"PRLH",5.14614089040338,"female","gonads","bldg","blk11.x_female_gonad_bldg"
"PRLH",4.69054216233691,"female","gonads","extend","blk19.x_female_gonad_extend"
"PRLH",4.69054216233691,"female","gonads","hatch","blk21.x_female_gonad_hatch"
"PRLH",4.69054216233691,"female","gonads","n9","blk4.x_female_gonad_n9"
"PRLH",4.69054216233691,"female","gonads","control","blu.o.x.ATLAS_female_gonad_control"
"PRLH",5.03134401451733,"female","gonads","hatch","blu103.x_female_gonad_hatch.NYNO"
"PRLH",4.69054216233691,"female","gonads","prolong","blu115.y150.x_female_gonad_inc.prolong"
"PRLH",4.69054216233691,"female","gonads","early","blu119.w84.x_female_gonad_m.inc.d8"
"PRLH",4.69054216233691,"female","gonads","hatch","blu124.w180.x_female_gonad_hatch"
"PRLH",4.69054216233691,"female","gonads","n9","blu36.w16_female_gonad_n9"
"PRLH",4.69054216233691,"female","gonads","bldg","blu38.g135.x_female_gonad_bldg"
"PRLH",4.69054216233691,"female","gonads","inc.d3","blu39.o26.x_female_gonad_inc.d3"
"PRLH",4.69054216233691,"female","gonads","extend","blu44.y102_female_gonad_extend"
"PRLH",4.69054216233691,"female","gonads","inc.d9","blu47.y96.x_female_gonad_inc.d9"
"PRLH",4.69054216233691,"female","gonads","n5","blu55.g51_female_gonad_n5"
"PRLH",5.05924856709088,"female","gonads","m.inc.d3","blu56.o53_female_gonad_m.inc.d3"
"PRLH",4.69054216233691,"female","gonads","m.inc.d9","blu63.g62_female_gonad_m.inc.d9"
"PRLH",4.99396040876475,"female","gonads","early","blu80.r97_female_gonad_m.inc.d8"
"PRLH",4.93658605134121,"female","gonads","m.inc.d9","d.r.blk.s159_female_gonad_m.inc.d9"
"PRLH",4.69054216233691,"female","gonads","m.inc.d17","d.s112.blk.w_female_gonad_m.inc.d17"
"PRLH",4.90176634004374,"female","gonads","m.inc.d3","d.s177.blk.r_female_gonad_m.inc.d3"
"PRLH",5.07011102162183,"female","gonads","lay","g.blk.s004.pk_female_gonad_lay"
"PRLH",4.69054216233691,"female","gonads","m.n2","g.s076.pk.r_female_gonad_m.hatch"
"PRLH",4.88976047753843,"female","gonads","lay","g.s078.blk.o_female_gonad_lay"
"PRLH",4.69054216233691,"female","gonads","control","g.x.ATLAS_female_gonad_control"
"PRLH",4.88141006150321,"female","gonads","m.inc.d17","g.y.blk.s006_female_gonad_m.inc.d17"
"PRLH",4.69054216233691,"female","gonads","bldg","g141.blu27.x_female_gonad_bldg"
"PRLH",4.69054216233691,"female","gonads","inc.d17","g142.r40.x_female_gonad_inc.d17"
"PRLH",5.04977700334448,"female","gonads","m.inc.d3","g144.r54.x_female_gonad_m.inc.d3"
"PRLH",4.69054216233691,"female","gonads","extend","g17.w108.x_female_gonad_extend"
"PRLH",4.69054216233691,"female","gonads","extend","g22.blu118_female_gonad_extend"
"PRLH",5.28517578955445,"female","gonads","inc.d3","g6.w197.x_female_gonad_inc.d3"
"PRLH",4.69054216233691,"female","gonads","m.inc.d17","g63.blu65_female_gonad_m.inc.d17"
"PRLH",4.69054216233691,"female","gonads","m.inc.d9","g73.x_female_gonad_m.inc.d9"
"PRLH",5.08138072715171,"female","gonads","inc.d9","g75.x_female_gonad_inc.d9"
"PRLH",4.69054216233691,"female","gonads","m.n2","l.s.w.d_female_gonad_m.hatch"
"PRLH",4.69054216233691,"female","gonads","prolong","l.s052.pk.r_female_gonad_prolong"
"PRLH",5.06691045331352,"female","gonads","bldg","l.s120.y.blk_female_gonad_bldg"
"PRLH",5.16071104022348,"female","gonads","prolong","l.s166.o.w_female_gonad_prolong"
"PRLH",4.69054216233691,"female","gonads","m.inc.d17","o.s084.w.blk_female_gonad_m.inc.d17"
"PRLH",4.69054216233691,"female","gonads","inc.d3","o156.w80.x_female_gonad_inc.d3"
"PRLH",5.02300927273748,"female","gonads","inc.d3","o165.w122.x_female_gonad_inc.d3.NYNO"
"PRLH",4.69054216233691,"female","gonads","m.inc.d17","o169.r28.x_female_gonad_m.inc.d17"
"PRLH",4.69054216233691,"female","gonads","hatch","o172.w115.x_female_gonad_hatch"
"PRLH",5.02977623071219,"female","gonads","inc.d3","o173.w179.x_female_gonad_inc.d3"
"PRLH",4.69054216233691,"female","gonads","inc.d17","o35.r51.x_female_gonad_inc.d17"
"PRLH",4.69054216233691,"female","gonads","m.inc.d9","o36.r62.x_female_gonad_m.inc.d9"
"PRLH",5.18892751300017,"female","gonads","bldg","o38.blu29.x_female_gonad_bldg"
"PRLH",4.69054216233691,"female","gonads","m.inc.d9","o45.g128.x_female_gonad_m.inc.d9.NYNO"
"PRLH",5.06803290530884,"female","gonads","inc.d17","o52.blu53_female_gonad_inc.d17"
"PRLH",5.13135754316412,"female","gonads","inc.d9","o73.x_female_gonad_inc.d9"
"PRLH",4.90412345309207,"female","gonads","early","p.g.blk.s040_female_gonad_m.inc.d8"
"PRLH",5.00940885713239,"female","gonads","m.inc.d17","pk.s011.o.y_female_gonad_m.inc.d17"
"PRLH",4.69054216233691,"female","gonads","m.n2","pk.s054.d.g_female_gonad_m.hatch"
"PRLH",5.04232805245444,"female","gonads","early","pk.s055.d.l_female_gonad_m.inc.d8"
"PRLH",5.14297184056173,"female","gonads","control","r.r.x.ATLAS.R2XR_female_gonad_control"
"PRLH",4.93062124522837,"female","gonads","control","r.r.x.ATLAS_female_gonad_control"
"PRLH",4.69054216233691,"female","gonads","m.inc.d3","r.s035.y.blk_female_gonad_m.inc.d3"
"PRLH",5.13340111016398,"female","gonads","bldg","r.s056.g.o_female_gonad_bldg"
"PRLH",4.90147055863295,"female","gonads","extend","r.s131.o.d_female_gonad_extend"
"PRLH",4.881344829524,"female","gonads","n9","r.s171.l.w_female_gonad_n9"
"PRLH",4.69054216233691,"female","gonads","hatch","r183.o22_female_gonad_hatch"
"PRLH",5.0612530065647,"female","gonads","prolong","r194.x_female_gonad_prolong"
"PRLH",4.69054216233691,"female","gonads","inc.d3","r27.w111.blu125_female_gonad_inc.d3"
"PRLH",5.26058572819545,"female","gonads","inc.d9","r30.w112.r46_female_gonad_inc.d9"
"PRLH",4.69054216233691,"female","gonads","inc.d9","r36.w184.x_female_gonad_inc.d9"
"PRLH",5.01229971728061,"female","gonads","inc.d17","r49.w189.x_female_gonad_inc.d17"
"PRLH",4.9472105117182,"female","gonads","control","r6.x_female_gonad_control.NYNO"
"PRLH",4.69054216233691,"female","gonads","inc.d3","r73.g127.x_female_gonad_inc.d3"
"PRLH",4.69054216233691,"female","gonads","bldg","r83.g45_female_gonad_bldg"
"PRLH",4.69054216233691,"female","gonads","n9","r95.blu99_female_gonad_n9"
"PRLH",5.1220737250233,"female","gonads","lay","s.o.pk_female_gonad_lay"
"PRLH",4.90289638365361,"female","gonads","prolong","s.pu.pk_female_gonad_prolong"
"PRLH",4.69054216233691,"female","gonads","control","s.x.ATLAS_female_gonad_control"
"PRLH",4.69054216233691,"female","gonads","early","s002.x_female_gonad_m.inc.d8"
"PRLH",4.69054216233691,"female","gonads","m.inc.d17","s038.g.d.blk_female_gonad_m.inc.d17"
"PRLH",4.69054216233691,"female","gonads","bldg","s063.d.blk.l_female_gonad_bldg"
"PRLH",4.69054216233691,"female","gonads","m.inc.d3","s069.pk.pu.g_female_gonad_m.inc.d3"
"PRLH",4.69054216233691,"female","gonads","extend","s089.blk.pk.pu_female_gonad_extend"
"PRLH",5.47792281847298,"female","gonads","early","s091.blk.r.g_female_gonad_m.inc.d8"
"PRLH",5.00995741180999,"female","gonads","bldg","s092.blk.r.o_female_gonad_bldg"
"PRLH",4.84763612906047,"female","gonads","m.inc.d3","s093.blk.y.d_female_gonad_m.inc.d3"
"PRLH",5.20797324516865,"female","gonads","lay","s095.g.blk.o_female_gonad_lay"
"PRLH",4.9376733275602,"female","gonads","m.inc.d17","s100.l.pk.blk_female_gonad_m.inc.d17"
"PRLH",4.69054216233691,"female","gonads","m.inc.d3","s103.y.pk.blk_female_gonad_m.inc.d3"
"PRLH",4.69054216233691,"female","gonads","lay","s136.d.w.o_female_gonad_lay"
"PRLH",4.69054216233691,"female","gonads","extend","s137.g.blk.y_female_gonad_extend"
"PRLH",5.36707327040454,"female","gonads","lay","s142.o.pk.pu_female_gonad_lay"
"PRLH",4.69054216233691,"female","gonads","lay","s176.blk.pu.r_female_gonad_lay"
"PRLH",4.69054216233691,"female","gonads","extend","s186.l.o.pk_female_gonad_extend"
"PRLH",4.69054216233691,"female","gonads","m.n2","s333.y.blk.pk_female_gonad_m.hatch"
"PRLH",4.69054216233691,"female","gonads","control","w191.r1_female_gonad_control"
"PRLH",4.69054216233691,"female","gonads","prolong","x.blk20_female_gonad_prolong"
"PRLH",4.69054216233691,"female","gonads","inc.d9","x.blu101.w43_female_gonad_inc.d9"
"PRLH",5.07589581522773,"female","gonads","inc.d3","x.blu102.w105_female_gonad_inc.d3"
"PRLH",4.69054216233691,"female","gonads","n5","x.blu109.w121_female_gonad_n5"
"PRLH",4.69054216233691,"female","gonads","inc.d17","x.blu116.w107_female_gonad_inc.d17"
"PRLH",5.22356374217149,"female","gonads","inc.d9","x.blu122.r66_female_gonad_inc.d9"
"PRLH",5.09968824272046,"female","gonads","m.inc.d9","x.blu25_female_gonad_m.inc.d9"
"PRLH",4.69054216233691,"female","gonads","n9","x.blu43.g132_female_gonad_n9"
"PRLH",5.08053620788803,"female","gonads","lay","x.blu6.y80_female_gonad_lay"
"PRLH",4.69054216233691,"female","gonads","m.inc.d17","x.blu94_female_gonad_m.inc.d17"
"PRLH",4.89641443530994,"female","gonads","m.n2","x.blu96_female_gonad_m.n2"
"PRLH",4.69054216233691,"female","gonads","control","x.g.g.ATLAS_female_gonad_control"
"PRLH",4.69054216233691,"female","gonads","early","x.g26_female_gonad_m.inc.d8"
"PRLH",5.0883254473552,"female","gonads","n5","x.g37_female_gonad_n5"
"PRLH",5.0531897100072,"female","gonads","n9","x.g4.w50_female_gonad_n9"
"PRLH",5.22490252171792,"female","gonads","n5","x.g43_female_gonad_n5"
"PRLH",4.90848615294049,"female","gonads","n5","x.g49_female_gonad_n5"
"PRLH",4.69054216233691,"female","gonads","prolong","x.g50_female_gonad_inc.prolong"
"PRLH",4.96305183731484,"female","gonads","inc.d9","x.g9.o166_female_gonad_inc.d9.NYNO"
"PRLH",4.69054216233691,"female","gonads","inc.d17","x.o159.w90_female_gonad_inc.d17"
"PRLH",4.69054216233691,"female","gonads","m.n2","x.o171.w45_female_gonad_m.hatch"
"PRLH",4.69054216233691,"female","gonads","n5","x.o175.g21_female_gonad_n5"
"PRLH",5.1062168822404,"female","gonads","hatch","x.o37.blu50_female_gonad_hatch"
"PRLH",4.69054216233691,"female","gonads","m.n2","x.o61_female_gonad_extend.hatch"
"PRLH",5.05282317145497,"female","gonads","n5","x.o70_female_gonad_n5"
"PRLH",4.69054216233691,"female","gonads","m.inc.d3","x.r180_female_gonad_m.inc.d3"
"PRLH",4.69054216233691,"female","gonads","inc.d3","x.r33.w183_female_gonad_inc.d3"
"PRLH",4.69054216233691,"female","gonads","bldg","x.r39.g10_female_gonad_bldg"
"PRLH",5.31284299146229,"female","gonads","hatch","x.r44.w95_female_gonad_hatch"
"PRLH",4.69054216233691,"female","gonads","inc.d17","x.r48.y139_female_gonad_inc.d17"
"PRLH",4.99568802499854,"female","gonads","n5","x.r50.w97_female_gonad_n5"
"PRLH",4.69054216233691,"female","gonads","m.n2","x.r74.o29_female_gonad_m.hatch"
"PRLH",4.69054216233691,"female","gonads","m.inc.d9","x.r76_female_gonad_m.inc.d9"
"PRLH",4.88219211980108,"female","gonads","early","x.s188_female_gonad_m.inc.d8"
"PRLH",4.69054216233691,"female","gonads","n9","x.w178_female_gonad_n9"
"PRLH",5.14269467014425,"female","gonads","lay","x.w51_female_gonad_lay"
"PRLH",4.69054216233691,"female","gonads","n9","x.w6_female_gonad_n9"
"PRLH",4.69054216233691,"female","gonads","inc.d9","x.y109_female_gonad_inc.d9"
"PRLH",4.69054216233691,"female","gonads","m.inc.d17","x.y119.w11_female_gonad_m.inc.d17"
"PRLH",5.07040351992976,"female","gonads","n9","x.y138.w176_female_gonad_n9"
"PRLH",4.69054216233691,"female","gonads","prolong","x.y145.r55_female_gonad_inc.prolong"
"PRLH",4.91229012978979,"female","gonads","early","x.y5_female_gonad_m.inc.d8"
"PRLH",4.90997577929476,"female","gonads","extend","x.y64_female_gonad_extend"
"PRLH",4.69054216233691,"female","gonads","hatch","x.y90_female_gonad_hatch"
"PRLH",4.69054216233691,"female","gonads","inc.d9","x.y93.g126_female_gonad_inc.d9"
"PRLH",4.96119399221583,"female","gonads","n9","x.y9_female_gonad_n9"
"PRLH",4.96212691810945,"female","gonads","lay","y.s156.o.r_female_gonad_lay"
"PRLH",4.69054216233691,"female","gonads","m.inc.d9","y12.x_female_gonad_m.inc.d9"
"PRLH",5.22248844548402,"female","gonads","inc.d17","y126.w92.x_female_gonad_inc.d17"
"PRLH",4.69054216233691,"female","gonads","inc.d9","y128.g23.x_female_gonad_inc.d9"
"PRLH",4.69054216233691,"female","gonads","inc.d3","y13.x_female_gonad_inc.d3"
"PRLH",4.69054216233691,"female","gonads","inc.d17","y130.o170.x_female_gonad_inc.d17"
"PRLH",5.11425800232635,"female","gonads","inc.d17","y135.blu107.x_female_gonad_inc.d17"
"PRLH",4.69054216233691,"female","gonads","inc.d17","y136.x_female_gonad_inc.d17"
"PRLH",4.69054216233691,"female","gonads","inc.d9","y140.w119.x_female_gonad_inc.d9"
"PRLH",4.69054216233691,"female","gonads","prolong","y146.r32.x_female_gonad_inc.prolong"
"PRLH",5.00942917632206,"female","gonads","hatch","y15.x_female_gonad_hatch"
"PRLH",4.69054216233691,"female","gonads","n5","y6.o54_female_gonad_n5"
"PRLH",4.69054216233691,"female","gonads","hatch","y7.g58_female_gonad_hatch"
"PRLH",5.07022439960138,"female","gonads","m.inc.d17","y85.r71.x_female_gonad_m.inc.d17"
"PRLH",4.69054216233691,"female","gonads","n5","y94.g133.x_female_gonad_n5"
"PRLH",4.96801087787965,"female","gonads","n9","y97.x_female_gonad_n9"
"PRLH",5.163269795892,"female","gonads","m.n2","y98.g54_female_gonad_m.hatch"
"PRLHR",7.03092731450038,"female","gonads","control","L.G118_female_gonad_control"
"PRLHR",6.42059238505341,"female","gonads","control","R.G106_female_gonad_control"
"PRLHR",7.19777290465354,"female","gonads","control","R.R20_female_gonad_control"
"PRLHR",6.87055397376448,"female","gonads","control","R.R9_female_gonad_control"
"PRLHR",6.89242837157333,"female","gonads","control","R.W44_female_gonad_control"
"PRLHR",6.72267100593751,"female","gonads","prolong","blk.s031.pu.d_female_gonad_prolong"
"PRLHR",6.50084092228129,"female","gonads","m.n2","blk.s032.g.w_female_gonad_m.hatch"
"PRLHR",6.60605404029239,"female","gonads","m.inc.d3","blk.s049.y.g_female_gonad_m.inc.d3"
"PRLHR",5.70212507436304,"female","gonads","m.inc.d3","blk.s060.pu.w_female_gonad_m.inc.d3"
"PRLHR",6.6751261882205,"female","gonads","inc.d9","blk.s061.pu.y_female_gonad_inc.d9"
"PRLHR",6.68570750988865,"female","gonads","early","blk.y.l.s109_female_gonad_m.inc.d8"
"PRLHR",6.33971366937666,"female","gonads","m.n2","blk0.x_female_gonad_m.n2"
"PRLHR",6.46320478892984,"female","gonads","bldg","blk11.x_female_gonad_bldg"
"PRLHR",7.30715944643289,"female","gonads","extend","blk19.x_female_gonad_extend"
"PRLHR",6.91248350967574,"female","gonads","hatch","blk21.x_female_gonad_hatch"
"PRLHR",5.78712623991205,"female","gonads","n9","blk4.x_female_gonad_n9"
"PRLHR",7.10149011815063,"female","gonads","control","blu.o.x.ATLAS_female_gonad_control"
"PRLHR",5.81988966786287,"female","gonads","hatch","blu103.x_female_gonad_hatch.NYNO"
"PRLHR",6.72319742439216,"female","gonads","prolong","blu115.y150.x_female_gonad_inc.prolong"
"PRLHR",5.5182896751413,"female","gonads","early","blu119.w84.x_female_gonad_m.inc.d8"
"PRLHR",6.40674150868994,"female","gonads","hatch","blu124.w180.x_female_gonad_hatch"
"PRLHR",6.33585855434432,"female","gonads","n9","blu36.w16_female_gonad_n9"
"PRLHR",4.69054216233691,"female","gonads","bldg","blu38.g135.x_female_gonad_bldg"
"PRLHR",5.7527046530642,"female","gonads","inc.d3","blu39.o26.x_female_gonad_inc.d3"
"PRLHR",6.35102174525541,"female","gonads","extend","blu44.y102_female_gonad_extend"
"PRLHR",6.68731226913478,"female","gonads","inc.d9","blu47.y96.x_female_gonad_inc.d9"
"PRLHR",5.90956270130077,"female","gonads","n5","blu55.g51_female_gonad_n5"
"PRLHR",6.11127604695653,"female","gonads","m.inc.d3","blu56.o53_female_gonad_m.inc.d3"
"PRLHR",6.72206787904673,"female","gonads","m.inc.d9","blu63.g62_female_gonad_m.inc.d9"
"PRLHR",6.34465885167169,"female","gonads","early","blu80.r97_female_gonad_m.inc.d8"
"PRLHR",7.22848698880872,"female","gonads","m.inc.d9","d.r.blk.s159_female_gonad_m.inc.d9"
"PRLHR",6.85081464333148,"female","gonads","m.inc.d17","d.s112.blk.w_female_gonad_m.inc.d17"
"PRLHR",6.72495640666259,"female","gonads","m.inc.d3","d.s177.blk.r_female_gonad_m.inc.d3"
"PRLHR",6.42328640019604,"female","gonads","lay","g.blk.s004.pk_female_gonad_lay"
"PRLHR",6.13903232268594,"female","gonads","m.n2","g.s076.pk.r_female_gonad_m.hatch"
"PRLHR",6.54416052880735,"female","gonads","lay","g.s078.blk.o_female_gonad_lay"
"PRLHR",6.42876204744221,"female","gonads","control","g.x.ATLAS_female_gonad_control"
"PRLHR",6.27488179106653,"female","gonads","m.inc.d17","g.y.blk.s006_female_gonad_m.inc.d17"
