"","gene","counts","sex","tissue","treatment","extint","samples"
"6635","PGR",7.71096523843093,"female","hypothalamus","m.n2","loss","g.s076.pk.r_female_hypothalamus_m.hatch"
"6636","PGR",7.46785013933213,"female","hypothalamus","lay","eggs","g.s078.blk.o_female_hypothalamus_lay"
"6637","PGR",7.56938270774431,"female","hypothalamus","m.inc.d17","loss","g.y.blk.s006_female_hypothalamus_m.inc.d17"
"6638","PGR",7.81945992953621,"female","hypothalamus","bldg","reference","g141.blu27.x_female_hypothalamus_bldg"
"6639","PGR",7.7577093942319,"female","hypothalamus","inc.d17","eggs","g142.r40.x_female_hypothalamus_inc.d17"
"6640","PGR",7.91977234072368,"female","hypothalamus","m.inc.d3","loss","g144.r54.x_female_hypothalamus_m.inc.d3"
"6641","PGR",7.7571297868119,"female","hypothalamus","extend","chicks","g17.w108.x_female_hypothalamus_extend"
"6642","PGR",7.8695411141269,"female","hypothalamus","extend","chicks","g22.blu118_female_hypothalamus_extend"
"6643","PGR",7.6197330549119,"female","hypothalamus","inc.d3","eggs","g6.w197.x_female_hypothalamus_inc.d3"
"6644","PGR",7.49086548365679,"female","hypothalamus","m.inc.d17","loss","g63.blu65_female_hypothalamus_m.inc.d17"
"6645","PGR",8.00795597869463,"female","hypothalamus","m.inc.d9","loss","g73.x_female_hypothalamus_m.inc.d9"
"6646","PGR",7.80552949732998,"female","hypothalamus","inc.d9","eggs","g75.x_female_hypothalamus_inc.d9"
"6647","PGR",8.02463490153362,"female","hypothalamus","m.n2","loss","l.s.w.d_female_hypothalamus_m.hatch"
"6648","PGR",8.66501386427712,"female","hypothalamus","prolong","eggs","l.s052.pk.r_female_hypothalamus_prolong"
"6649","PGR",7.31811145572749,"female","hypothalamus","bldg","reference","l.s120.y.blk_female_hypothalamus_bldg"
"6650","PGR",8.06800893404519,"female","hypothalamus","prolong","eggs","l.s166.o.w_female_hypothalamus_prolong"
"6651","PGR",7.80538224934576,"female","hypothalamus","m.inc.d17","loss","o.s084.w.blk_female_hypothalamus_m.inc.d17"
"6652","PGR",8.20990666815736,"female","hypothalamus","inc.d3","eggs","o156.w80.x_female_hypothalamus_inc.d3"
"6653","PGR",7.64389958270248,"female","hypothalamus","inc.d3","eggs","o165.w122.x_female_hypothalamus_inc.d3"
"6654","PGR",7.76976047680715,"female","hypothalamus","m.inc.d17","loss","o169.r28.x_female_hypothalamus_m.inc.d17"
"6655","PGR",7.79099205417079,"female","hypothalamus","hatch","chicks","o172.w115.x_female_hypothalamus_hatch"
"6656","PGR",7.87075081970562,"female","hypothalamus","inc.d3","eggs","o173.w179.x_female_hypothalamus_inc.d3"
"6657","PGR",7.92355930741741,"female","hypothalamus","inc.d17","eggs","o35.r51.x_female_hypothalamus_inc.d17"
"6658","PGR",8.05196843295785,"female","hypothalamus","m.inc.d9","loss","o36.r62.x_female_hypothalamus_m.inc.d9"
"6659","PGR",7.83521341111699,"female","hypothalamus","bldg","reference","o38.blu29.x_female_hypothalamus_bldg"
"6660","PGR",7.61403555036087,"female","hypothalamus","m.inc.d9","loss","o45.g128.x_female_hypothalamus_m.inc.d9"
"6661","PGR",7.55418039427037,"female","hypothalamus","inc.d17","eggs","o52.blu53_female_hypothalamus_inc.d17"
"6662","PGR",7.4074678389278,"female","hypothalamus","inc.d9","eggs","o73.x_female_hypothalamus_inc.d9"
"6663","PGR",7.95715212433357,"female","hypothalamus","early","chicks","p.g.blk.s040_female_hypothalamus_m.inc.d8"
"6664","PGR",8.03243271767002,"female","hypothalamus","m.inc.d17","loss","pk.s011.o.y_female_hypothalamus_m.inc.d17"
"6665","PGR",7.87345312413618,"female","hypothalamus","m.n2","loss","pk.s054.d.g_female_hypothalamus_m.hatch"
"6666","PGR",7.65438646434775,"female","hypothalamus","early","chicks","pk.s055.d.l_female_hypothalamus_m.inc.d8"
"6667","PGR",7.64292092539056,"female","hypothalamus","control","reference","r.r.x.ATLAS.R2XR_female_hypothalamus_control"
"6668","PGR",7.61780508179756,"female","hypothalamus","control","reference","r.r.x.ATLAS_female_hypothalamus_control"
"6669","PGR",8.01610581262937,"female","hypothalamus","m.inc.d3","loss","r.s035.y.blk_female_hypothalamus_m.inc.d3"
"6670","PGR",7.67931849874093,"female","hypothalamus","bldg","reference","r.s056.g.o_female_hypothalamus_bldg"
"6671","PGR",8.35509725241239,"female","hypothalamus","extend","chicks","r.s131.o.d_female_hypothalamus_extend"
"6672","PGR",8.2477137162646,"female","hypothalamus","n9","chicks","r.s171.l.w_female_hypothalamus_n9"
"6673","PGR",7.37728386728075,"female","hypothalamus","hatch","chicks","r183.o22_female_hypothalamus_hatch"
"6674","PGR",7.52242226845925,"female","hypothalamus","prolong","eggs","r194.x_female_hypothalamus_prolong"
"6675","PGR",8.00720043979203,"female","hypothalamus","inc.d3","eggs","r27.w111.blu125_female_hypothalamus_inc.d3"
"6676","PGR",7.93083609138669,"female","hypothalamus","inc.d9","eggs","r30.w112.r46_female_hypothalamus_inc.d9"
"6677","PGR",7.49833671493962,"female","hypothalamus","inc.d9","eggs","r36.w184.x_female_hypothalamus_inc.d9"
"6678","PGR",7.91980245142489,"female","hypothalamus","inc.d17","eggs","r49.w189.x_female_hypothalamus_inc.d17"
"6679","PGR",7.18063850248591,"female","hypothalamus","control","reference","r6.x_female_hypothalamus_control.NYNO"
"6680","PGR",8.03050583989603,"female","hypothalamus","inc.d3","eggs","r73.g127.x_female_hypothalamus_inc.d3"
"6681","PGR",7.39460898025069,"female","hypothalamus","bldg","reference","r83.g45_female_hypothalamus_bldg"
"6682","PGR",7.50677532928559,"female","hypothalamus","n9","chicks","r95.blu99_female_hypothalamus_n9"
"6683","PGR",7.59966998766209,"female","hypothalamus","lay","eggs","s.o.pk_female_hypothalamus_lay"
"6684","PGR",7.52132292297628,"female","hypothalamus","prolong","eggs","s.pu.pk_female_hypothalamus_prolong"
"6685","PGR",7.86960806308945,"female","hypothalamus","control","reference","s.x.ATLAS_female_hypothalamus_control"
"6686","PGR",8.04048113940447,"female","hypothalamus","early","chicks","s002.x_female_hypothalamus_m.inc.d8"
"6687","PGR",7.89619211706697,"female","hypothalamus","m.inc.d17","loss","s038.g.d.blk_female_hypothalamus_m.inc.d17"
"6688","PGR",7.74134861781753,"female","hypothalamus","bldg","reference","s063.d.blk.l_female_hypothalamus_bldg"
"6689","PGR",7.77480699607846,"female","hypothalamus","m.inc.d3","loss","s069.pk.pu.g_female_hypothalamus_m.inc.d3"
"6690","PGR",7.91676370511237,"female","hypothalamus","extend","chicks","s089.blk.pk.pu_female_hypothalamus_extend"
"6691","PGR",7.42252276800039,"female","hypothalamus","early","chicks","s091.blk.r.g_female_hypothalamus_m.inc.d8"
"6692","PGR",7.6386247059088,"female","hypothalamus","bldg","reference","s092.blk.r.o_female_hypothalamus_bldg"
"6693","PGR",7.60983539405916,"female","hypothalamus","m.inc.d3","loss","s093.blk.y.d_female_hypothalamus_m.inc.d3"
"6694","PGR",7.80336891632334,"female","hypothalamus","lay","eggs","s095.g.blk.o_female_hypothalamus_lay"
"6695","PGR",8.33437705645313,"female","hypothalamus","m.inc.d17","loss","s100.l.pk.blk_female_hypothalamus_m.inc.d17"
"6696","PGR",8.24297586627879,"female","hypothalamus","m.inc.d3","loss","s103.y.pk.blk_female_hypothalamus_m.inc.d3"
"6697","PGR",7.77086688334195,"female","hypothalamus","lay","eggs","s136.d.w.o_female_hypothalamus_lay"
"6698","PGR",8.01340625755443,"female","hypothalamus","extend","chicks","s137.g.blk.y_female_hypothalamus_extend"
"6699","PGR",8.14450815269286,"female","hypothalamus","lay","eggs","s142.o.pk.pu_female_hypothalamus_lay"
"6700","PGR",8.15113991625923,"female","hypothalamus","lay","eggs","s176.blk.pu.r_female_hypothalamus_lay"
"6701","PGR",7.94080863763499,"female","hypothalamus","extend","chicks","s186.l.o.pk_female_hypothalamus_extend"
"6702","PGR",8.09615985259715,"female","hypothalamus","m.n2","loss","s333.y.blk.pk_female_hypothalamus_m.hatch"
"6703","PGR",7.65181545234715,"female","hypothalamus","control","reference","w191.r1_female_hypothalamus_control"
"6704","PGR",7.53494193644218,"female","hypothalamus","prolong","eggs","x.blk20_female_hypothalamus_prolong"
"6705","PGR",7.88850708898478,"female","hypothalamus","inc.d9","eggs","x.blu101.w43_female_hypothalamus_inc.d9"
"6706","PGR",7.53320455404555,"female","hypothalamus","inc.d3","eggs","x.blu102.w105_female_hypothalamus_inc.d3"
"6707","PGR",8.03149376354634,"female","hypothalamus","n5","chicks","x.blu109.w121_female_hypothalamus_n5"
"6708","PGR",8.26288837375116,"female","hypothalamus","inc.d17","eggs","x.blu116.w107_female_hypothalamus_inc.d17"
"6709","PGR",7.47139547999651,"female","hypothalamus","inc.d9","eggs","x.blu122.r66_female_hypothalamus_inc.d9"
"6710","PGR",7.73785947601513,"female","hypothalamus","m.inc.d9","loss","x.blu25_female_hypothalamus_m.inc.d9"
"6711","PGR",7.98166296950506,"female","hypothalamus","n9","chicks","x.blu43.g132_female_hypothalamus_n9"
"6712","PGR",8.4505860881443,"female","hypothalamus","lay","eggs","x.blu6.y80_female_hypothalamus_lay"
"6713","PGR",7.61039334544222,"female","hypothalamus","m.inc.d17","loss","x.blu94_female_hypothalamus_m.inc.d17"
"6714","PGR",8.09803708341705,"female","hypothalamus","m.n2","loss","x.blu96_female_hypothalamus_m.n2"
"6715","PGR",8.42288328979554,"female","hypothalamus","early","chicks","x.g26_female_hypothalamus_m.inc.d8"
"6716","PGR",7.59297058861337,"female","hypothalamus","n5","chicks","x.g37_female_hypothalamus_n5"
"6717","PGR",8.22323140863426,"female","hypothalamus","n9","chicks","x.g4.w50_female_hypothalamus_n9"
"6718","PGR",7.73167297020866,"female","hypothalamus","n5","chicks","x.g43_female_hypothalamus_n5"
"6719","PGR",7.61673944752081,"female","hypothalamus","n5","chicks","x.g49_female_hypothalamus_n5"
"6720","PGR",7.89243943726523,"female","hypothalamus","prolong","eggs","x.g50_female_hypothalamus_inc.prolong"
"6721","PGR",7.60503720173657,"female","hypothalamus","inc.d9","eggs","x.g9.o166_female_hypothalamus_inc.d9"
"6722","PGR",8.12720434923843,"female","hypothalamus","inc.d17","eggs","x.o159.w90_female_hypothalamus_inc.d17"
"6723","PGR",8.44084818619106,"female","hypothalamus","m.n2","loss","x.o171.w45_female_hypothalamus_m.hatch"
"6724","PGR",7.67626340266018,"female","hypothalamus","n5","chicks","x.o175.g21_female_hypothalamus_n5"
"6725","PGR",7.09476148932964,"female","hypothalamus","hatch","chicks","x.o37.blu50_female_hypothalamus_hatch.NYNO"
"6726","PGR",7.79263654949471,"female","hypothalamus","m.n2","loss","x.o61_female_hypothalamus_extend.hatch"
"6727","PGR",7.76629809251722,"female","hypothalamus","n5","chicks","x.o70_female_hypothalamus_n5.NYNO"
"6728","PGR",7.55362369876689,"female","hypothalamus","m.inc.d3","loss","x.r180_female_hypothalamus_m.inc.d3"
"6729","PGR",7.98519811919643,"female","hypothalamus","inc.d3","eggs","x.r33.w183_female_hypothalamus_inc.d3"
"6730","PGR",7.76288758646101,"female","hypothalamus","bldg","reference","x.r39.g10_female_hypothalamus_bldg"
"6731","PGR",7.25169071505521,"female","hypothalamus","hatch","chicks","x.r44.w95_female_hypothalamus_hatch"
"6732","PGR",7.46785899224091,"female","hypothalamus","inc.d17","eggs","x.r48.y139_female_hypothalamus_inc.d17"
"6733","PGR",7.97580645508952,"female","hypothalamus","n5","chicks","x.r50.w97_female_hypothalamus_n5"
"6734","PGR",8.02810458247988,"female","hypothalamus","m.n2","loss","x.r74.o29_female_hypothalamus_m.hatch"
"6735","PGR",8.05801887665171,"female","hypothalamus","m.inc.d9","loss","x.r76_female_hypothalamus_m.inc.d9"
"6736","PGR",7.9281053281193,"female","hypothalamus","early","chicks","x.s188_female_hypothalamus_m.inc.d8"
"6737","PGR",8.27880325164891,"female","hypothalamus","n9","chicks","x.w178_female_hypothalamus_n9"
"6738","PGR",7.67334512531366,"female","hypothalamus","lay","eggs","x.w51_female_hypothalamus_lay"
"6739","PGR",8.19022067017655,"female","hypothalamus","n9","chicks","x.w6_female_hypothalamus_n9"
"6740","PGR",7.74851530241225,"female","hypothalamus","inc.d9","eggs","x.y109_female_hypothalamus_inc.d9"
"6741","PGR",8.28374846806979,"female","hypothalamus","m.inc.d17","loss","x.y119.w11_female_hypothalamus_m.inc.d17"
"6742","PGR",8.05326293848773,"female","hypothalamus","n9","chicks","x.y138.w176_female_hypothalamus_n9"
"6743","PGR",8.15343991227423,"female","hypothalamus","prolong","eggs","x.y145.r55_female_hypothalamus_inc.prolong"
"6744","PGR",8.31686428608755,"female","hypothalamus","early","chicks","x.y5_female_hypothalamus_m.inc.d8"
"6745","PGR",8.11081800140689,"female","hypothalamus","extend","chicks","x.y64_female_hypothalamus_extend"
"6746","PGR",7.21884987857897,"female","hypothalamus","hatch","chicks","x.y90_female_hypothalamus_hatch"
"6747","PGR",7.90745444057896,"female","hypothalamus","inc.d9","eggs","x.y93.g126_female_hypothalamus_inc.d9"
"6748","PGR",7.87346855525193,"female","hypothalamus","n9","chicks","x.y9_female_hypothalamus_n9"
"6749","PGR",7.9488735439922,"female","hypothalamus","lay","eggs","y.s156.o.r_female_hypothalamus_lay"
"6750","PGR",7.27016371078724,"female","hypothalamus","m.inc.d9","loss","y12.x_female_hypothalamus_m.inc.d9"
"6751","PGR",7.57546241823788,"female","hypothalamus","inc.d17","eggs","y126.w92.x_female_hypothalamus_inc.d17"
"6752","PGR",7.92776021823743,"female","hypothalamus","m.inc.d9","loss","y128.g23.x_female_hypothalamus_m.inc.d9"
"6753","PGR",7.7342239105054,"female","hypothalamus","inc.d3","eggs","y13.x_female_hypothalamus_inc.d3"
"6754","PGR",8.46421941052181,"female","hypothalamus","inc.d17","eggs","y130.o170.x_female_hypothalamus_inc.d17"
"6755","PGR",8.00800771499209,"female","hypothalamus","inc.d17","eggs","y135.blu107.x_female_hypothalamus_inc.d17"
"6756","PGR",7.71498745739318,"female","hypothalamus","inc.d17","eggs","y136.x_female_hypothalamus_inc.d17"
"6757","PGR",7.90457518411142,"female","hypothalamus","inc.d9","eggs","y140.w119.x_female_hypothalamus_inc.d9"
"6758","PGR",8.04648860553061,"female","hypothalamus","prolong","eggs","y146.r32.x_female_hypothalamus_inc.prolong"
"6759","PGR",7.64928315635378,"female","hypothalamus","hatch","chicks","y15.x_female_hypothalamus_hatch"
"6760","PGR",7.88330236692163,"female","hypothalamus","n5","chicks","y6.o54_female_hypothalamus_n5"
"6761","PGR",7.66370069873935,"female","hypothalamus","hatch","chicks","y7.g58_female_hypothalamus_hatch"
"6762","PGR",8.50341201875823,"female","hypothalamus","m.inc.d17","loss","y85.r71.x_female_hypothalamus_m.inc.d17"
"6763","PGR",7.32403419003476,"female","hypothalamus","n5","chicks","y94.g133.x_female_hypothalamus_n5.NYNO"
"6764","PGR",7.80766867304846,"female","hypothalamus","n9","chicks","y97.x_female_hypothalamus_n9"
"6765","PGR",8.25519800952803,"female","hypothalamus","m.n2","loss","y98.g54_female_hypothalamus_m.hatch"
"6766","PRL",13.0656811303254,"female","hypothalamus","control","reference","L.G118_female_hypothalamus_control.NYNO"
"6767","PRL",10.6870953285159,"female","hypothalamus","control","reference","R.G106_female_hypothalamus_control"
"6768","PRL",11.1947600733068,"female","hypothalamus","control","reference","R.R20_female_hypothalamus_control.NYNO"
"6769","PRL",10.9788903480248,"female","hypothalamus","control","reference","R.R9_female_hypothalamus_control"
"6770","PRL",10.5396954980774,"female","hypothalamus","control","reference","R.W44_female_hypothalamus_control"
"6771","PRL",10.0790666394415,"female","hypothalamus","prolong","eggs","blk.s031.pu.d_female_hypothalamus_prolong"
"6772","PRL",10.3605490052984,"female","hypothalamus","m.n2","loss","blk.s032.g.w_female_hypothalamus_m.hatch"
"6773","PRL",10.254425866793,"female","hypothalamus","m.inc.d3","loss","blk.s049.y.g_female_hypothalamus_m.inc.d3"
"6774","PRL",10.5164848928854,"female","hypothalamus","m.inc.d3","loss","blk.s060.pu.w_female_hypothalamus_m.inc.d3"
"6775","PRL",10.6531540090262,"female","hypothalamus","inc.d9","eggs","blk.s061.pu.y_female_hypothalamus_inc.d9"
"6776","PRL",10.3346005414562,"female","hypothalamus","early","chicks","blk.y.l.s109_female_hypothalamus_m.inc.d8"
"6777","PRL",10.3113978997175,"female","hypothalamus","m.n2","loss","blk0.x_female_hypothalamus_m.n2"
"6778","PRL",10.1167551804513,"female","hypothalamus","bldg","reference","blk11.x_female_hypothalamus_bldg"
"6779","PRL",10.365536567176,"female","hypothalamus","extend","chicks","blk19.x_female_hypothalamus_extend"
"6780","PRL",11.6987019701675,"female","hypothalamus","hatch","chicks","blk21.x_female_hypothalamus_hatch"
"6781","PRL",12.5867288691998,"female","hypothalamus","n9","chicks","blk4.x_female_hypothalamus_n9"
"6782","PRL",10.8558449123296,"female","hypothalamus","control","reference","blu.o.x.ATLAS_female_hypothalamus_control"
"6783","PRL",10.8105374402263,"female","hypothalamus","hatch","chicks","blu103.x_female_hypothalamus_hatch"
"6784","PRL",10.4733062517382,"female","hypothalamus","prolong","eggs","blu115.y150.x_female_hypothalamus_inc.prolong"
"6785","PRL",10.5394700637694,"female","hypothalamus","early","chicks","blu119.w84.x_female_hypothalamus_m.inc.d8"
"6786","PRL",11.1582909912506,"female","hypothalamus","hatch","chicks","blu124.w180.x_female_hypothalamus_hatch"
"6787","PRL",10.7761356739713,"female","hypothalamus","n9","chicks","blu36.w16_female_hypothalamus_n9"
"6788","PRL",10.559205288149,"female","hypothalamus","bldg","reference","blu38.g135.x_female_hypothalamus_bldg"
"6789","PRL",10.7715625296412,"female","hypothalamus","inc.d3","eggs","blu39.o26.x_female_hypothalamus_inc.d3.NYNO"
"6790","PRL",10.6024570469556,"female","hypothalamus","extend","chicks","blu44.y102_female_hypothalamus_extend"
"6791","PRL",10.478545998645,"female","hypothalamus","inc.d9","eggs","blu47.y96.x_female_hypothalamus_inc.d9"
"6792","PRL",10.3720791912404,"female","hypothalamus","n5","chicks","blu55.g51_female_hypothalamus_n5"
"6793","PRL",10.4965750596891,"female","hypothalamus","m.inc.d3","loss","blu56.o53_female_hypothalamus_m.inc.d3"
"6794","PRL",10.4048534933202,"female","hypothalamus","m.inc.d9","loss","blu63.g62_female_hypothalamus_m.inc.d9"
"6795","PRL",10.4648934373423,"female","hypothalamus","early","chicks","blu80.r97_female_hypothalamus_m.inc.d8"
"6796","PRL",10.5466663392907,"female","hypothalamus","m.inc.d9","loss","d.r.blk.s159_female_hypothalamus_m.inc.d9"
"6797","PRL",10.1818475888449,"female","hypothalamus","m.inc.d17","loss","d.s112.blk.w_female_hypothalamus_m.inc.d17"
"6798","PRL",10.4500110705276,"female","hypothalamus","m.inc.d3","loss","d.s177.blk.r_female_hypothalamus_m.inc.d3"
"6799","PRL",10.3708337401766,"female","hypothalamus","lay","eggs","g.blk.s004.pk_female_hypothalamus_lay"
"6800","PRL",10.2918657832612,"female","hypothalamus","m.n2","loss","g.s076.pk.r_female_hypothalamus_m.hatch"
"6801","PRL",10.3701673047847,"female","hypothalamus","lay","eggs","g.s078.blk.o_female_hypothalamus_lay"
"6802","PRL",10.5833197432073,"female","hypothalamus","m.inc.d17","loss","g.y.blk.s006_female_hypothalamus_m.inc.d17"
"6803","PRL",10.1758724763699,"female","hypothalamus","bldg","reference","g141.blu27.x_female_hypothalamus_bldg"
"6804","PRL",10.6066260026634,"female","hypothalamus","inc.d17","eggs","g142.r40.x_female_hypothalamus_inc.d17"
"6805","PRL",10.5280361114403,"female","hypothalamus","m.inc.d3","loss","g144.r54.x_female_hypothalamus_m.inc.d3"
"6806","PRL",10.9106518737926,"female","hypothalamus","extend","chicks","g17.w108.x_female_hypothalamus_extend"
"6807","PRL",10.2529903506023,"female","hypothalamus","extend","chicks","g22.blu118_female_hypothalamus_extend"
"6808","PRL",10.7551774735849,"female","hypothalamus","inc.d3","eggs","g6.w197.x_female_hypothalamus_inc.d3"
"6809","PRL",10.5467265702201,"female","hypothalamus","m.inc.d17","loss","g63.blu65_female_hypothalamus_m.inc.d17"
"6810","PRL",10.545499538379,"female","hypothalamus","m.inc.d9","loss","g73.x_female_hypothalamus_m.inc.d9"
"6811","PRL",10.3994597213872,"female","hypothalamus","inc.d9","eggs","g75.x_female_hypothalamus_inc.d9"
"6812","PRL",10.7832833784445,"female","hypothalamus","m.n2","loss","l.s.w.d_female_hypothalamus_m.hatch"
"6813","PRL",10.4742752689693,"female","hypothalamus","prolong","eggs","l.s052.pk.r_female_hypothalamus_prolong"
"6814","PRL",10.7057533787734,"female","hypothalamus","bldg","reference","l.s120.y.blk_female_hypothalamus_bldg"
"6815","PRL",10.6976811218523,"female","hypothalamus","prolong","eggs","l.s166.o.w_female_hypothalamus_prolong"
"6816","PRL",10.5320511378936,"female","hypothalamus","m.inc.d17","loss","o.s084.w.blk_female_hypothalamus_m.inc.d17"
"6817","PRL",10.6822547531536,"female","hypothalamus","inc.d3","eggs","o156.w80.x_female_hypothalamus_inc.d3"
"6818","PRL",10.6810837018149,"female","hypothalamus","inc.d3","eggs","o165.w122.x_female_hypothalamus_inc.d3"
"6819","PRL",10.3365022153681,"female","hypothalamus","m.inc.d17","loss","o169.r28.x_female_hypothalamus_m.inc.d17"
"6820","PRL",10.2378234674678,"female","hypothalamus","hatch","chicks","o172.w115.x_female_hypothalamus_hatch"
"6821","PRL",10.6884699939214,"female","hypothalamus","inc.d3","eggs","o173.w179.x_female_hypothalamus_inc.d3"
"6822","PRL",10.3450530447777,"female","hypothalamus","inc.d17","eggs","o35.r51.x_female_hypothalamus_inc.d17"
"6823","PRL",10.4032808173276,"female","hypothalamus","m.inc.d9","loss","o36.r62.x_female_hypothalamus_m.inc.d9"
"6824","PRL",10.0067080474362,"female","hypothalamus","bldg","reference","o38.blu29.x_female_hypothalamus_bldg"
"6825","PRL",10.569220806115,"female","hypothalamus","m.inc.d9","loss","o45.g128.x_female_hypothalamus_m.inc.d9"
"6826","PRL",10.6330377578518,"female","hypothalamus","inc.d17","eggs","o52.blu53_female_hypothalamus_inc.d17"
"6827","PRL",10.6047021398034,"female","hypothalamus","inc.d9","eggs","o73.x_female_hypothalamus_inc.d9"
"6828","PRL",10.2897613841534,"female","hypothalamus","early","chicks","p.g.blk.s040_female_hypothalamus_m.inc.d8"
"6829","PRL",10.5981569542225,"female","hypothalamus","m.inc.d17","loss","pk.s011.o.y_female_hypothalamus_m.inc.d17"
"6830","PRL",10.379757507559,"female","hypothalamus","m.n2","loss","pk.s054.d.g_female_hypothalamus_m.hatch"
"6831","PRL",10.3673226152541,"female","hypothalamus","early","chicks","pk.s055.d.l_female_hypothalamus_m.inc.d8"
"6832","PRL",10.2330327412833,"female","hypothalamus","control","reference","r.r.x.ATLAS.R2XR_female_hypothalamus_control"
"6833","PRL",10.1983864516366,"female","hypothalamus","control","reference","r.r.x.ATLAS_female_hypothalamus_control"
"6834","PRL",10.4301366200368,"female","hypothalamus","m.inc.d3","loss","r.s035.y.blk_female_hypothalamus_m.inc.d3"
"6835","PRL",9.96102333421336,"female","hypothalamus","bldg","reference","r.s056.g.o_female_hypothalamus_bldg"
"6836","PRL",11.0313487110202,"female","hypothalamus","extend","chicks","r.s131.o.d_female_hypothalamus_extend"
"6837","PRL",10.4156901331041,"female","hypothalamus","n9","chicks","r.s171.l.w_female_hypothalamus_n9"
"6838","PRL",11.1820034207423,"female","hypothalamus","hatch","chicks","r183.o22_female_hypothalamus_hatch"
"6839","PRL",10.5853877864578,"female","hypothalamus","prolong","eggs","r194.x_female_hypothalamus_prolong"
"6840","PRL",10.6580390880967,"female","hypothalamus","inc.d3","eggs","r27.w111.blu125_female_hypothalamus_inc.d3"
"6841","PRL",10.7719708505385,"female","hypothalamus","inc.d9","eggs","r30.w112.r46_female_hypothalamus_inc.d9"
"6842","PRL",10.4980453082549,"female","hypothalamus","inc.d9","eggs","r36.w184.x_female_hypothalamus_inc.d9"
"6843","PRL",11.0516335688278,"female","hypothalamus","inc.d17","eggs","r49.w189.x_female_hypothalamus_inc.d17"
"6844","PRL",10.5537263625476,"female","hypothalamus","control","reference","r6.x_female_hypothalamus_control.NYNO"
"6845","PRL",10.2109365276238,"female","hypothalamus","inc.d3","eggs","r73.g127.x_female_hypothalamus_inc.d3"
"6846","PRL",10.1318456766734,"female","hypothalamus","bldg","reference","r83.g45_female_hypothalamus_bldg"
"6847","PRL",10.3804179095204,"female","hypothalamus","n9","chicks","r95.blu99_female_hypothalamus_n9"
"6848","PRL",10.4040452761398,"female","hypothalamus","lay","eggs","s.o.pk_female_hypothalamus_lay"
"6849","PRL",10.4222821384432,"female","hypothalamus","prolong","eggs","s.pu.pk_female_hypothalamus_prolong"
"6850","PRL",10.2033866762014,"female","hypothalamus","control","reference","s.x.ATLAS_female_hypothalamus_control"
"6851","PRL",10.6392563793157,"female","hypothalamus","early","chicks","s002.x_female_hypothalamus_m.inc.d8"
"6852","PRL",10.7322307571231,"female","hypothalamus","m.inc.d17","loss","s038.g.d.blk_female_hypothalamus_m.inc.d17"
"6853","PRL",10.2379794226946,"female","hypothalamus","bldg","reference","s063.d.blk.l_female_hypothalamus_bldg"
"6854","PRL",10.6891460479443,"female","hypothalamus","m.inc.d3","loss","s069.pk.pu.g_female_hypothalamus_m.inc.d3"
"6855","PRL",10.985101741104,"female","hypothalamus","extend","chicks","s089.blk.pk.pu_female_hypothalamus_extend"
"6856","PRL",10.9686585275939,"female","hypothalamus","early","chicks","s091.blk.r.g_female_hypothalamus_m.inc.d8"
"6857","PRL",11.2733651482146,"female","hypothalamus","bldg","reference","s092.blk.r.o_female_hypothalamus_bldg"
"6858","PRL",10.5705057224188,"female","hypothalamus","m.inc.d3","loss","s093.blk.y.d_female_hypothalamus_m.inc.d3"
"6859","PRL",11.1070571956843,"female","hypothalamus","lay","eggs","s095.g.blk.o_female_hypothalamus_lay"
"6860","PRL",10.5791795920631,"female","hypothalamus","m.inc.d17","loss","s100.l.pk.blk_female_hypothalamus_m.inc.d17"
"6861","PRL",10.6649300829962,"female","hypothalamus","m.inc.d3","loss","s103.y.pk.blk_female_hypothalamus_m.inc.d3"
"6862","PRL",10.4450250646101,"female","hypothalamus","lay","eggs","s136.d.w.o_female_hypothalamus_lay"
"6863","PRL",10.5534555925981,"female","hypothalamus","extend","chicks","s137.g.blk.y_female_hypothalamus_extend"
"6864","PRL",10.4283231992185,"female","hypothalamus","lay","eggs","s142.o.pk.pu_female_hypothalamus_lay"
"6865","PRL",10.5569127270432,"female","hypothalamus","lay","eggs","s176.blk.pu.r_female_hypothalamus_lay"
"6866","PRL",10.3441555748119,"female","hypothalamus","extend","chicks","s186.l.o.pk_female_hypothalamus_extend"
"6867","PRL",10.243376311217,"female","hypothalamus","m.n2","loss","s333.y.blk.pk_female_hypothalamus_m.hatch"
"6868","PRL",16.1116362674519,"female","hypothalamus","control","reference","w191.r1_female_hypothalamus_control"
"6869","PRL",10.5128369368059,"female","hypothalamus","prolong","eggs","x.blk20_female_hypothalamus_prolong"
"6870","PRL",10.4178421781158,"female","hypothalamus","inc.d9","eggs","x.blu101.w43_female_hypothalamus_inc.d9"
"6871","PRL",10.659791834655,"female","hypothalamus","inc.d3","eggs","x.blu102.w105_female_hypothalamus_inc.d3"
"6872","PRL",10.3197962821664,"female","hypothalamus","n5","chicks","x.blu109.w121_female_hypothalamus_n5"
"6873","PRL",10.845335249623,"female","hypothalamus","inc.d17","eggs","x.blu116.w107_female_hypothalamus_inc.d17"
"6874","PRL",10.4122542755349,"female","hypothalamus","inc.d9","eggs","x.blu122.r66_female_hypothalamus_inc.d9"
"6875","PRL",10.5323806043231,"female","hypothalamus","m.inc.d9","loss","x.blu25_female_hypothalamus_m.inc.d9"
