"sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"male","pituitary","nest_eggs","eggs","NFIL3",0.17886098423721,0.0580816775920265,1.23596084825772
"male","pituitary","nest_eggs","eggs","LYPLAL1",0.178180846486225,0.0121252584066941,1.9163089971871
"male","pituitary","nest_eggs","eggs","PAK1",0.177869602414502,0.0115276627188807,1.93825873877559
"male","pituitary","nest_eggs","eggs","GTF2H5",0.177708326239214,0.0292985936243823,1.53315322591993
"male","pituitary","nest_eggs","eggs","C14ORF2",0.177351106540697,0.0400644478067894,1.39724083859915
"male","pituitary","nest_eggs","eggs","DCLK1",0.17703638001772,0.0642841080960675,1.19189637729692
"male","pituitary","nest_eggs","eggs","TBC1D7",0.174251257905876,0.024296325362344,1.61445940523021
"male","pituitary","nest_eggs","eggs","HMGN5",0.173974474163437,0.0363916851064795,1.43899783406747
"male","pituitary","nest_eggs","eggs","ALDH7A1",0.173725001729396,0.0147432463538009,1.83140687751436
"male","pituitary","nest_eggs","eggs","ACOT11",0.173714448870146,0.0886335216043265,1.05240199488001
"male","pituitary","nest_eggs","eggs","CTNNB1",0.173402227316385,0.0685390395355547,1.16406198580244
"male","pituitary","nest_eggs","eggs","MRPL14",0.173391651511705,0.0277221691773495,1.55717279047815
"male","pituitary","nest_eggs","eggs","FTH1",0.17336431882796,0.0548190151128123,1.26106877133051
"male","pituitary","nest_eggs","eggs","FUCA1",0.173056896338982,0.0718437778540936,1.14361083867305
"male","pituitary","nest_eggs","eggs","COX6C",0.172235125193094,0.0603702834294039,1.21917678519445
"male","pituitary","nest_eggs","eggs","HMGN1",0.172209002743813,0.0911954077206249,1.04002703066069
"male","pituitary","nest_eggs","eggs","RAB19",0.17203961055527,0.030387266090308,1.51730837117056
"male","pituitary","nest_eggs","eggs","CFDP1",0.170452969141652,0.0299217505438011,1.52401300207516
"male","pituitary","nest_eggs","eggs","CNKSR3",0.168565706503709,0.0699071508675268,1.15547839759529
"male","pituitary","nest_eggs","eggs","RPS3",0.167298364105388,0.0723086369381588,1.14080982510442
"male","pituitary","nest_eggs","eggs","LOC107054816",0.166977463607771,0.0292168389446269,1.53436677345196
"male","pituitary","nest_eggs","eggs","ATP5J",0.166106568846043,0.0492035938541911,1.30800317499601
"male","pituitary","nest_eggs","eggs","TMEM180",0.165776970593789,0.00248180571883643,2.60523221902574
"male","pituitary","nest_eggs","eggs","BNIP3",0.165613287418755,0.0221033915096967,1.65554108373842
"male","pituitary","nest_eggs","eggs","SIRT5",0.163691511134858,0.0872818136561765,1.05907623798472
"male","pituitary","nest_eggs","eggs","SNRPD3",0.163639589346784,0.013945354753941,1.85557043330045
"male","pituitary","nest_eggs","eggs","HINT1",0.163086033738708,0.0974957596334289,1.0110142725871
"male","pituitary","nest_eggs","eggs","JARID2",0.162513265076637,0.0243199345716488,1.61403759778788
"male","pituitary","nest_eggs","eggs","RTN1",0.162412695029826,0.0614978663944558,1.21113995136585
"male","pituitary","nest_eggs","eggs","IGFBP3",0.161403024031038,0.00599674489345427,2.22208442601993
"male","pituitary","nest_eggs","eggs","GDAP1L1",0.161260405984713,0.0361086339692875,1.44238894111685
"male","pituitary","nest_eggs","eggs","TMEM138",0.159533820885469,0.0802125688059744,1.09575757516477
"male","pituitary","nest_eggs","eggs","ATP6V1G1",0.159021379162053,0.0234766348891814,1.62936415417892
"male","pituitary","nest_eggs","eggs","PDE4D",0.158859023703855,0.0349937512861458,1.45600949919906
"male","pituitary","nest_eggs","eggs","MED9",0.158753875115285,0.0432871936373414,1.36364056912618
"male","pituitary","nest_eggs","eggs","GSTO1",0.158687034860197,0.0492872316458357,1.30726557451522
"male","pituitary","nest_eggs","eggs","LOC107049007",0.158589573079297,0.0494593819049261,1.3057513153293
"male","pituitary","nest_eggs","eggs","H2AFV",0.158134449763117,0.0143056676707413,1.84449186809626
"male","pituitary","nest_eggs","eggs","C9H21ORF2",0.15785450198832,0.0359971655462474,1.44373169467958
"male","pituitary","nest_eggs","eggs","GLTP",0.157114268947486,0.0891248411923543,1.05000123098968
"male","pituitary","nest_eggs","eggs","PSMC3IP",0.156818378535219,0.0944850663178478,1.02463682776865
"male","pituitary","nest_eggs","eggs","FUNDC1",0.15661253109885,0.0144995050972976,1.83864682101887
"male","pituitary","nest_eggs","eggs","NAAA",0.15639808019153,0.0967951418379953,1.01414643944674
"male","pituitary","nest_eggs","eggs","SMS",0.155425769588561,0.0292889004482422,1.53329693211575
"male","pituitary","nest_eggs","eggs","RBM41",0.154891703882124,0.0653013514570338,1.18507783060458
"male","pituitary","nest_eggs","eggs","FBP1",0.152912111013332,0.0761599822675574,1.118273165741
"male","pituitary","nest_eggs","eggs","HDAC11",0.151422946105447,0.0371205046623351,1.43038612807339
"male","pituitary","nest_eggs","eggs","TALDO1",0.150843716313551,0.0113838511729187,1.94371079064713
"male","pituitary","nest_eggs","eggs","JAG2",0.15062816889714,0.035479103482744,1.45002736283739
"male","pituitary","nest_eggs","eggs","MRPL40",0.150409551536245,0.0143056676707413,1.84449186809626
"male","pituitary","nest_eggs","eggs","OSBPL10",0.150229046465285,0.0748387390221868,1.12587353865358
"male","pituitary","nest_eggs","eggs","DCXR",0.149948741893528,0.0741457769130459,1.12991357984249
"male","pituitary","nest_eggs","eggs","NARFL",0.149260281246539,0.0028420178638702,2.54637319658594
"male","pituitary","nest_eggs","eggs","CLDND1",0.148779747507494,0.00547942479698193,2.26126502921783
"male","pituitary","nest_eggs","eggs","SYT17",0.147154957965757,0.0390292274688766,1.40861004490949
"male","pituitary","nest_eggs","eggs","NIFK",0.147089216880654,0.0720611639871398,1.14229872709953
"male","pituitary","nest_eggs","eggs","ERH",0.147008702834235,0.0332209530418757,1.4785879126766
"male","pituitary","nest_eggs","eggs","BX255923.2",0.146692418051982,0.0332209530418757,1.4785879126766
"male","pituitary","nest_eggs","eggs","RAP1A",0.146342378436433,0.0748150221594546,1.12601119109369
"male","pituitary","nest_eggs","eggs","RP11-26J3.4",0.146288204764966,0.0102906432849729,1.98755747592933
"male","pituitary","nest_eggs","eggs","GTF2B",0.145866844460407,0.0960089036985351,1.01768848937881
"male","pituitary","nest_eggs","eggs","RPS7",0.145676853882298,0.0302741685653652,1.51892777526773
"male","pituitary","nest_eggs","eggs","AKAP6",0.145536315907466,0.0475522501432248,1.32282892769261
"male","pituitary","nest_eggs","eggs","RPL7L1",0.145507017522084,0.0105052522989056,1.97859351291945
"male","pituitary","nest_eggs","eggs","GBE1",0.145274382876286,0.0291872737640626,1.53480646837332
"male","pituitary","nest_eggs","eggs","COQ3",0.145131953652186,0.0683711668508826,1.16512700818574
"male","pituitary","nest_eggs","eggs","PSMD7",0.144811102464428,0.0836076420330244,1.07775402470107
"male","pituitary","nest_eggs","eggs","SLC25A14",0.144703293138126,0.0438736828015783,1.3577959089442
"male","pituitary","nest_eggs","eggs","ARL5B",0.14448764272983,0.0824577372586592,1.08376858694384
"male","pituitary","nest_eggs","eggs","XPNPEP1",0.143773286480933,0.000741187228801696,3.13007207250038
"male","pituitary","nest_eggs","eggs","TPI1",0.143397196663033,0.0642841080960675,1.19189637729692
"male","pituitary","nest_eggs","eggs","FAM107B",0.143129204698948,0.0122181166053774,1.91299573443152
"male","pituitary","nest_eggs","eggs","LMNB1",0.142830735989329,0.0884433348235579,1.05333489037912
"male","pituitary","nest_eggs","eggs","POLR3F",0.142292725857736,0.0497513015865825,1.30319555281823
"male","pituitary","nest_eggs","eggs","EIF3I",0.140885776784431,0.0831891315692918,1.07993340938
"male","pituitary","nest_eggs","eggs","TRIT1",0.140797834548167,0.0761685882674096,1.11822409368265
"male","pituitary","nest_eggs","eggs","PPA1",0.140211422809163,0.045937739080298,1.33783038330541
"male","pituitary","nest_eggs","eggs","RPL5",0.140057434861991,0.0905902120457534,1.04291872378185
"male","pituitary","nest_eggs","eggs","RP11-1035H13.3",0.139993422609765,0.072123594923207,1.14192263446764
"male","pituitary","nest_eggs","eggs","DYNLT1",0.139423642707831,0.0685390395355547,1.16406198580244
"male","pituitary","nest_eggs","eggs","GAB1",0.139286606986503,0.0658055304362749,1.18173760582334
"male","pituitary","nest_eggs","eggs","POLR2E",0.139001204538811,0.0891947975792778,1.04966047576403
"male","pituitary","nest_eggs","eggs","CD82",0.138766143190469,0.0542020929317653,1.26598394351387
"male","pituitary","nest_eggs","eggs","CCDC181",0.138584654754696,0.0675114664099356,1.17062245864091
"male","pituitary","nest_eggs","eggs","SOD2",0.137307409590605,0.0233381769888869,1.63193307093795
"male","pituitary","nest_eggs","eggs","GUF1",0.137185231523465,0.0315547935144443,1.50093465737895
"male","pituitary","nest_eggs","eggs","BLCAP",0.136849176185023,0.0969832778942073,1.01330314144849
"male","pituitary","nest_eggs","eggs","CTBP2",0.136550236595751,0.00911216275741283,2.04037853168411
"male","pituitary","nest_eggs","eggs","SNRPB2",0.135781068701999,0.0626875889354723,1.2028184334974
"male","pituitary","nest_eggs","eggs","PDHX",0.135535563129345,0.0209703458368791,1.67839440721659
"male","pituitary","nest_eggs","eggs","ITM2B",0.135149831537497,0.0311201095799298,1.50695888244472
"male","pituitary","nest_eggs","eggs","APP",0.135078946671649,0.060358852231451,1.2192590272511
"male","pituitary","nest_eggs","eggs","NDUFV2",0.134667727629989,0.0480679744615855,1.31814417823937
"male","pituitary","nest_eggs","eggs","RAD18",0.134136135923969,0.0831891315692918,1.07993340938
"male","pituitary","nest_eggs","eggs","PCBP2",0.1336917573637,0.0336218575553876,1.4733782961384
"male","pituitary","nest_eggs","eggs","GALNT11",0.133266494374098,0.000848594553391529,3.07129976003063
"male","pituitary","nest_eggs","eggs","ITM2A",0.132906750724085,0.0869519511364553,1.06072066831005
"male","pituitary","nest_eggs","eggs","NOP58",0.132178608235528,0.086232716553444,1.06432793228523
"male","pituitary","nest_eggs","eggs","SNUPN",0.132149168075151,0.0418523010547364,1.3782806593457
"male","pituitary","nest_eggs","eggs","RNF7",0.131430817759854,0.0720000822675271,1.14266700734217
"male","pituitary","nest_eggs","eggs","LOC107051991",0.128904886930973,0.00387049283221931,2.41223373247819
"male","pituitary","nest_eggs","eggs","TSTA3",0.128728635165896,0.0863572515813999,1.06370118803797
"male","pituitary","nest_eggs","eggs","GHITM",0.127967276881915,0.00317167443619793,2.4987113982205
"male","pituitary","nest_eggs","eggs","FKBP4",0.127367005101897,0.0197517996301206,1.70439332870464
"male","pituitary","nest_eggs","eggs","POFUT1",0.127277699324261,0.0903068423839226,1.04427934274296
"male","pituitary","nest_eggs","eggs","CCNDBP1",0.127240926391548,0.0299217505438011,1.52401300207516
"male","pituitary","nest_eggs","eggs","DSTN",0.12688840731753,0.014252003734028,1.84612407253576
"male","pituitary","nest_eggs","eggs","ASCC1",0.126703115853678,0.0936970277199905,1.02827418568939
"male","pituitary","nest_eggs","eggs","MSANTD4",0.126354279656672,0.0965201772296226,1.01538188931426
"male","pituitary","nest_eggs","eggs","VMA21",0.125970589232149,0.0411977834268916,1.38512614977672
"male","pituitary","nest_eggs","eggs","MRPL45",0.125810508947142,0.0969832778942073,1.01330314144849
"male","pituitary","nest_eggs","eggs","MALSU1",0.125302174385154,0.0513731831954029,1.2892635236008
"male","pituitary","nest_eggs","eggs","CYB5B",0.125264213393093,0.0520101361483761,1.28391200935897
"male","pituitary","nest_eggs","eggs","EXOSC8",0.125204708004478,0.0865145234322424,1.06291098019961
"male","pituitary","nest_eggs","eggs","VDAC2",0.124987442283288,0.0179188040405979,1.74669097993627
"male","pituitary","nest_eggs","eggs","STX7",0.123894269569157,0.0471803996127082,1.32623838500915
"male","pituitary","nest_eggs","eggs","COMMD10",0.123420418232881,0.0754215640412298,1.12250446573267
"male","pituitary","nest_eggs","eggs","RPL7A",0.123316573899991,0.0763425644664756,1.1172332555091
"male","pituitary","nest_eggs","eggs","CNDP2",0.122459692388308,0.0404769345604472,1.39279238534545
"male","pituitary","nest_eggs","eggs","LYSMD2",0.122278786944501,0.0551676086541074,1.25831584096222
"male","pituitary","nest_eggs","eggs","LOC107056584",0.12207087443777,0.0740825872319133,1.13028385892706
"male","pituitary","nest_eggs","eggs","MOB1A",0.122012743075628,0.0819512716018678,1.08644430328458
"male","pituitary","nest_eggs","eggs","UNC50",0.121901747695575,0.0756123856710048,1.12140705915498
"male","pituitary","nest_eggs","eggs","SEPT2L",0.121633036091101,0.0130239629550613,1.88525684774628
"male","pituitary","nest_eggs","eggs","EIF2S2",0.120804503310783,0.0895294909697897,1.04803388473126
"male","pituitary","nest_eggs","eggs","TAF13",0.120077081319474,0.0991261436551199,1.00381178902877
"male","pituitary","nest_eggs","eggs","MRPS18A",0.118939119234761,0.0977135054516707,1.01004540621184
"male","pituitary","nest_eggs","eggs","MB21D2",0.118636823705402,0.0250932242382578,1.60044353243113
"male","pituitary","nest_eggs","eggs","CALM1",0.117936968792941,0.0553714370946729,1.25671420478521
"male","pituitary","nest_eggs","eggs","CHCHD1",0.116783908781818,0.0840623178470778,1.07539863938033
"male","pituitary","nest_eggs","eggs","C18ORF21",0.115335237273211,0.0541027118241266,1.2667809659334
"male","pituitary","nest_eggs","eggs","POR",0.115229800420087,0.0828894478183795,1.08150075347795
"male","pituitary","nest_eggs","eggs","NUP37",0.115180122714705,0.0938267201490685,1.02767346481096
"male","pituitary","nest_eggs","eggs","TAX1BP3",0.114672914944833,0.0273120471738237,1.56364574610802
"male","pituitary","nest_eggs","eggs","PLCB4",0.11440427931754,0.0688452735158524,1.16212587031548
"male","pituitary","nest_eggs","eggs","KLHL13",0.114247654749095,0.0750567959596055,1.12460997878202
"male","pituitary","nest_eggs","eggs","CETN1",0.113898217201917,0.0549985516445257,1.25964874725253
"male","pituitary","nest_eggs","eggs","VDAC3",0.11277812828659,0.0281415701681713,1.55065167462166
"male","pituitary","nest_eggs","eggs","RAD23B",0.112324625961903,0.0884433348235579,1.05333489037912
"male","pituitary","nest_eggs","eggs","LOC424109",0.11158082035942,0.0613152877104454,1.21243122955135
"male","pituitary","nest_eggs","eggs","TAF7",0.111501011448378,0.0981413762881667,1.00814785597233
"male","pituitary","nest_eggs","eggs","LOC107056450",0.109959686365493,0.077621023811509,1.11002063326881
"male","pituitary","nest_eggs","eggs","TIMM17A",0.109932058729196,0.0947923359063095,1.02322677456226
"male","pituitary","nest_eggs","eggs","SLC25A15",0.109794034300937,0.0549985516445257,1.25964874725253
"male","pituitary","nest_eggs","eggs","CHMP3",0.109006123684267,0.0864448578745042,1.06326083539349
"male","pituitary","nest_eggs","eggs","CFAP20",0.108559583577299,0.0600322889355267,1.22161509737181
"male","pituitary","nest_eggs","eggs","TBCD",0.10821000246234,0.094424678669038,1.02491448441943
"male","pituitary","nest_eggs","eggs","HSPD1",0.108155831778696,0.0826474513150484,1.08277053467423
"male","pituitary","nest_eggs","eggs","ZNF131",0.10805847805902,0.0956853952934215,1.01915434464225
"male","pituitary","nest_eggs","eggs","WFS1",0.10775155227764,0.0872859163540082,1.05905582437186
"male","pituitary","nest_eggs","eggs","RAB3IL1",0.107271624807744,0.0713538091981245,1.14658283727158
"male","pituitary","nest_eggs","eggs","GPT2",0.106972693152318,0.0424227456483005,1.3724012268775
"male","pituitary","nest_eggs","eggs","ACTR6",0.106165831733973,0.0876275511969281,1.05735932475003
"male","pituitary","nest_eggs","eggs","PDCD7",0.106093109362359,0.062027471666442,1.20741592097418
"male","pituitary","nest_eggs","eggs","HMGN3",0.106000779309972,0.0778895615360537,1.10852074092885
"male","pituitary","nest_eggs","eggs","UMPS",0.105149277944259,0.0805543840777986,1.09391081863416
"male","pituitary","nest_eggs","eggs","CD81",0.103849577438948,0.0531537055575595,1.27446645367872
"male","pituitary","nest_eggs","eggs","TOR1AIP1",0.103713013964803,0.0197517996301206,1.70439332870464
"male","pituitary","nest_eggs","eggs","PSMD10",0.103699075660948,0.0727154094619416,1.13837354601651
"male","pituitary","nest_eggs","eggs","C20H20ORF24",0.103087528623406,0.0494593819049261,1.3057513153293
"male","pituitary","nest_eggs","eggs","UBE2G2",0.102525858744551,0.0519194992224721,1.28466950507452
"male","pituitary","nest_eggs","eggs","CHP1",0.102105078538123,0.0147432463538009,1.83140687751436
"male","pituitary","nest_eggs","eggs","FAM20C",0.101084214402695,0.0658055304362749,1.18173760582334
"male","pituitary","nest_eggs","eggs","HMBS",0.100281291955721,0.00578167387755434,2.23794640889037
"male","pituitary","nest_eggs","eggs","NDST3",0.0981939288316007,0.0787219932079914,1.1039039182826
"male","pituitary","nest_eggs","eggs","TBC1D19",0.0973501347082687,0.0553714370946729,1.25671420478521
"male","pituitary","nest_eggs","eggs","MXI1",0.0967048861159325,0.0750567959596055,1.12460997878202
"male","pituitary","nest_eggs","eggs","ARPC3",0.0966124516765028,0.0430639530839664,1.36588610633433
"male","pituitary","nest_eggs","eggs","KIFAP3",0.0958862797088245,0.0681509057370942,1.16652836794364
"male","pituitary","nest_eggs","eggs","UAP1L1",0.0955258482068492,0.094424678669038,1.02491448441943
"male","pituitary","nest_eggs","eggs","BTBD9",0.0951373683765729,0.0626875889354723,1.2028184334974
"male","pituitary","nest_eggs","eggs","HSBP1",0.0948595081908766,0.0891947975792778,1.04966047576403
"male","pituitary","nest_eggs","eggs","ME1",0.0945457915032399,0.0908766470304561,1.04154770499391
"male","pituitary","nest_eggs","eggs","STK39",0.0945012969810141,0.0720611639871398,1.14229872709953
"male","pituitary","nest_eggs","eggs","PLEKHA3",0.0944842323979262,0.0640914015455693,1.19320023119559
"male","pituitary","nest_eggs","eggs","SNAP47",0.0940228742740265,0.0554834437105166,1.25583659125304
"male","pituitary","nest_eggs","eggs","PSMG1",0.0931375001348552,0.0999974970023384,1.00001087051677
"male","pituitary","nest_eggs","eggs","FBXO9",0.0931016701869629,0.00683355047238826,2.16535359354755
"male","pituitary","nest_eggs","eggs","KLHL8",0.092364210308791,0.0688452735158524,1.16212587031548
"male","pituitary","nest_eggs","eggs","SELT",0.0920715102602908,0.0918310591583677,1.0370104066012
"male","pituitary","nest_eggs","eggs","VPS41",0.0901376311923849,0.0300970808279763,1.52147562539559
"male","pituitary","nest_eggs","eggs","PPP1CB",0.0894586902772482,0.0422393364561146,1.3742829128159
"male","pituitary","nest_eggs","eggs","DLD",0.0884705398483993,0.063872038654154,1.19468922190183
"male","pituitary","nest_eggs","eggs","MAP1LC3B",0.0883187184786578,0.086866501545067,1.06114766887803
"male","pituitary","nest_eggs","eggs","MTFR1L",0.0877373228628972,0.094424678669038,1.02491448441943
"male","pituitary","nest_eggs","eggs","NARS",0.0876408043173713,0.0596405768825847,1.22445816441905
"male","pituitary","nest_eggs","eggs","CEBPG",0.0873989886281852,0.0893033649543752,1.04913217656964
"male","pituitary","nest_eggs","eggs","DDX5",0.0849986751478497,0.0305182090414566,1.51544095650467
"male","pituitary","nest_eggs","eggs","AKTIP",0.0849373635151782,0.0715160546642378,1.14559645233312
"male","pituitary","nest_eggs","eggs","NDUFS1",0.083791368079952,0.094424678669038,1.02491448441943
"male","pituitary","nest_eggs","eggs","HIF1AN",0.0827140418643674,0.0475522501432248,1.32282892769261
"male","pituitary","nest_eggs","eggs","FAM122A",0.082227097701394,0.0771980641807275,1.11239358989961
"male","pituitary","nest_eggs","eggs","ARPC2",0.0819773512890515,0.0587079343675147,1.23130319995911
"male","pituitary","nest_eggs","eggs","RPA1",0.0753275275032138,0.0999974970023384,1.00001087051677
"male","pituitary","nest_eggs","eggs","GNAI1",0.0752684651863387,0.0426134744144322,1.37045305492181
"male","pituitary","nest_eggs","eggs","PRKAR1A",0.0743999639904681,0.0529851991257918,1.27584542918604
"male","pituitary","nest_eggs","eggs","STRBP",0.0662339066877417,0.0984159650987739,1.00693444433403
"male","pituitary","nest_eggs","eggs","GNB1",0.0657883955908331,0.0891947975792778,1.04966047576403
"male","pituitary","nest_eggs","eggs","RNPS1",0.0643948746132378,0.0816082771985548,1.08826579027369
"male","pituitary","nest_eggs","nest","MAPK14",-0.0556637143189915,0.0748150221594546,1.12601119109369
"male","pituitary","nest_eggs","nest","ANKRD52",-0.0638380618848948,0.0929761403547556,1.03162848630332
"male","pituitary","nest_eggs","nest","EIF4G2",-0.0657647436885824,0.0974957596334289,1.0110142725871
"male","pituitary","nest_eggs","nest","CHD1",-0.0672274938525257,0.0690869875939388,1.16060374348417
"male","pituitary","nest_eggs","nest","SMEK2",-0.0676863770737605,0.0471405959114133,1.32660493179467
"male","pituitary","nest_eggs","nest","USP32",-0.0677691720294422,0.0923588072366194,1.03452168439388
"male","pituitary","nest_eggs","nest","PRPF39",-0.0680416594881436,0.0777691707732466,1.10919253175753
"male","pituitary","nest_eggs","nest","NUP205",-0.0681399523689797,0.096124598403633,1.01716546161392
"male","pituitary","nest_eggs","nest","CAND1",-0.0686975762683889,0.0471405959114133,1.32660493179467
"male","pituitary","nest_eggs","nest","PSMD11",-0.0689372869574623,0.0603702834294039,1.21917678519445
"male","pituitary","nest_eggs","nest","LMTK2",-0.0695553494974814,0.0787219932079914,1.1039039182826
"male","pituitary","nest_eggs","nest","EHBP1",-0.069743206879879,0.0759818857443444,1.11928993217903
"male","pituitary","nest_eggs","nest","MAU2",-0.0703325588438186,0.0782535243318614,1.1064960938657
"male","pituitary","nest_eggs","nest","PTDSS1",-0.0705751285551681,0.0743064803766665,1.12897330913176
"male","pituitary","nest_eggs","nest","KDM4C",-0.0757815123171819,0.0209203894904456,1.67943023414622
"male","pituitary","nest_eggs","nest","CDC42BPB",-0.0763738445195137,0.0972118557845285,1.01228076606332
"male","pituitary","nest_eggs","nest","PRPF40A",-0.0767437330034916,0.0424227456483005,1.3724012268775
"male","pituitary","nest_eggs","nest","SUGP2",-0.0770933620905796,0.0494593819049261,1.3057513153293
"male","pituitary","nest_eggs","nest","NUP50",-0.079065130653133,0.0652971863512453,1.18510553202439
"male","pituitary","nest_eggs","nest","HDAC9",-0.0793428965723146,0.0596405768825847,1.22445816441905
"male","pituitary","nest_eggs","nest","TRERF1",-0.0799010077942918,0.0977397145576511,1.0099289336342
"male","pituitary","nest_eggs","nest","NCK2",-0.0801706149833079,0.0936432321385285,1.02852360484617
"male","pituitary","nest_eggs","nest","LOC100859653",-0.0803723800770538,0.0470963877723767,1.32701240137819
"male","pituitary","nest_eggs","nest","PBRM1",-0.0808521967162182,0.060358852231451,1.2192590272511
"male","pituitary","nest_eggs","nest","CTTNBP2NL",-0.0810397908860072,0.0792264709812187,1.10112968860853
"male","pituitary","nest_eggs","nest","TMEM57",-0.0810956346733307,0.0110994857877598,1.9546971405567
"male","pituitary","nest_eggs","nest","CEP104",-0.0813811181826416,0.0609241458240766,1.21521055104747
"male","pituitary","nest_eggs","nest","GOLGA3",-0.0817975110309056,0.0596137360562566,1.22465365962042
"male","pituitary","nest_eggs","nest","LARP4",-0.0822739138898304,0.0182903875119111,1.73777709318395
"male","pituitary","nest_eggs","nest","DTNA",-0.0843618322017993,0.0949113400125556,1.02268189494202
"male","pituitary","nest_eggs","nest","UBAC1",-0.0852200773803341,0.0802125688059744,1.09575757516477
"male","pituitary","nest_eggs","nest","CCDC88A",-0.0854510902839834,0.0536816749480186,1.27017394199455
"male","pituitary","nest_eggs","nest","MSL2",-0.0860226486356266,0.0626875889354723,1.2028184334974
"male","pituitary","nest_eggs","nest","EIF4ENIF1",-0.0862176680778209,0.0346793564787503,1.45992897002861
"male","pituitary","nest_eggs","nest","DDX31",-0.0863255721681038,0.0553714370946729,1.25671420478521
"male","pituitary","nest_eggs","nest","TCF20",-0.0865788677746271,0.0967946868060197,1.01414848106099
"male","pituitary","nest_eggs","nest","ZXDC",-0.0877226216035813,0.0239241084820944,1.62116423697937
"male","pituitary","nest_eggs","nest","EPRS",-0.0879777753333345,0.0855301798838324,1.06788061457822
"male","pituitary","nest_eggs","nest","KIAA0355",-0.0880370032041008,0.076101652330559,1.11860591365973
"male","pituitary","nest_eggs","nest","CHD9",-0.0884976150860308,0.0613811575799436,1.21196492551903
"male","pituitary","nest_eggs","nest","TMCC1",-0.0887237342457455,0.0361086339692875,1.44238894111685
"male","pituitary","nest_eggs","nest","CNOT1",-0.0888844619955614,0.0974957596334289,1.0110142725871
"male","pituitary","nest_eggs","nest","PPP2R5D",-0.0895605931686287,0.086866501545067,1.06114766887803
"male","pituitary","nest_eggs","nest","CBL",-0.0895939060745984,0.0519202992117061,1.28466281340302
"male","pituitary","nest_eggs","nest","LRP3",-0.0901413198379816,0.0893033649543752,1.04913217656964
"male","pituitary","nest_eggs","nest","BRPF3",-0.0902336630887258,0.0821274660064152,1.08551157686109
"male","pituitary","nest_eggs","nest","EIF3A",-0.0905705852821434,0.0103391948565372,1.98551327971186
"male","pituitary","nest_eggs","nest","ZCCHC14",-0.0908244480788035,0.0923588072366194,1.03452168439388
"male","pituitary","nest_eggs","nest","PHKA2",-0.0910116557637378,0.0981833604171999,1.00796210784756
"male","pituitary","nest_eggs","nest","PHF2",-0.0912403806848873,0.0770459273832286,1.1132503129707
"male","pituitary","nest_eggs","nest","KIAA1429",-0.0915207094481424,0.0419479278571729,1.37728948757479
"male","pituitary","nest_eggs","nest","ANKHD1",-0.0919242775525518,0.0994015553260821,1.00260682018769
"male","pituitary","nest_eggs","nest","ARFGEF2",-0.0923057051257513,0.0519194992224721,1.28466950507452
"male","pituitary","nest_eggs","nest","VPS37B",-0.0925174287457713,0.0249852647301811,1.60231604465054
"male","pituitary","nest_eggs","nest","SIRT1",-0.0926388624645549,0.086232716553444,1.06432793228523
"male","pituitary","nest_eggs","nest","WDR11",-0.0929062284910335,0.0683711668508826,1.16512700818574
"male","pituitary","nest_eggs","nest","KIAA1468",-0.0934626021188118,0.0107147154234798,1.97001935907419
"male","pituitary","nest_eggs","nest","BMP2K",-0.0950861148345608,0.0432871936373414,1.36364056912618
"male","pituitary","nest_eggs","nest","MED13",-0.0952145016232065,0.0492872316458357,1.30726557451522
"male","pituitary","nest_eggs","nest","TAB3",-0.0952987689922527,0.0532739501018505,1.27348510040242
"male","pituitary","nest_eggs","nest","DNER",-0.0954225741957026,0.0792264709812187,1.10112968860853
"male","pituitary","nest_eggs","nest","TFG",-0.0958230285825117,0.0685390395355547,1.16406198580244
"male","pituitary","nest_eggs","nest","SEC31B",-0.0960658496059823,0.0969832778942073,1.01330314144849
"male","pituitary","nest_eggs","nest","DNAJC13",-0.0961030426087499,0.0893033649543752,1.04913217656964
"male","pituitary","nest_eggs","nest","ZFYVE9",-0.0970487107874682,0.0891947975792778,1.04966047576403
"male","pituitary","nest_eggs","nest","ARHGEF18",-0.0977101308826641,0.0665827252981209,1.17663843270425
"male","pituitary","nest_eggs","nest","SLC39A6",-0.0977605501230065,0.0555448450162598,1.2553562406813
"male","pituitary","nest_eggs","nest","AQR",-0.0978528371876653,0.0160409002196088,1.7947712626455
"male","pituitary","nest_eggs","nest","WAPAL",-0.0981751662236892,0.076101652330559,1.11860591365973
"male","pituitary","nest_eggs","nest","MTMR8",-0.0994010195153456,0.0731273959503468,1.13591989142644
"male","pituitary","nest_eggs","nest","BAZ2B",-0.0994799126011812,0.036304085530175,1.44004449828706
"male","pituitary","nest_eggs","nest","SRGAP3",-0.0996402803287555,0.0695598263171185,1.15764151105132
"male","pituitary","nest_eggs","nest","KDM5A",-0.0998602627993711,0.088247006442283,1.05430001803814
"male","pituitary","nest_eggs","nest","SCAF4",-0.0998652842423318,0.0154850324378189,1.81008788055253
"male","pituitary","nest_eggs","nest","ASB7",-0.100754086767501,0.0596405768825847,1.22445816441905
"male","pituitary","nest_eggs","nest","RALGAPB",-0.100815609245874,0.0336526915432548,1.4729801951655
"male","pituitary","nest_eggs","nest","USP3",-0.100979700229489,0.0336218575553876,1.4733782961384
"male","pituitary","nest_eggs","nest","DAGLB",-0.101004446921011,0.0761888101103195,1.11810880903045
