"gene","counts","sex","tissue","treatment","samples"
"NPFFR1",5.93167776952923,"female","pituitary","inc.d3","r27.w111.blu125_female_pituitary_inc.d3"
"NPFFR1",6.06202415924397,"female","pituitary","inc.d9","r30.w112.r46_female_pituitary_inc.d9"
"NPFFR1",5.7951296337507,"female","pituitary","inc.d9","r36.w184.x_female_pituitary_inc.d9"
"NPFFR1",6.01791586429401,"female","pituitary","inc.d17","r49.w189.x_female_pituitary_inc.d17"
"NPFFR1",5.09617484266787,"female","pituitary","control","r6.x_female_pituitary_control"
"NPFFR1",5.96795605314156,"female","pituitary","inc.d3","r73.g127.x_female_pituitary_inc.d3"
"NPFFR1",5.74976219581207,"female","pituitary","bldg","r83.g45_female_pituitary_bldg"
"NPFFR1",5.8631466020916,"female","pituitary","n9","r95.blu99_female_pituitary_n9"
"NPFFR1",5.86826530541059,"female","pituitary","lay","s.o.pk_female_pituitary_lay"
"NPFFR1",6.04325936541026,"female","pituitary","prolong","s.pu.pk_female_pituitary_prolong"
"NPFFR1",6.21369116181,"female","pituitary","control","s.x.ATLAS_female_pituitary_control"
"NPFFR1",5.84920005563941,"female","pituitary","early","s002.x_female_pituitary_m.inc.d8"
"NPFFR1",5.9094153298294,"female","pituitary","m.inc.d17","s038.g.d.blk_female_pituitary_m.inc.d17"
"NPFFR1",5.65975169972037,"female","pituitary","bldg","s063.d.blk.l_female_pituitary_bldg"
"NPFFR1",6.03742585157559,"female","pituitary","m.inc.d3","s069.pk.pu.g_female_pituitary_m.inc.d3"
"NPFFR1",6.07558367844303,"female","pituitary","extend","s089.blk.pk.pu_female_pituitary_extend"
"NPFFR1",5.78656537043819,"female","pituitary","early","s091.blk.r.g_female_pituitary_m.inc.d8"
"NPFFR1",6.22727791372891,"female","pituitary","bldg","s092.blk.r.o_female_pituitary_bldg"
"NPFFR1",6.34316120639673,"female","pituitary","m.inc.d3","s093.blk.y.d_female_pituitary_m.inc.d3"
"NPFFR1",5.83202878266171,"female","pituitary","lay","s095.g.blk.o_female_pituitary_lay"
"NPFFR1",6.22247596037107,"female","pituitary","m.inc.d17","s100.l.pk.blk_female_pituitary_m.inc.d17"
"NPFFR1",5.76444860351751,"female","pituitary","m.inc.d3","s103.y.pk.blk_female_pituitary_m.inc.d3"
"NPFFR1",5.95080827030731,"female","pituitary","lay","s136.d.w.o_female_pituitary_lay"
"NPFFR1",5.9968075946965,"female","pituitary","extend","s137.g.blk.y_female_pituitary_extend"
"NPFFR1",5.93751048887814,"female","pituitary","lay","s142.o.pk.pu_female_pituitary_lay"
"NPFFR1",5.84014334565616,"female","pituitary","lay","s176.blk.pu.r_female_pituitary_lay"
"NPFFR1",5.69740314411823,"female","pituitary","extend","s186.l.o.pk_female_pituitary_extend"
"NPFFR1",5.9121811182749,"female","pituitary","m.n2","s333.y.blk.pk_female_pituitary_m.hatch"
"NPFFR1",6.01075845950345,"female","pituitary","control","w191.r1_female_pituitary_control"
"NPFFR1",5.87994201057512,"female","pituitary","prolong","x.blk20_female_pituitary_prolong"
"NPFFR1",6.08457780701472,"female","pituitary","inc.d9","x.blu101.w43_female_pituitary_inc.d9"
"NPFFR1",6.30006495839021,"female","pituitary","inc.d3","x.blu102.w105_female_pituitary_inc.d3"
"NPFFR1",6.15019603063587,"female","pituitary","n5","x.blu109.w121_female_pituitary_n5"
"NPFFR1",5.89994965420037,"female","pituitary","inc.d17","x.blu116.w107_female_pituitary_inc.d17.NYNO"
"NPFFR1",6.02872726289293,"female","pituitary","inc.d9","x.blu122.r66_female_pituitary_inc.d9"
"NPFFR1",6.0402671826132,"female","pituitary","m.inc.d9","x.blu25_female_pituitary_m.inc.d9"
"NPFFR1",5.84306079583364,"female","pituitary","n9","x.blu43.g132_female_pituitary_n9"
"NPFFR1",6.08493584718695,"female","pituitary","lay","x.blu6.y80_female_pituitary_lay"
"NPFFR1",6.15767907754955,"female","pituitary","m.inc.d17","x.blu94_female_pituitary_m.inc.d17"
"NPFFR1",5.46847248633045,"female","pituitary","m.n2","x.blu96_female_pituitary_m.n2"
"NPFFR1",5.94434243406605,"female","pituitary","early","x.g26_female_pituitary_m.inc.d8"
"NPFFR1",6.61648446468242,"female","pituitary","n5","x.g37_female_pituitary_n5"
"NPFFR1",6.12996470996276,"female","pituitary","n9","x.g4.w50_female_pituitary_n9"
"NPFFR1",6.00776270004825,"female","pituitary","n5","x.g43_female_pituitary_n5"
"NPFFR1",5.65021520560799,"female","pituitary","n5","x.g49_female_pituitary_n5.NYNO"
"NPFFR1",5.97692336923347,"female","pituitary","prolong","x.g50_female_pituitary_inc.prolong"
"NPFFR1",6.16232398591324,"female","pituitary","inc.d9","x.g9.o166_female_pituitary_inc.d9.NYNO"
"NPFFR1",5.8496161564816,"female","pituitary","inc.d17","x.o159.w90_female_pituitary_inc.d17"
"NPFFR1",5.82347266268386,"female","pituitary","m.n2","x.o171.w45_female_pituitary_m.hatch"
"NPFFR1",6.14077631678259,"female","pituitary","n5","x.o175.g21_female_pituitary_n5"
"NPFFR1",5.9652919116648,"female","pituitary","hatch","x.o37.blu50_female_pituitary_hatch"
"NPFFR1",5.80711945931344,"female","pituitary","m.n2","x.o61_female_pituitary_extend.hatch"
"NPFFR1",6.10714588238705,"female","pituitary","n5","x.o70_female_pituitary_n5"
"NPFFR1",5.97780788086084,"female","pituitary","m.inc.d3","x.r180_female_pituitary_m.inc.d3"
"NPFFR1",5.78176421422077,"female","pituitary","inc.d3","x.r33.w183_female_pituitary_inc.d3"
"NPFFR1",5.91148907291862,"female","pituitary","bldg","x.r39.g10_female_pituitary_bldg"
"NPFFR1",6.4072977130722,"female","pituitary","hatch","x.r44.w95_female_pituitary_hatch"
"NPFFR1",5.53450226020775,"female","pituitary","inc.d17","x.r48.y139_female_pituitary_inc.d17.NYNO"
"NPFFR1",6.24624213097181,"female","pituitary","n5","x.r50.w97_female_pituitary_n5"
"NPFFR1",6.00006053338504,"female","pituitary","m.n2","x.r74.o29_female_pituitary_m.hatch"
"NPFFR1",5.77139063673181,"female","pituitary","m.inc.d9","x.r76_female_pituitary_m.inc.d9"
"NPFFR1",5.97966057884549,"female","pituitary","early","x.s188_female_pituitary_m.inc.d8"
"NPFFR1",6.27491217255918,"female","pituitary","n9","x.w178_female_pituitary_n9"
"NPFFR1",5.84487286411405,"female","pituitary","lay","x.w51_female_pituitary_lay"
"NPFFR1",5.97305318779403,"female","pituitary","n9","x.w6_female_pituitary_n9"
"NPFFR1",5.78379006073131,"female","pituitary","inc.d9","x.y109_female_pituitary_inc.d9"
"NPFFR1",5.99699845501109,"female","pituitary","m.inc.d17","x.y119.w11_female_pituitary_m.inc.d17"
"NPFFR1",6.36772130675495,"female","pituitary","n9","x.y138.w176_female_pituitary_n9"
"NPFFR1",5.59426939073248,"female","pituitary","prolong","x.y145.r55_female_pituitary_inc.prolong"
"NPFFR1",6.08190469622256,"female","pituitary","early","x.y5_female_pituitary_m.inc.d8"
"NPFFR1",5.9034771250019,"female","pituitary","extend","x.y64_female_pituitary_extend"
"NPFFR1",6.08270875342856,"female","pituitary","hatch","x.y90_female_pituitary_hatch"
"NPFFR1",5.83525333405988,"female","pituitary","inc.d9","x.y93.g126_female_pituitary_inc.d9"
"NPFFR1",6.12756411787145,"female","pituitary","n9","x.y9_female_pituitary_n9"
"NPFFR1",6.00467356252288,"female","pituitary","lay","y.s156.o.r_female_pituitary_lay"
"NPFFR1",6.01000370960382,"female","pituitary","m.inc.d9","y12.x_female_pituitary_m.inc.d9"
"NPFFR1",5.8360712575687,"female","pituitary","inc.d17","y126.w92.x_female_pituitary_inc.d17"
"NPFFR1",6.00363761097059,"female","pituitary","inc.d9","y128.g23.x_female_pituitary_inc.d9"
"NPFFR1",5.92776268313046,"female","pituitary","inc.d3","y13.x_female_pituitary_inc.d3"
"NPFFR1",5.94347527233596,"female","pituitary","inc.d17","y130.o170.x_female_pituitary_inc.d17"
"NPFFR1",5.71856872065166,"female","pituitary","inc.d17","y135.blu107.x_female_pituitary_inc.d17.NYNO"
"NPFFR1",6.23609523025113,"female","pituitary","inc.d17","y136.x_female_pituitary_inc.d17"
"NPFFR1",5.8336081185985,"female","pituitary","inc.d9","y140.w119.x_female_pituitary_inc.d9"
"NPFFR1",6.06316961277767,"female","pituitary","prolong","y146.r32.x_female_pituitary_inc.prolong"
"NPFFR1",6.12742661649843,"female","pituitary","hatch","y15.x_female_pituitary_hatch"
"NPFFR1",5.85858035067591,"female","pituitary","n5","y6.o54_female_pituitary_n5"
"NPFFR1",5.94151152719264,"female","pituitary","hatch","y7.g58_female_pituitary_hatch"
"NPFFR1",5.80152329532205,"female","pituitary","m.inc.d17","y85.r71.x_female_pituitary_m.inc.d17"
"NPFFR1",5.76048973253002,"female","pituitary","n5","y94.g133.x_female_pituitary_n5"
"NPFFR1",5.93660529267751,"female","pituitary","n9","y97.x_female_pituitary_n9"
"NPFFR1",5.69092205458047,"female","pituitary","m.n2","y98.g54_female_pituitary_m.hatch"
"NPVF",5.58891088650543,"female","pituitary","control","L.G118_female_pituitary_control.NYNO"
"NPVF",5.77389291091755,"female","pituitary","control","R.G106_female_pituitary_control"
"NPVF",5.49734729549637,"female","pituitary","control","R.R20_female_pituitary_control"
"NPVF",7.19429496453812,"female","pituitary","control","R.R9_female_pituitary_control.NYNO"
"NPVF",5.09617484266787,"female","pituitary","control","R.W44_female_pituitary_control.NYNO"
"NPVF",5.63770076042571,"female","pituitary","prolong","blk.s031.pu.d_female_pituitary_prolong"
"NPVF",5.75931804303938,"female","pituitary","m.n2","blk.s032.g.w_female_pituitary_m.hatch"
"NPVF",5.57333485261957,"female","pituitary","m.inc.d3","blk.s049.y.g_female_pituitary_m.inc.d3"
"NPVF",5.44655921671544,"female","pituitary","m.inc.d3","blk.s060.pu.w_female_pituitary_m.inc.d3.NYNO"
"NPVF",5.09617484266787,"female","pituitary","inc.d9","blk.s061.pu.y_female_pituitary_inc.d9"
"NPVF",5.7542183176395,"female","pituitary","early","blk.y.l.s109_female_pituitary_m.inc.d8"
"NPVF",6.05715099924695,"female","pituitary","m.n2","blk0.x_female_pituitary_m.n2"
"NPVF",5.49252067392583,"female","pituitary","bldg","blk11.x_female_pituitary_bldg"
"NPVF",5.6168559155143,"female","pituitary","extend","blk19.x_female_pituitary_extend"
"NPVF",5.87800911032818,"female","pituitary","hatch","blk21.x_female_pituitary_hatch"
"NPVF",5.64943361416785,"female","pituitary","n9","blk4.x_female_pituitary_n9"
"NPVF",6.23227623548061,"female","pituitary","control","blu.o.x.ATLAS_female_pituitary_control"
"NPVF",5.85718738240545,"female","pituitary","hatch","blu103.x_female_pituitary_hatch.NYNO"
"NPVF",5.09617484266787,"female","pituitary","prolong","blu115.y150.x_female_pituitary_inc.prolong"
"NPVF",5.62260091266999,"female","pituitary","early","blu119.w84.x_female_pituitary_m.inc.d8"
"NPVF",5.97654637946473,"female","pituitary","hatch","blu124.w180.x_female_pituitary_hatch"
"NPVF",5.58556228033701,"female","pituitary","n9","blu36.w16_female_pituitary_n9"
"NPVF",5.09617484266787,"female","pituitary","bldg","blu38.g135.x_female_pituitary_bldg"
"NPVF",5.53045356170325,"female","pituitary","inc.d3","blu39.o26.x_female_pituitary_inc.d3.NYNO"
"NPVF",5.90992994174164,"female","pituitary","extend","blu44.y102_female_pituitary_extend"
"NPVF",5.09617484266787,"female","pituitary","inc.d9","blu47.y96.x_female_pituitary_inc.d9"
"NPVF",5.51042407913786,"female","pituitary","n5","blu55.g51_female_pituitary_n5"
"NPVF",5.49048885686276,"female","pituitary","m.inc.d3","blu56.o53_female_pituitary_m.inc.d3"
"NPVF",5.59272149006073,"female","pituitary","m.inc.d9","blu63.g62_female_pituitary_m.inc.d9"
"NPVF",5.44615335834566,"female","pituitary","early","blu80.r97_female_pituitary_m.inc.d8"
"NPVF",5.53490606584306,"female","pituitary","m.inc.d9","d.r.blk.s159_female_pituitary_m.inc.d9"
"NPVF",5.84450754671151,"female","pituitary","m.inc.d17","d.s112.blk.w_female_pituitary_m.inc.d17"
"NPVF",5.09617484266787,"female","pituitary","m.inc.d3","d.s177.blk.r_female_pituitary_m.inc.d3"
"NPVF",5.65091952161836,"female","pituitary","lay","g.blk.s004.pk_female_pituitary_lay"
"NPVF",5.5106838462898,"female","pituitary","m.n2","g.s076.pk.r_female_pituitary_m.hatch"
"NPVF",5.55595153344431,"female","pituitary","lay","g.s078.blk.o_female_pituitary_lay"
"NPVF",6.02762979021607,"female","pituitary","m.inc.d17","g.y.blk.s006_female_pituitary_m.inc.d17"
"NPVF",5.35148265994966,"female","pituitary","bldg","g141.blu27.x_female_pituitary_bldg"
"NPVF",5.09617484266787,"female","pituitary","inc.d17","g142.r40.x_female_pituitary_inc.d17"
"NPVF",5.58232039626743,"female","pituitary","m.inc.d3","g144.r54.x_female_pituitary_m.inc.d3"
"NPVF",5.52652632115359,"female","pituitary","extend","g17.w108.x_female_pituitary_extend"
"NPVF",5.55219978297758,"female","pituitary","extend","g22.blu118_female_pituitary_extend"
"NPVF",5.7607368623164,"female","pituitary","inc.d3","g6.w197.x_female_pituitary_inc.d3"
"NPVF",5.98169215339244,"female","pituitary","m.inc.d17","g63.blu65_female_pituitary_m.inc.d17"
"NPVF",5.41029981074332,"female","pituitary","m.inc.d9","g73.x_female_pituitary_m.inc.d9"
"NPVF",5.6401916838895,"female","pituitary","inc.d9","g75.x_female_pituitary_inc.d9"
"NPVF",5.64961736248179,"female","pituitary","m.n2","l.s.w.d_female_pituitary_m.hatch"
"NPVF",5.87712084894058,"female","pituitary","prolong","l.s052.pk.r_female_pituitary_prolong"
"NPVF",5.5751323641329,"female","pituitary","bldg","l.s120.y.blk_female_pituitary_bldg"
"NPVF",5.56304308685147,"female","pituitary","prolong","l.s166.o.w_female_pituitary_prolong"
"NPVF",5.69950481637127,"female","pituitary","m.inc.d17","o.s084.w.blk_female_pituitary_m.inc.d17"
"NPVF",5.63867288230742,"female","pituitary","inc.d3","o156.w80.x_female_pituitary_inc.d3"
"NPVF",5.68114943322761,"female","pituitary","inc.d3","o165.w122.x_female_pituitary_inc.d3.NYNO"
"NPVF",5.87148636892587,"female","pituitary","m.inc.d17","o169.r28.x_female_pituitary_m.inc.d17"
"NPVF",5.7000887093218,"female","pituitary","hatch","o172.w115.x_female_pituitary_hatch.NYNO"
"NPVF",5.56824321400309,"female","pituitary","inc.d3","o173.w179.x_female_pituitary_inc.d3"
"NPVF",5.62340293824424,"female","pituitary","inc.d17","o35.r51.x_female_pituitary_inc.d17"
"NPVF",5.85129644810879,"female","pituitary","m.inc.d9","o36.r62.x_female_pituitary_m.inc.d9"
"NPVF",5.09617484266787,"female","pituitary","bldg","o38.blu29.x_female_pituitary_bldg"
"NPVF",5.6318338459245,"female","pituitary","m.inc.d9","o45.g128.x_female_pituitary_m.inc.d9"
"NPVF",5.64498285152058,"female","pituitary","inc.d17","o52.blu53_female_pituitary_inc.d17"
"NPVF",5.64441063948383,"female","pituitary","inc.d9","o73.x_female_pituitary_inc.d9"
"NPVF",5.45365033753635,"female","pituitary","early","p.g.blk.s040_female_pituitary_m.inc.d8"
"NPVF",5.73294783250884,"female","pituitary","m.inc.d17","pk.s011.o.y_female_pituitary_m.inc.d17"
"NPVF",6.21578145543166,"female","pituitary","m.n2","pk.s054.d.g_female_pituitary_m.hatch"
"NPVF",5.47523369745639,"female","pituitary","early","pk.s055.d.l_female_pituitary_m.inc.d8"
"NPVF",6.02511201359684,"female","pituitary","control","r.r.x.ATLAS.R2XR_female_pituitary_control"
"NPVF",5.61810479157853,"female","pituitary","control","r.r.x.ATLAS_female_pituitary_control"
"NPVF",5.33535988843893,"female","pituitary","m.inc.d3","r.s035.y.blk_female_pituitary_m.inc.d3"
"NPVF",5.70251017443173,"female","pituitary","bldg","r.s056.g.o_female_pituitary_bldg"
"NPVF",5.78229508929818,"female","pituitary","extend","r.s131.o.d_female_pituitary_extend"
"NPVF",5.85284147566432,"female","pituitary","n9","r.s171.l.w_female_pituitary_n9"
"NPVF",5.41414281482782,"female","pituitary","hatch","r183.o22_female_pituitary_hatch"
"NPVF",5.61214171944916,"female","pituitary","prolong","r194.x_female_pituitary_prolong"
"NPVF",5.71709062174355,"female","pituitary","inc.d3","r27.w111.blu125_female_pituitary_inc.d3"
"NPVF",5.61406703118545,"female","pituitary","inc.d9","r30.w112.r46_female_pituitary_inc.d9"
"NPVF",5.66870251645721,"female","pituitary","inc.d9","r36.w184.x_female_pituitary_inc.d9"
"NPVF",5.64744641517544,"female","pituitary","inc.d17","r49.w189.x_female_pituitary_inc.d17"
"NPVF",5.09617484266787,"female","pituitary","control","r6.x_female_pituitary_control"
"NPVF",5.40849665460355,"female","pituitary","inc.d3","r73.g127.x_female_pituitary_inc.d3"
"NPVF",5.29477154321233,"female","pituitary","bldg","r83.g45_female_pituitary_bldg"
"NPVF",6.0514403895609,"female","pituitary","n9","r95.blu99_female_pituitary_n9"
"NPVF",5.82505030985049,"female","pituitary","lay","s.o.pk_female_pituitary_lay"
"NPVF",6.02548360358784,"female","pituitary","prolong","s.pu.pk_female_pituitary_prolong"
"NPVF",5.8959999613074,"female","pituitary","control","s.x.ATLAS_female_pituitary_control"
"NPVF",5.78486200799564,"female","pituitary","early","s002.x_female_pituitary_m.inc.d8"
"NPVF",5.74798181538753,"female","pituitary","m.inc.d17","s038.g.d.blk_female_pituitary_m.inc.d17"
"NPVF",5.65975169972037,"female","pituitary","bldg","s063.d.blk.l_female_pituitary_bldg"
"NPVF",5.63498374742361,"female","pituitary","m.inc.d3","s069.pk.pu.g_female_pituitary_m.inc.d3"
"NPVF",5.78590493447046,"female","pituitary","extend","s089.blk.pk.pu_female_pituitary_extend"
"NPVF",5.47310156515368,"female","pituitary","early","s091.blk.r.g_female_pituitary_m.inc.d8"
"NPVF",5.44516581891069,"female","pituitary","bldg","s092.blk.r.o_female_pituitary_bldg"
"NPVF",5.44863510208433,"female","pituitary","m.inc.d3","s093.blk.y.d_female_pituitary_m.inc.d3"
"NPVF",5.57134858162299,"female","pituitary","lay","s095.g.blk.o_female_pituitary_lay"
"NPVF",5.69510745625175,"female","pituitary","m.inc.d17","s100.l.pk.blk_female_pituitary_m.inc.d17"
"NPVF",5.09617484266787,"female","pituitary","m.inc.d3","s103.y.pk.blk_female_pituitary_m.inc.d3"
"NPVF",5.4828333074321,"female","pituitary","lay","s136.d.w.o_female_pituitary_lay"
"NPVF",5.71666983424149,"female","pituitary","extend","s137.g.blk.y_female_pituitary_extend"
"NPVF",5.7105762987319,"female","pituitary","lay","s142.o.pk.pu_female_pituitary_lay"
"NPVF",5.46224717561836,"female","pituitary","lay","s176.blk.pu.r_female_pituitary_lay"
"NPVF",5.55674238523092,"female","pituitary","extend","s186.l.o.pk_female_pituitary_extend"
"NPVF",5.52642723497311,"female","pituitary","m.n2","s333.y.blk.pk_female_pituitary_m.hatch"
"NPVF",5.74820331415954,"female","pituitary","control","w191.r1_female_pituitary_control"
"NPVF",5.82304614794158,"female","pituitary","prolong","x.blk20_female_pituitary_prolong"
"NPVF",5.58893513274996,"female","pituitary","inc.d9","x.blu101.w43_female_pituitary_inc.d9"
"NPVF",5.67288404789636,"female","pituitary","inc.d3","x.blu102.w105_female_pituitary_inc.d3"
"NPVF",5.09617484266787,"female","pituitary","n5","x.blu109.w121_female_pituitary_n5"
"NPVF",5.75522944528582,"female","pituitary","inc.d17","x.blu116.w107_female_pituitary_inc.d17.NYNO"
"NPVF",5.51900860326179,"female","pituitary","inc.d9","x.blu122.r66_female_pituitary_inc.d9"
"NPVF",5.60719041695208,"female","pituitary","m.inc.d9","x.blu25_female_pituitary_m.inc.d9"
"NPVF",5.09617484266787,"female","pituitary","n9","x.blu43.g132_female_pituitary_n9"
"NPVF",5.09617484266787,"female","pituitary","lay","x.blu6.y80_female_pituitary_lay"
"NPVF",5.79638286455211,"female","pituitary","m.inc.d17","x.blu94_female_pituitary_m.inc.d17"
"NPVF",6.18979641092341,"female","pituitary","m.n2","x.blu96_female_pituitary_m.n2"
"NPVF",5.53586513403888,"female","pituitary","early","x.g26_female_pituitary_m.inc.d8"
"NPVF",5.81888790866816,"female","pituitary","n5","x.g37_female_pituitary_n5"
"NPVF",5.44732400381808,"female","pituitary","n9","x.g4.w50_female_pituitary_n9"
"NPVF",5.79008317646751,"female","pituitary","n5","x.g43_female_pituitary_n5"
