"","gene","counts","sex","tissue","treatment","extint","samples"
"2610","CYTB",16.6674257518352,"male","hypothalamus","bldg","reference","blu114.r38.w198_male_hypothalamus_bldg"
"2611","CYTB",16.7662284313727,"male","hypothalamus","inc.d17","eggs","blu121.w91.x_male_hypothalamus_inc.d17"
"2612","CYTB",16.5632540583467,"male","hypothalamus","bldg","reference","blu33.y88.x_male_hypothalamus_bldg"
"2613","CYTB",16.3604480382443,"male","hypothalamus","n5","chicks","blu37.r65.x_male_hypothalamus_n5"
"2614","CYTB",16.7577593905179,"male","hypothalamus","n5","chicks","blu41.y100.x_male_hypothalamus_n5.NYNO"
"2615","CYTB",16.2725739928528,"male","hypothalamus","n9","chicks","blu81.r88_male_hypothalamus_n9"
"2616","CYTB",16.5197986038845,"male","hypothalamus","m.n2","loss","blu84.x_male_hypothalamus_extend.hatch"
"2617","CYTB",16.5815204416887,"male","hypothalamus","n5","chicks","d.s008.y.blk_male_hypothalamus_n5"
"2618","CYTB",17.0293115698437,"male","hypothalamus","n5","chicks","d.s047.blk.o_male_hypothalamus_n5"
"2619","CYTB",16.6731183880758,"male","hypothalamus","m.inc.d3","loss","d.s110.g.blk_male_hypothalamus_m.inc.d3"
"2620","CYTB",16.2939558887521,"male","hypothalamus","m.inc.d3","loss","g.blk.s041.r_male_hypothalamus_m.inc.d3"
"2621","CYTB",16.3358611323874,"male","hypothalamus","m.inc.d17","loss","g.o.y.s037_male_hypothalamus_m.inc.d17"
"2622","CYTB",16.52683386118,"male","hypothalamus","n9","chicks","g.s.blk.d_male_hypothalamus_n9"
"2623","CYTB",15.7177453755978,"male","hypothalamus","lay","eggs","g.s.blk.y_male_hypothalamus_lay"
"2624","CYTB",16.8850589216543,"male","hypothalamus","lay","eggs","g.s043.pu.blk_male_hypothalamus_lay"
"2625","CYTB",16.2005554459271,"male","hypothalamus","m.n2","loss","g.s075.pk.pu_male_hypothalamus_m.hatch"
"2626","CYTB",16.274783014843,"male","hypothalamus","early","chicks","g.s111.r.blk_male_hypothalamus_m.inc.d8"
"2627","CYTB",16.5657090352927,"male","hypothalamus","early","chicks","g.s179.o.pk_male_hypothalamus_m.inc.d8"
"2628","CYTB",16.5974636488869,"male","hypothalamus","extend","chicks","g.s351.pk.w_male_hypothalamus_extend"
"2629","CYTB",16.1481449723334,"male","hypothalamus","prolong","eggs","g.y.o.s_male_hypothalamus_prolong"
"2630","CYTB",16.7547784215907,"male","hypothalamus","bldg","reference","g104.w82.x_male_hypothalamus_bldg"
"2631","CYTB",16.6900495856459,"male","hypothalamus","hatch","chicks","g114.w83.x_male_hypothalamus_hatch"
"2632","CYTB",16.7654443035033,"male","hypothalamus","inc.d17","eggs","g130.y81.x_male_hypothalamus_inc.d17"
"2633","CYTB",16.1734756963206,"male","hypothalamus","early","chicks","g137.r24.w5_male_hypothalamus_m.inc.d8"
"2634","CYTB",16.8613188711215,"male","hypothalamus","inc.d17","eggs","g143.blu32.x_male_hypothalamus_inc.d17"
"2635","CYTB",16.1877439767662,"male","hypothalamus","inc.d3","eggs","g146.blu51_male_hypothalamus_inc.d3.NYNO"
"2636","CYTB",16.9315744849684,"male","hypothalamus","inc.d3","eggs","g20.w106.x_male_hypothalamus_inc.d3"
"2637","CYTB",16.1698215624705,"male","hypothalamus","extend","chicks","g3.g119.w20_male_hypothalamus_extend"
"2638","CYTB",16.4585242100131,"male","hypothalamus","m.inc.d17","loss","g32.blu79_male_hypothalamus_m.inc.d17"
"2639","CYTB",16.4741865815392,"male","hypothalamus","m.n2","loss","g34.x_male_hypothalamus_m.hatch"
"2640","CYTB",16.4037809506605,"male","hypothalamus","prolong","eggs","g38.x_male_hypothalamus_inc.prolong"
"2641","CYTB",17.0166034923206,"male","hypothalamus","bldg","reference","g52.blu58_male_hypothalamus_bldg"
"2642","CYTB",16.7680085108781,"male","hypothalamus","hatch","chicks","g53.y84_male_hypothalamus_hatch"
"2643","CYTB",16.3142947146333,"male","hypothalamus","extend","chicks","g8.y197_male_hypothalamus_extend"
"2644","CYTB",16.540187493738,"male","hypothalamus","extend","chicks","l.s.o.blk_male_hypothalamus_extend"
"2645","CYTB",16.5465599541341,"male","hypothalamus","m.inc.d17","loss","l.s024.y.g_male_hypothalamus_m.inc.d17"
"2646","CYTB",16.4496708029061,"male","hypothalamus","prolong","eggs","l.s080.blk.r_male_hypothalamus_prolong"
"2647","CYTB",16.6420600028358,"male","hypothalamus","m.inc.d9","loss","l.s280.g.blk_male_hypothalamus_m.inc.d9"
"2648","CYTB",17.1942175873303,"male","hypothalamus","m.inc.d9","loss","o.d.s009_male_hypothalamus_m.inc.d9.NYNO"
"2649","CYTB",16.7257618675803,"male","hypothalamus","lay","eggs","o.s.w.r_male_hypothalamus_lay"
"2650","CYTB",16.3902077593881,"male","hypothalamus","m.inc.d3","loss","o.s010.r.blk_male_hypothalamus_m.inc.d3"
"2651","CYTB",16.4410985251134,"male","hypothalamus","prolong","eggs","o114.blu9_male_hypothalamus_inc.prolong"
"2652","CYTB",16.5471687642771,"male","hypothalamus","n5","chicks","o152.o120.w42_male_hypothalamus_n5"
"2653","CYTB",16.4741141069441,"male","hypothalamus","m.n2","loss","o3.x_male_hypothalamus_m.n2"
"2654","CYTB",16.700428698822,"male","hypothalamus","hatch","chicks","o39.y77.x_male_hypothalamus_hatch"
"2655","CYTB",16.5458587270277,"male","hypothalamus","hatch","chicks","o44.blu26.x_male_hypothalamus_hatch"
"2656","CYTB",16.3533474415862,"male","hypothalamus","inc.d3","eggs","o48.r197.x_male_hypothalamus_inc.d3"
"2657","CYTB",17.0117728862512,"male","hypothalamus","inc.d9","eggs","o49.x_male_hypothalamus_inc.d9"
"2658","CYTB",16.9136251018922,"male","hypothalamus","inc.d9","eggs","o57.g59_male_hypothalamus_inc.d9"
"2659","CYTB",16.3741976070472,"male","hypothalamus","m.inc.d17","loss","o59.blu64_male_hypothalamus_m.inc.d17"
"2660","CYTB",16.4134411844708,"male","hypothalamus","prolong","eggs","pk.s.d.g_male_hypothalamus_prolong"
"2661","CYTB",16.7357167528623,"male","hypothalamus","lay","eggs","pk.s238.blk.w_male_hypothalamus_lay"
"2662","CYTB",16.6766499136254,"male","hypothalamus","lay","eggs","pk.w.s141.o_male_hypothalamus_lay"
"2663","CYTB",16.3248345531997,"male","hypothalamus","early","chicks","pu.blk.s102.y_male_hypothalamus_m.inc.d8"
"2664","CYTB",16.3726732774132,"male","hypothalamus","m.n2","loss","pu.s.o.r_male_hypothalamus_m.hatch"
"2665","CYTB",16.5877034577844,"male","hypothalamus","lay","eggs","r.s005.pk.blk_male_hypothalamus_lay"
"2666","CYTB",16.20495781025,"male","hypothalamus","extend","chicks","r.s057.g.pk_male_hypothalamus_extend"
"2667","CYTB",16.2274674309254,"male","hypothalamus","early","chicks","r.s058.d.l_male_hypothalamus_m.inc.d8"
"2668","CYTB",16.5908505914709,"male","hypothalamus","bldg","reference","r.s059.d.o_male_hypothalamus_bldg"
"2669","CYTB",16.2897338241439,"male","hypothalamus","extend","chicks","r.s086.l.blk_male_hypothalamus_extend"
"2670","CYTB",16.8876381337655,"male","hypothalamus","lay","eggs","r.s116.blk.pu_male_hypothalamus_lay"
"2671","CYTB",16.6925014298535,"male","hypothalamus","extend","chicks","r.s172.l.y_male_hypothalamus_extend"
"2672","CYTB",16.9401778743444,"male","hypothalamus","n9","chicks","r.y.s007.blk_male_hypothalamus_n9"
"2673","CYTB",16.9170344727972,"male","hypothalamus","inc.d17","eggs","r176.blu54_male_hypothalamus_inc.d17"
"2674","CYTB",16.881489462313,"male","hypothalamus","lay","eggs","r190.o43.x_male_hypothalamus_lay"
"2675","CYTB",16.5698669615284,"male","hypothalamus","n9","chicks","r195.x_male_hypothalamus_n9"
"2676","CYTB",16.268569929664,"male","hypothalamus","m.inc.d9","loss","r196.x_male_hypothalamus_m.inc.d9"
"2677","CYTB",16.341541545456,"male","hypothalamus","n9","chicks","r37.w100.x_male_hypothalamus_n9"
"2678","CYTB",15.9666933243907,"male","hypothalamus","early","chicks","r4.x_male_hypothalamus_m.inc.d8"
"2679","CYTB",16.40673357298,"male","hypothalamus","hatch","chicks","r41.w99.x_male_hypothalamus_hatch"
"2680","CYTB",17.423550820129,"male","hypothalamus","inc.d9","eggs","r45.x_male_hypothalamus_inc.d9"
"2681","CYTB",16.3355815594378,"male","hypothalamus","hatch","chicks","r72.y83.x_male_hypothalamus_hatch"
"2682","CYTB",16.6839419946403,"male","hypothalamus","prolong","eggs","r81.x_male_hypothalamus_inc.prolong"
"2683","CYTB",16.3431459316565,"male","hypothalamus","m.inc.d9","loss","r84.x_male_hypothalamus_m.inc.d9"
"2684","CYTB",16.8589598253591,"male","hypothalamus","m.inc.d9","loss","r85.g39_male_hypothalamus_m.inc.d9"
"2685","CYTB",16.2106797227471,"male","hypothalamus","prolong","eggs","r90.x_male_hypothalamus_inc.prolong"
"2686","CYTB",16.7256423383644,"male","hypothalamus","bldg","reference","s.pu148.blk.r_male_hypothalamus_bldg"
"2687","CYTB",16.8150879482463,"male","hypothalamus","early","chicks","s044.blk.d.r_male_hypothalamus_m.inc.d8"
"2688","CYTB",16.6223717385566,"male","hypothalamus","m.n2","loss","s062.d.blk.g_male_hypothalamus_m.hatch"
"2689","CYTB",16.7487021892956,"male","hypothalamus","m.inc.d17","loss","s064.g.blk.pu_male_hypothalamus_m.inc.d17"
"2690","CYTB",16.8981364724691,"male","hypothalamus","bldg","reference","s065.l.d.o_male_hypothalamus_bldg"
"2691","CYTB",16.9208097533218,"male","hypothalamus","bldg","reference","s066.l.d.r_male_hypothalamus_bldg"
"2692","CYTB",16.2100014396995,"male","hypothalamus","early","chicks","s067.o.l.y_male_hypothalamus_m.inc.d8"
"2693","CYTB",16.8859377632398,"male","hypothalamus","m.inc.d3","loss","s071.pu.g.pk_male_hypothalamus_m.inc.d3"
"2694","CYTB",16.2971694646058,"male","hypothalamus","m.n2","loss","s090.blk.pk.w_male_hypothalamus_m.hatch"
"2695","CYTB",16.5767515704692,"male","hypothalamus","m.inc.d17","loss","s096.g.blk.pk_male_hypothalamus_m.inc.d17"
"2696","CYTB",16.6986452981408,"male","hypothalamus","m.inc.d3","loss","s139.l.blk.w_male_hypothalamus_m.inc.d3"
"2697","CYTB",16.7327039330939,"male","hypothalamus","lay","eggs","s150.w.g.blk_male_hypothalamus_lay"
"2698","CYTB",16.7764416056555,"male","hypothalamus","m.inc.d3","loss","s175.blk.pu.pk_male_hypothalamus_m.inc.d3"
"2699","CYTB",16.7254718992994,"male","hypothalamus","n9","chicks","s187.l.o.r_male_hypothalamus_n9"
"2700","CYTB",16.5537098977442,"male","hypothalamus","lay","eggs","s243.blk.pk.r_male_hypothalamus_lay"
"2701","CYTB",16.5706394046439,"male","hypothalamus","inc.d9","eggs","w34.x_male_hypothalamus_inc.d9"
"2702","CYTB",18.6340563235013,"male","hypothalamus","control","reference","x.blk.blk.ATLAS_male_hypothalamus_control"
"2703","CYTB",16.6465141384921,"male","hypothalamus","n9","chicks","x.blk16_male_hypothalamus_n9.NYNO"
"2704","CYTB",16.759235347328,"male","hypothalamus","m.n2","loss","x.blk23_male_hypothalamus_m.n2"
"2705","CYTB",16.3658329145009,"male","hypothalamus","inc.d9","eggs","x.blu106.o153_male_hypothalamus_inc.d9"
"2706","CYTB",16.895497064509,"male","hypothalamus","inc.d17","eggs","x.blu117.w89_male_hypothalamus_inc.d17"
"2707","CYTB",16.8025539360664,"male","hypothalamus","n9","chicks","x.blu23.w14_male_hypothalamus_n9"
"2708","CYTB",16.1216291875317,"male","hypothalamus","n5","chicks","x.blu30_male_hypothalamus_n5"
"2709","CYTB",16.5648729711725,"male","hypothalamus","inc.d3","eggs","x.blu42.o28_male_hypothalamus_inc.d3.NYNO"
"2710","CYTB",16.8404566871883,"male","hypothalamus","prolong","eggs","x.blu57_male_hypothalamus_prolong"
"2711","CYTB",16.3195613491765,"male","hypothalamus","extend","chicks","x.blu69_male_hypothalamus_extend"
"2712","CYTB",16.3946572258578,"male","hypothalamus","extend","chicks","x.blu73_male_hypothalamus_extend"
"2713","CYTB",16.334914616229,"male","hypothalamus","m.n2","loss","x.blu76_male_hypothalamus_m.hatch"
"2714","CYTB",18.5775769777286,"male","hypothalamus","control","reference","x.g.ATLAS_male_hypothalamus_control"
"2715","CYTB",19.8190025822179,"male","hypothalamus","control","reference","x.g.g.ATLAS_male_hypothalamus_control"
"2716","CYTB",16.6285388811951,"male","hypothalamus","inc.d9","eggs","x.g13.w109_male_hypothalamus_inc.d9"
"2717","CYTB",16.360912385766,"male","hypothalamus","inc.d17","eggs","x.g14.w199_male_hypothalamus_inc.d17"
"2718","CYTB",16.3204987611213,"male","hypothalamus","inc.d3","eggs","x.g147.blu28_male_hypothalamus_inc.d3"
"2719","CYTB",16.6510144380397,"male","hypothalamus","m.inc.d3","loss","x.g5.w79_male_hypothalamus_m.inc.d3"
"2720","CYTB",16.517755153845,"male","hypothalamus","hatch","chicks","x.g70_male_hypothalamus_hatch"
"2721","CYTB",16.7480808568036,"male","hypothalamus","m.inc.d9","loss","x.o117_male_hypothalamus_m.inc.d9"
"2722","CYTB",16.6823917693614,"male","hypothalamus","hatch","chicks","x.o160.w102_male_hypothalamus_hatch"
"2723","CYTB",16.6532934992908,"male","hypothalamus","inc.d3","eggs","x.o163.w101_male_hypothalamus_inc.d3"
"2724","CYTB",16.8566839889413,"male","hypothalamus","n5","chicks","x.o164.w123_male_hypothalamus_n5"
"2725","CYTB",15.8112011806843,"male","hypothalamus","n9","chicks","x.o2_male_hypothalamus_n9"
"2726","CYTB",16.4701612280939,"male","hypothalamus","bldg","reference","x.o30.g134_male_hypothalamus_bldg"
"2727","CYTB",16.5028118686243,"male","hypothalamus","m.inc.d17","loss","x.o40.r70_male_hypothalamus_m.inc.d17"
"2728","CYTB",17.0133699040551,"male","hypothalamus","inc.d9","eggs","x.o47.y82_male_hypothalamus_inc.d9"
"2729","CYTB",16.3457440245991,"male","hypothalamus","m.n2","loss","x.o4_male_hypothalamus_m.hatch"
"2730","CYTB",16.1290187638973,"male","hypothalamus","n5","chicks","x.o68_male_hypothalamus_n5"
"2731","CYTB",16.6152096779794,"male","hypothalamus","m.inc.d17","loss","x.r10.w18_male_hypothalamus_m.inc.d17"
"2732","CYTB",16.7560185121683,"male","hypothalamus","hatch","chicks","x.r178_male_hypothalamus_hatch"
"2733","CYTB",16.6634230339866,"male","hypothalamus","n5","chicks","x.r181_male_hypothalamus_n5"
"2734","CYTB",16.3284390608654,"male","hypothalamus","m.inc.d3","loss","x.r185_male_hypothalamus_m.inc.d3"
"2735","CYTB",16.8584834782586,"male","hypothalamus","inc.d17","eggs","x.r29.w96_male_hypothalamus_inc.d17"
"2736","CYTB",16.5267796476414,"male","hypothalamus","inc.d3","eggs","x.r64.g140_male_hypothalamus_inc.d3"
"2737","CYTB",16.6331072701306,"male","hypothalamus","bldg","reference","x.r67.blu35_male_hypothalamus_bldg"
"2738","CYTB",16.4503532414365,"male","hypothalamus","inc.d9","eggs","x.w192.o157_male_hypothalamus_inc.d9"
"2739","CYTB",16.5674339320787,"male","hypothalamus","inc.d17","eggs","x.y132.w76_male_hypothalamus_inc.d17"
"2740","CYTB",16.7392155876622,"male","hypothalamus","inc.d9","eggs","x.y141.w116_male_hypothalamus_inc.d9"
"2741","CYTB",15.918166068377,"male","hypothalamus","early","chicks","x.y51_male_hypothalamus_m.inc.d8"
"2742","CYTB",16.5245709201429,"male","hypothalamus","prolong","eggs","x.y79_male_hypothalamus_prolong"
"2743","CYTB",16.2802539525835,"male","hypothalamus","m.inc.d9","loss","y.w.blk_male_hypothalamus_m.inc.d9"
"2744","CYTB",16.3669015800604,"male","hypothalamus","n9","chicks","y129.x_male_hypothalamus_n9"
"2745","CYTB",16.738583595776,"male","hypothalamus","n9","chicks","y131.w185.x_male_hypothalamus_n9"
"2746","CYTB",16.5014812270105,"male","hypothalamus","inc.d17","eggs","y133.w77.r58_male_hypothalamus_inc.d17"
"2747","CYTB",16.3723717914225,"male","hypothalamus","m.inc.d17","loss","y148.w81.g145_male_hypothalamus_m.inc.d17"
"2748","CYTB",16.6116758463059,"male","hypothalamus","inc.d3","eggs","y149.r52.x_male_hypothalamus_inc.d3"
"2749","CYTB",16.5988656416832,"male","hypothalamus","m.inc.d3","loss","y18.x_male_hypothalamus_m.inc.d3"
"2750","CYTB",16.6329750382936,"male","hypothalamus","m.inc.d17","loss","y4.x_male_hypothalamus_m.inc.d17"
"2751","CYTB",15.9030852496123,"male","hypothalamus","early","chicks","y55.x_male_hypothalamus_m.inc.d8"
"2752","CYTB",17.3922671700396,"male","hypothalamus","m.inc.d9","loss","y63.x_male_hypothalamus_m.inc.d9"
"2753","CYTB",16.7531347712792,"male","hypothalamus","inc.d9","eggs","y95.g131.x_male_hypothalamus_inc.d9"
"2754","CYTB",16.7240247855948,"male","hypothalamus","inc.d3","eggs","y98.o50.x_male_hypothalamus_inc.d3"
"2755","DBH",6.13295048998845,"male","hypothalamus","control","reference","L.Blu13_male_hypothalamus_control.NYNO"
"2756","DBH",5.54693124773512,"male","hypothalamus","control","reference","L.G107_male_hypothalamus_control"
"2757","DBH",5.54693124773512,"male","hypothalamus","control","reference","L.R3_male_hypothalamus_control"
"2758","DBH",5.54693124773512,"male","hypothalamus","control","reference","L.R8_male_hypothalamus_control"
"2759","DBH",5.88966375170674,"male","hypothalamus","control","reference","L.W33_male_hypothalamus_control.NYNO"
"2760","DBH",5.54693124773512,"male","hypothalamus","control","reference","L.W3_male_hypothalamus_control"
"2761","DBH",5.54693124773512,"male","hypothalamus","control","reference","L.W4_male_hypothalamus_control"
"2762","DBH",5.54693124773512,"male","hypothalamus","control","reference","R.Y108.W29_male_hypothalamus_control.NYNO"
"2763","DBH",5.54693124773512,"male","hypothalamus","prolong","eggs","blk.s030.o.g_male_hypothalamus_prolong"
"2764","DBH",5.74679371178978,"male","hypothalamus","n5","chicks","blk12.x_male_hypothalamus_n5.NYNO"
"2765","DBH",5.71703312335449,"male","hypothalamus","inc.d17","eggs","blk17.x_male_hypothalamus_inc.d17"
"2766","DBH",5.82129648749665,"male","hypothalamus","m.inc.d3","loss","blk5.x_male_hypothalamus_m.inc.d3"
"2767","DBH",5.54693124773512,"male","hypothalamus","m.n2","loss","blu10.w26.x_male_hypothalamus_m.hatch"
"2768","DBH",5.70109343114522,"male","hypothalamus","hatch","chicks","blu104.w120.x_male_hypothalamus_hatch"
"2769","DBH",5.72455396331459,"male","hypothalamus","inc.d9","eggs","blu108.w40.o158_male_hypothalamus_inc.d9"
"2770","DBH",5.54693124773512,"male","hypothalamus","inc.d3","eggs","blu111.w113.x_male_hypothalamus_inc.d3"
"2771","DBH",5.85353857288756,"male","hypothalamus","inc.d17","eggs","blu113.w124.x_male_hypothalamus_inc.d17"
"2772","DBH",5.74509629868385,"male","hypothalamus","bldg","reference","blu114.r38.w198_male_hypothalamus_bldg"
"2773","DBH",5.54693124773512,"male","hypothalamus","inc.d17","eggs","blu121.w91.x_male_hypothalamus_inc.d17"
"2774","DBH",5.54693124773512,"male","hypothalamus","bldg","reference","blu33.y88.x_male_hypothalamus_bldg"
"2775","DBH",5.72051659150439,"male","hypothalamus","n5","chicks","blu37.r65.x_male_hypothalamus_n5"
"2776","DBH",5.54693124773512,"male","hypothalamus","n5","chicks","blu41.y100.x_male_hypothalamus_n5.NYNO"
"2777","DBH",5.77782995491733,"male","hypothalamus","n9","chicks","blu81.r88_male_hypothalamus_n9"
"2778","DBH",5.73671527026653,"male","hypothalamus","m.n2","loss","blu84.x_male_hypothalamus_extend.hatch"
"2779","DBH",5.8853904602832,"male","hypothalamus","n5","chicks","d.s008.y.blk_male_hypothalamus_n5"
"2780","DBH",5.54693124773512,"male","hypothalamus","n5","chicks","d.s047.blk.o_male_hypothalamus_n5"
"2781","DBH",5.54693124773512,"male","hypothalamus","m.inc.d3","loss","d.s110.g.blk_male_hypothalamus_m.inc.d3"
"2782","DBH",5.92384455621495,"male","hypothalamus","m.inc.d3","loss","g.blk.s041.r_male_hypothalamus_m.inc.d3"
"2783","DBH",5.73437001113743,"male","hypothalamus","m.inc.d17","loss","g.o.y.s037_male_hypothalamus_m.inc.d17"
"2784","DBH",5.54693124773512,"male","hypothalamus","n9","chicks","g.s.blk.d_male_hypothalamus_n9"
"2785","DBH",6.0154700102445,"male","hypothalamus","lay","eggs","g.s.blk.y_male_hypothalamus_lay"
"2786","DBH",5.54693124773512,"male","hypothalamus","lay","eggs","g.s043.pu.blk_male_hypothalamus_lay"
"2787","DBH",5.74149160954424,"male","hypothalamus","m.n2","loss","g.s075.pk.pu_male_hypothalamus_m.hatch"
"2788","DBH",5.85134475430583,"male","hypothalamus","early","chicks","g.s111.r.blk_male_hypothalamus_m.inc.d8"
"2789","DBH",5.8730475238464,"male","hypothalamus","early","chicks","g.s179.o.pk_male_hypothalamus_m.inc.d8"
"2790","DBH",5.78612767705327,"male","hypothalamus","extend","chicks","g.s351.pk.w_male_hypothalamus_extend"
"2791","DBH",5.8796605863505,"male","hypothalamus","prolong","eggs","g.y.o.s_male_hypothalamus_prolong"
"2792","DBH",5.86519022731291,"male","hypothalamus","bldg","reference","g104.w82.x_male_hypothalamus_bldg"
"2793","DBH",5.54693124773512,"male","hypothalamus","hatch","chicks","g114.w83.x_male_hypothalamus_hatch"
