"","sex","tissue","treatment","gene","samples","counts"
"8797","female","pituitary","inc.d9","DIO2","x.y93.g126_female_pituitary_inc.d9",9.40625796609054
"8798","female","pituitary","n9","DIO2","x.y9_female_pituitary_n9",9.21866996968528
"8799","female","pituitary","lay","DIO2","y.s156.o.r_female_pituitary_lay",9.13773934024703
"8800","female","pituitary","inc.d17","DIO2","y126.w92.x_female_pituitary_inc.d17",8.9776782194226
"8801","female","pituitary","inc.d9","DIO2","y128.g23.x_female_pituitary_inc.d9",8.64112231059701
"8802","female","pituitary","inc.d3","DIO2","y13.x_female_pituitary_inc.d3",9.77367074754966
"8803","female","pituitary","inc.d17","DIO2","y130.o170.x_female_pituitary_inc.d17",8.86208303183168
"8804","female","pituitary","inc.d17","DIO2","y135.blu107.x_female_pituitary_inc.d17.NYNO",9.30652553182535
"8805","female","pituitary","inc.d17","DIO2","y136.x_female_pituitary_inc.d17",9.36040203080435
"8806","female","pituitary","inc.d9","DIO2","y140.w119.x_female_pituitary_inc.d9",9.33560759186323
"8807","female","pituitary","hatch","DIO2","y15.x_female_pituitary_hatch",8.84371622471521
"8808","female","pituitary","n5","DIO2","y6.o54_female_pituitary_n5",9.06368356036774
"8809","female","pituitary","hatch","DIO2","y7.g58_female_pituitary_hatch",8.73417404357687
"8810","female","pituitary","n5","DIO2","y94.g133.x_female_pituitary_n5",8.84816575198621
"8811","female","pituitary","n9","DIO2","y97.x_female_pituitary_n9",9.91111975872042
"8812","female","pituitary","control","DIO3","L.G118_female_pituitary_control.NYNO",5.92154009906935
"8813","female","pituitary","control","DIO3","R.G106_female_pituitary_control",6.31022620740046
"8814","female","pituitary","control","DIO3","R.R20_female_pituitary_control",5.34327165431766
"8815","female","pituitary","control","DIO3","R.R9_female_pituitary_control.NYNO",5.6178654977793
"8816","female","pituitary","control","DIO3","R.W44_female_pituitary_control.NYNO",5.74279179640793
"8817","female","pituitary","inc.d9","DIO3","blk.s061.pu.y_female_pituitary_inc.d9",6.16424849656337
"8818","female","pituitary","bldg","DIO3","blk11.x_female_pituitary_bldg",6.29065018012836
"8819","female","pituitary","hatch","DIO3","blk21.x_female_pituitary_hatch",5.61185831198177
"8820","female","pituitary","n9","DIO3","blk4.x_female_pituitary_n9",5.95660444061987
"8821","female","pituitary","control","DIO3","blu.o.x.ATLAS_female_pituitary_control",5.69245894939651
"8822","female","pituitary","hatch","DIO3","blu103.x_female_pituitary_hatch.NYNO",5.7742766457632
"8823","female","pituitary","hatch","DIO3","blu124.w180.x_female_pituitary_hatch",6.07965546438792
"8824","female","pituitary","n9","DIO3","blu36.w16_female_pituitary_n9",6.16784301606914
"8825","female","pituitary","bldg","DIO3","blu38.g135.x_female_pituitary_bldg",5.8365005463774
"8826","female","pituitary","inc.d3","DIO3","blu39.o26.x_female_pituitary_inc.d3.NYNO",8.70785785133377
"8827","female","pituitary","inc.d9","DIO3","blu47.y96.x_female_pituitary_inc.d9",5.84378182078712
"8828","female","pituitary","n5","DIO3","blu55.g51_female_pituitary_n5",5.34327165431766
"8829","female","pituitary","lay","DIO3","g.blk.s004.pk_female_pituitary_lay",5.88511784778238
"8830","female","pituitary","lay","DIO3","g.s078.blk.o_female_pituitary_lay",6.21677749655953
"8831","female","pituitary","bldg","DIO3","g141.blu27.x_female_pituitary_bldg",6.08714901080134
"8832","female","pituitary","inc.d17","DIO3","g142.r40.x_female_pituitary_inc.d17",5.34327165431766
"8833","female","pituitary","inc.d3","DIO3","g6.w197.x_female_pituitary_inc.d3",5.81687536012759
"8834","female","pituitary","inc.d9","DIO3","g75.x_female_pituitary_inc.d9",5.95905803185415
"8835","female","pituitary","bldg","DIO3","l.s120.y.blk_female_pituitary_bldg",5.79529625140523
"8836","female","pituitary","inc.d3","DIO3","o156.w80.x_female_pituitary_inc.d3",5.8826040561276
"8837","female","pituitary","inc.d3","DIO3","o165.w122.x_female_pituitary_inc.d3.NYNO",5.98718739582172
"8838","female","pituitary","hatch","DIO3","o172.w115.x_female_pituitary_hatch.NYNO",5.70054758464189
"8839","female","pituitary","inc.d3","DIO3","o173.w179.x_female_pituitary_inc.d3",6.02028018133056
"8840","female","pituitary","inc.d17","DIO3","o35.r51.x_female_pituitary_inc.d17",6.31090562624704
"8841","female","pituitary","bldg","DIO3","o38.blu29.x_female_pituitary_bldg",6.86741919918255
"8842","female","pituitary","inc.d17","DIO3","o52.blu53_female_pituitary_inc.d17",6.02645054119883
"8843","female","pituitary","inc.d9","DIO3","o73.x_female_pituitary_inc.d9",5.98661295433356
"8844","female","pituitary","control","DIO3","r.r.x.ATLAS.R2XR_female_pituitary_control",5.83768895931705
"8845","female","pituitary","control","DIO3","r.r.x.ATLAS_female_pituitary_control",6.20474235782494
"8846","female","pituitary","bldg","DIO3","r.s056.g.o_female_pituitary_bldg",5.34327165431766
"8847","female","pituitary","n9","DIO3","r.s171.l.w_female_pituitary_n9",5.82758024224036
"8848","female","pituitary","hatch","DIO3","r183.o22_female_pituitary_hatch",5.7175746157418
"8849","female","pituitary","inc.d3","DIO3","r27.w111.blu125_female_pituitary_inc.d3",5.90211282487447
"8850","female","pituitary","inc.d9","DIO3","r30.w112.r46_female_pituitary_inc.d9",5.88366641495426
"8851","female","pituitary","inc.d9","DIO3","r36.w184.x_female_pituitary_inc.d9",5.821106396204
"8852","female","pituitary","inc.d17","DIO3","r49.w189.x_female_pituitary_inc.d17",6.11458849926557
"8853","female","pituitary","control","DIO3","r6.x_female_pituitary_control",6.18427180478601
"8854","female","pituitary","inc.d3","DIO3","r73.g127.x_female_pituitary_inc.d3",7.0944392723072
"8855","female","pituitary","bldg","DIO3","r83.g45_female_pituitary_bldg",5.67318108982725
"8856","female","pituitary","n9","DIO3","r95.blu99_female_pituitary_n9",5.9365327710525
"8857","female","pituitary","lay","DIO3","s.o.pk_female_pituitary_lay",5.8254060698889
"8858","female","pituitary","control","DIO3","s.x.ATLAS_female_pituitary_control",6.01155431236756
"8859","female","pituitary","bldg","DIO3","s063.d.blk.l_female_pituitary_bldg",8.10326123144587
"8860","female","pituitary","bldg","DIO3","s092.blk.r.o_female_pituitary_bldg",7.52780490913876
"8861","female","pituitary","lay","DIO3","s095.g.blk.o_female_pituitary_lay",6.05566267833358
"8862","female","pituitary","lay","DIO3","s136.d.w.o_female_pituitary_lay",6.09146185949143
"8863","female","pituitary","lay","DIO3","s142.o.pk.pu_female_pituitary_lay",6.08156677837154
"8864","female","pituitary","lay","DIO3","s176.blk.pu.r_female_pituitary_lay",5.64855761305489
"8865","female","pituitary","control","DIO3","w191.r1_female_pituitary_control",5.34327165431766
"8866","female","pituitary","inc.d9","DIO3","x.blu101.w43_female_pituitary_inc.d9",5.34327165431766
"8867","female","pituitary","inc.d3","DIO3","x.blu102.w105_female_pituitary_inc.d3",5.73662562716244
"8868","female","pituitary","n5","DIO3","x.blu109.w121_female_pituitary_n5",6.1895676978011
"8869","female","pituitary","inc.d17","DIO3","x.blu116.w107_female_pituitary_inc.d17.NYNO",6.2461086700457
"8870","female","pituitary","inc.d9","DIO3","x.blu122.r66_female_pituitary_inc.d9",5.59279135291148
"8871","female","pituitary","n9","DIO3","x.blu43.g132_female_pituitary_n9",7.55270953760238
"8872","female","pituitary","lay","DIO3","x.blu6.y80_female_pituitary_lay",5.76214237345572
"8873","female","pituitary","n5","DIO3","x.g37_female_pituitary_n5",6.07948840530586
"8874","female","pituitary","n9","DIO3","x.g4.w50_female_pituitary_n9",6.21084065801127
"8875","female","pituitary","n5","DIO3","x.g43_female_pituitary_n5",5.98982521535953
"8876","female","pituitary","n5","DIO3","x.g49_female_pituitary_n5.NYNO",6.31887828805331
"8877","female","pituitary","inc.d9","DIO3","x.g9.o166_female_pituitary_inc.d9.NYNO",6.05819200408716
"8878","female","pituitary","inc.d17","DIO3","x.o159.w90_female_pituitary_inc.d17",5.66024036339962
"8879","female","pituitary","n5","DIO3","x.o175.g21_female_pituitary_n5",5.85937251129444
"8880","female","pituitary","hatch","DIO3","x.o37.blu50_female_pituitary_hatch",5.79151996285209
"8881","female","pituitary","n5","DIO3","x.o70_female_pituitary_n5",5.64026048474083
"8882","female","pituitary","inc.d3","DIO3","x.r33.w183_female_pituitary_inc.d3",5.34327165431766
"8883","female","pituitary","bldg","DIO3","x.r39.g10_female_pituitary_bldg",5.69740811177377
"8884","female","pituitary","hatch","DIO3","x.r44.w95_female_pituitary_hatch",5.80159675158573
"8885","female","pituitary","inc.d17","DIO3","x.r48.y139_female_pituitary_inc.d17.NYNO",6.27284795886511
"8886","female","pituitary","n5","DIO3","x.r50.w97_female_pituitary_n5",6.75765032066278
"8887","female","pituitary","n9","DIO3","x.w178_female_pituitary_n9",6.04894626980403
"8888","female","pituitary","lay","DIO3","x.w51_female_pituitary_lay",5.9471445859418
"8889","female","pituitary","n9","DIO3","x.w6_female_pituitary_n9",6.13717884486157
"8890","female","pituitary","inc.d9","DIO3","x.y109_female_pituitary_inc.d9",5.63177355703997
"8891","female","pituitary","n9","DIO3","x.y138.w176_female_pituitary_n9",6.00663380316334
"8892","female","pituitary","hatch","DIO3","x.y90_female_pituitary_hatch",5.9432823298533
"8893","female","pituitary","inc.d9","DIO3","x.y93.g126_female_pituitary_inc.d9",5.78135371859513
"8894","female","pituitary","n9","DIO3","x.y9_female_pituitary_n9",5.68638882710485
"8895","female","pituitary","lay","DIO3","y.s156.o.r_female_pituitary_lay",5.7775066092683
"8896","female","pituitary","inc.d17","DIO3","y126.w92.x_female_pituitary_inc.d17",6.03352129158516
"8897","female","pituitary","inc.d9","DIO3","y128.g23.x_female_pituitary_inc.d9",7.42032213621292
"8898","female","pituitary","inc.d3","DIO3","y13.x_female_pituitary_inc.d3",5.74680329347568
"8899","female","pituitary","inc.d17","DIO3","y130.o170.x_female_pituitary_inc.d17",6.72114339422238
"8900","female","pituitary","inc.d17","DIO3","y135.blu107.x_female_pituitary_inc.d17.NYNO",5.73758299261541
"8901","female","pituitary","inc.d17","DIO3","y136.x_female_pituitary_inc.d17",6.02494303584876
"8902","female","pituitary","inc.d9","DIO3","y140.w119.x_female_pituitary_inc.d9",5.93348075979798
"8903","female","pituitary","hatch","DIO3","y15.x_female_pituitary_hatch",5.34327165431766
"8904","female","pituitary","n5","DIO3","y6.o54_female_pituitary_n5",6.47140265407863
"8905","female","pituitary","hatch","DIO3","y7.g58_female_pituitary_hatch",5.72897275233794
"8906","female","pituitary","n5","DIO3","y94.g133.x_female_pituitary_n5",5.81739558095306
"8907","female","pituitary","n9","DIO3","y97.x_female_pituitary_n9",6.13072569266758
"8908","female","pituitary","control","DRD1","L.G118_female_pituitary_control.NYNO",7.2065449884518
"8909","female","pituitary","control","DRD1","R.G106_female_pituitary_control",6.93564411962752
"8910","female","pituitary","control","DRD1","R.R20_female_pituitary_control",7.0445981204946
"8911","female","pituitary","control","DRD1","R.R9_female_pituitary_control.NYNO",7.04605168596712
"8912","female","pituitary","control","DRD1","R.W44_female_pituitary_control.NYNO",6.30700319503954
"8913","female","pituitary","inc.d9","DRD1","blk.s061.pu.y_female_pituitary_inc.d9",7.22760663425337
"8914","female","pituitary","bldg","DRD1","blk11.x_female_pituitary_bldg",7.04694098744265
"8915","female","pituitary","hatch","DRD1","blk21.x_female_pituitary_hatch",6.88299720674658
"8916","female","pituitary","n9","DRD1","blk4.x_female_pituitary_n9",7.4194267394423
"8917","female","pituitary","control","DRD1","blu.o.x.ATLAS_female_pituitary_control",6.56823045376591
"8918","female","pituitary","hatch","DRD1","blu103.x_female_pituitary_hatch.NYNO",6.70107563473912
"8919","female","pituitary","hatch","DRD1","blu124.w180.x_female_pituitary_hatch",6.8526090772523
"8920","female","pituitary","n9","DRD1","blu36.w16_female_pituitary_n9",7.14458096480563
"8921","female","pituitary","bldg","DRD1","blu38.g135.x_female_pituitary_bldg",7.04671753743112
"8922","female","pituitary","inc.d3","DRD1","blu39.o26.x_female_pituitary_inc.d3.NYNO",7.37445315388022
"8923","female","pituitary","inc.d9","DRD1","blu47.y96.x_female_pituitary_inc.d9",7.33508662898594
"8924","female","pituitary","n5","DRD1","blu55.g51_female_pituitary_n5",6.67767196038851
"8925","female","pituitary","lay","DRD1","g.blk.s004.pk_female_pituitary_lay",7.03057938080278
"8926","female","pituitary","lay","DRD1","g.s078.blk.o_female_pituitary_lay",6.96039445380316
"8927","female","pituitary","bldg","DRD1","g141.blu27.x_female_pituitary_bldg",7.16880453914283
"8928","female","pituitary","inc.d17","DRD1","g142.r40.x_female_pituitary_inc.d17",6.46308106589139
"8929","female","pituitary","inc.d3","DRD1","g6.w197.x_female_pituitary_inc.d3",6.79501494007348
"8930","female","pituitary","inc.d9","DRD1","g75.x_female_pituitary_inc.d9",6.53780861829116
"8931","female","pituitary","bldg","DRD1","l.s120.y.blk_female_pituitary_bldg",7.49249553356996
"8932","female","pituitary","inc.d3","DRD1","o156.w80.x_female_pituitary_inc.d3",6.65882651834376
"8933","female","pituitary","inc.d3","DRD1","o165.w122.x_female_pituitary_inc.d3.NYNO",6.98054325817552
"8934","female","pituitary","hatch","DRD1","o172.w115.x_female_pituitary_hatch.NYNO",6.85489271186887
"8935","female","pituitary","inc.d3","DRD1","o173.w179.x_female_pituitary_inc.d3",7.18745795851826
"8936","female","pituitary","inc.d17","DRD1","o35.r51.x_female_pituitary_inc.d17",7.375513073972
"8937","female","pituitary","bldg","DRD1","o38.blu29.x_female_pituitary_bldg",6.67741792321804
"8938","female","pituitary","inc.d17","DRD1","o52.blu53_female_pituitary_inc.d17",7.16933813714285
"8939","female","pituitary","inc.d9","DRD1","o73.x_female_pituitary_inc.d9",7.00630270396747
"8940","female","pituitary","control","DRD1","r.r.x.ATLAS.R2XR_female_pituitary_control",6.63724439407738
"8941","female","pituitary","control","DRD1","r.r.x.ATLAS_female_pituitary_control",6.90205079450147
"8942","female","pituitary","bldg","DRD1","r.s056.g.o_female_pituitary_bldg",7.66403049889568
"8943","female","pituitary","n9","DRD1","r.s171.l.w_female_pituitary_n9",7.03688785502057
"8944","female","pituitary","hatch","DRD1","r183.o22_female_pituitary_hatch",7.0760710294849
"8945","female","pituitary","inc.d3","DRD1","r27.w111.blu125_female_pituitary_inc.d3",6.29966675145444
"8946","female","pituitary","inc.d9","DRD1","r30.w112.r46_female_pituitary_inc.d9",6.96045264243445
"8947","female","pituitary","inc.d9","DRD1","r36.w184.x_female_pituitary_inc.d9",7.21687709449826
"8948","female","pituitary","inc.d17","DRD1","r49.w189.x_female_pituitary_inc.d17",7.39979371200352
"8949","female","pituitary","control","DRD1","r6.x_female_pituitary_control",7.70099442627107
"8950","female","pituitary","inc.d3","DRD1","r73.g127.x_female_pituitary_inc.d3",6.62884200924716
"8951","female","pituitary","bldg","DRD1","r83.g45_female_pituitary_bldg",7.33638117372839
"8952","female","pituitary","n9","DRD1","r95.blu99_female_pituitary_n9",7.06458136086896
"8953","female","pituitary","lay","DRD1","s.o.pk_female_pituitary_lay",6.65085690158386
"8954","female","pituitary","control","DRD1","s.x.ATLAS_female_pituitary_control",6.7896530588302
"8955","female","pituitary","bldg","DRD1","s063.d.blk.l_female_pituitary_bldg",7.48485313965237
"8956","female","pituitary","bldg","DRD1","s092.blk.r.o_female_pituitary_bldg",7.20588774571083
"8957","female","pituitary","lay","DRD1","s095.g.blk.o_female_pituitary_lay",6.92091945717804
"8958","female","pituitary","lay","DRD1","s136.d.w.o_female_pituitary_lay",7.47142454462818
"8959","female","pituitary","lay","DRD1","s142.o.pk.pu_female_pituitary_lay",7.81688288111524
"8960","female","pituitary","lay","DRD1","s176.blk.pu.r_female_pituitary_lay",6.90698980651518
"8961","female","pituitary","control","DRD1","w191.r1_female_pituitary_control",7.18827403917155
"8962","female","pituitary","inc.d9","DRD1","x.blu101.w43_female_pituitary_inc.d9",7.27009888880014
"8963","female","pituitary","inc.d3","DRD1","x.blu102.w105_female_pituitary_inc.d3",6.99411087215584
"8964","female","pituitary","n5","DRD1","x.blu109.w121_female_pituitary_n5",7.47388275835
"8965","female","pituitary","inc.d17","DRD1","x.blu116.w107_female_pituitary_inc.d17.NYNO",6.79648598945086
"8966","female","pituitary","inc.d9","DRD1","x.blu122.r66_female_pituitary_inc.d9",6.95290980896806
"8967","female","pituitary","n9","DRD1","x.blu43.g132_female_pituitary_n9",6.97450251311444
"8968","female","pituitary","lay","DRD1","x.blu6.y80_female_pituitary_lay",6.3787436994394
"8969","female","pituitary","n5","DRD1","x.g37_female_pituitary_n5",7.29580834777986
"8970","female","pituitary","n9","DRD1","x.g4.w50_female_pituitary_n9",6.80531782273196
"8971","female","pituitary","n5","DRD1","x.g43_female_pituitary_n5",6.82071933312423
"8972","female","pituitary","n5","DRD1","x.g49_female_pituitary_n5.NYNO",7.25314910118792
"8973","female","pituitary","inc.d9","DRD1","x.g9.o166_female_pituitary_inc.d9.NYNO",6.87221257530406
"8974","female","pituitary","inc.d17","DRD1","x.o159.w90_female_pituitary_inc.d17",7.35394668740202
"8975","female","pituitary","n5","DRD1","x.o175.g21_female_pituitary_n5",6.80713543798316
"8976","female","pituitary","hatch","DRD1","x.o37.blu50_female_pituitary_hatch",6.77628873660158
"8977","female","pituitary","n5","DRD1","x.o70_female_pituitary_n5",6.9948646619235
"8978","female","pituitary","inc.d3","DRD1","x.r33.w183_female_pituitary_inc.d3",6.93099166070801
"8979","female","pituitary","bldg","DRD1","x.r39.g10_female_pituitary_bldg",7.14414994989109
"8980","female","pituitary","hatch","DRD1","x.r44.w95_female_pituitary_hatch",7.17121769720543
"8981","female","pituitary","inc.d17","DRD1","x.r48.y139_female_pituitary_inc.d17.NYNO",6.45442549647249
"8982","female","pituitary","n5","DRD1","x.r50.w97_female_pituitary_n5",6.80642213888042
"8983","female","pituitary","n9","DRD1","x.w178_female_pituitary_n9",7.30883823959109
"8984","female","pituitary","lay","DRD1","x.w51_female_pituitary_lay",7.53122337604578
"8985","female","pituitary","n9","DRD1","x.w6_female_pituitary_n9",6.98662742485431
"8986","female","pituitary","inc.d9","DRD1","x.y109_female_pituitary_inc.d9",6.80861934390026
"8987","female","pituitary","n9","DRD1","x.y138.w176_female_pituitary_n9",6.41153312136277
"8988","female","pituitary","hatch","DRD1","x.y90_female_pituitary_hatch",6.83881184085749
"8989","female","pituitary","inc.d9","DRD1","x.y93.g126_female_pituitary_inc.d9",6.3725476905769
"8990","female","pituitary","n9","DRD1","x.y9_female_pituitary_n9",7.2446044690616
"8991","female","pituitary","lay","DRD1","y.s156.o.r_female_pituitary_lay",6.67395813097214
"8992","female","pituitary","inc.d17","DRD1","y126.w92.x_female_pituitary_inc.d17",7.12375061650443
"8993","female","pituitary","inc.d9","DRD1","y128.g23.x_female_pituitary_inc.d9",7.02092005740582
"8994","female","pituitary","inc.d3","DRD1","y13.x_female_pituitary_inc.d3",7.5506575300382
"8995","female","pituitary","inc.d17","DRD1","y130.o170.x_female_pituitary_inc.d17",7.29672604115006
"8996","female","pituitary","inc.d17","DRD1","y135.blu107.x_female_pituitary_inc.d17.NYNO",6.77670747789881
"8997","female","pituitary","inc.d17","DRD1","y136.x_female_pituitary_inc.d17",7.47671734421523
"8998","female","pituitary","inc.d9","DRD1","y140.w119.x_female_pituitary_inc.d9",7.08853059837203
"8999","female","pituitary","hatch","DRD1","y15.x_female_pituitary_hatch",6.879338940975
"9000","female","pituitary","n5","DRD1","y6.o54_female_pituitary_n5",7.15973434048456
"9001","female","pituitary","hatch","DRD1","y7.g58_female_pituitary_hatch",7.1364885221799
"9002","female","pituitary","n5","DRD1","y94.g133.x_female_pituitary_n5",6.93646745880442
"9003","female","pituitary","n9","DRD1","y97.x_female_pituitary_n9",6.87335939312088
"9004","female","pituitary","control","EGR1","L.G118_female_pituitary_control.NYNO",11.541473471023
"9005","female","pituitary","control","EGR1","R.G106_female_pituitary_control",11.8253645882377
"9006","female","pituitary","control","EGR1","R.R20_female_pituitary_control",9.64699338064967
"9007","female","pituitary","control","EGR1","R.R9_female_pituitary_control.NYNO",9.06047617852066
"9008","female","pituitary","control","EGR1","R.W44_female_pituitary_control.NYNO",11.740072944619
"9009","female","pituitary","inc.d9","EGR1","blk.s061.pu.y_female_pituitary_inc.d9",8.20148906284233
"9010","female","pituitary","bldg","EGR1","blk11.x_female_pituitary_bldg",8.78067717415282
"9011","female","pituitary","hatch","EGR1","blk21.x_female_pituitary_hatch",10.7158030949206
"9012","female","pituitary","n9","EGR1","blk4.x_female_pituitary_n9",11.0611204190257
"9013","female","pituitary","control","EGR1","blu.o.x.ATLAS_female_pituitary_control",10.0908942031907
"9014","female","pituitary","hatch","EGR1","blu103.x_female_pituitary_hatch.NYNO",9.39448849625941
"9015","female","pituitary","hatch","EGR1","blu124.w180.x_female_pituitary_hatch",9.57316651108104
"9016","female","pituitary","n9","EGR1","blu36.w16_female_pituitary_n9",10.3934412987792
"9017","female","pituitary","bldg","EGR1","blu38.g135.x_female_pituitary_bldg",11.4046318042147
"9018","female","pituitary","inc.d3","EGR1","blu39.o26.x_female_pituitary_inc.d3.NYNO",11.4134914546545
"9019","female","pituitary","inc.d9","EGR1","blu47.y96.x_female_pituitary_inc.d9",10.1348941322845
"9020","female","pituitary","n5","EGR1","blu55.g51_female_pituitary_n5",10.4972109040236
"9021","female","pituitary","lay","EGR1","g.blk.s004.pk_female_pituitary_lay",9.65377262576867
"9022","female","pituitary","lay","EGR1","g.s078.blk.o_female_pituitary_lay",9.65204563401494
"9023","female","pituitary","bldg","EGR1","g141.blu27.x_female_pituitary_bldg",10.9454824556794
"9024","female","pituitary","inc.d17","EGR1","g142.r40.x_female_pituitary_inc.d17",11.2464854975415
"9025","female","pituitary","inc.d3","EGR1","g6.w197.x_female_pituitary_inc.d3",10.8630906878012
"9026","female","pituitary","inc.d9","EGR1","g75.x_female_pituitary_inc.d9",10.3808663508527
"9027","female","pituitary","bldg","EGR1","l.s120.y.blk_female_pituitary_bldg",9.75511245730646
"9028","female","pituitary","inc.d3","EGR1","o156.w80.x_female_pituitary_inc.d3",10.1319616101458
"9029","female","pituitary","inc.d3","EGR1","o165.w122.x_female_pituitary_inc.d3.NYNO",9.75574349487024
"9030","female","pituitary","hatch","EGR1","o172.w115.x_female_pituitary_hatch.NYNO",11.7340480525005
"9031","female","pituitary","inc.d3","EGR1","o173.w179.x_female_pituitary_inc.d3",8.43050566854361
"9032","female","pituitary","inc.d17","EGR1","o35.r51.x_female_pituitary_inc.d17",11.4270953747879
"9033","female","pituitary","bldg","EGR1","o38.blu29.x_female_pituitary_bldg",10.722309660354
"9034","female","pituitary","inc.d17","EGR1","o52.blu53_female_pituitary_inc.d17",10.1667332362837
"9035","female","pituitary","inc.d9","EGR1","o73.x_female_pituitary_inc.d9",9.70914708599904
"9036","female","pituitary","control","EGR1","r.r.x.ATLAS.R2XR_female_pituitary_control",11.0321529133636
"9037","female","pituitary","control","EGR1","r.r.x.ATLAS_female_pituitary_control",13.5942144490513
"9038","female","pituitary","bldg","EGR1","r.s056.g.o_female_pituitary_bldg",9.97903003860008
"9039","female","pituitary","n9","EGR1","r.s171.l.w_female_pituitary_n9",10.2015848243055
"9040","female","pituitary","hatch","EGR1","r183.o22_female_pituitary_hatch",9.3076295383134
"9041","female","pituitary","inc.d3","EGR1","r27.w111.blu125_female_pituitary_inc.d3",12.8378614100396
"9042","female","pituitary","inc.d9","EGR1","r30.w112.r46_female_pituitary_inc.d9",11.2048457952701
"9043","female","pituitary","inc.d9","EGR1","r36.w184.x_female_pituitary_inc.d9",9.78757565348831
"9044","female","pituitary","inc.d17","EGR1","r49.w189.x_female_pituitary_inc.d17",12.1303880507359
"9045","female","pituitary","control","EGR1","r6.x_female_pituitary_control",9.58359865303772
"9046","female","pituitary","inc.d3","EGR1","r73.g127.x_female_pituitary_inc.d3",11.2105351484965
"9047","female","pituitary","bldg","EGR1","r83.g45_female_pituitary_bldg",11.2821558230425
"9048","female","pituitary","n9","EGR1","r95.blu99_female_pituitary_n9",9.35872770190897
"9049","female","pituitary","lay","EGR1","s.o.pk_female_pituitary_lay",9.64200633698104
"9050","female","pituitary","control","EGR1","s.x.ATLAS_female_pituitary_control",12.2909610748101
"9051","female","pituitary","bldg","EGR1","s063.d.blk.l_female_pituitary_bldg",10.9028928323487
"9052","female","pituitary","bldg","EGR1","s092.blk.r.o_female_pituitary_bldg",11.2100801608646
"9053","female","pituitary","lay","EGR1","s095.g.blk.o_female_pituitary_lay",10.5186811481316
"9054","female","pituitary","lay","EGR1","s136.d.w.o_female_pituitary_lay",10.6017306451505
"9055","female","pituitary","lay","EGR1","s142.o.pk.pu_female_pituitary_lay",10.1402163967792
"9056","female","pituitary","lay","EGR1","s176.blk.pu.r_female_pituitary_lay",8.76618189070315
"9057","female","pituitary","control","EGR1","w191.r1_female_pituitary_control",10.0828977145821
"9058","female","pituitary","inc.d9","EGR1","x.blu101.w43_female_pituitary_inc.d9",8.84952502469017
"9059","female","pituitary","inc.d3","EGR1","x.blu102.w105_female_pituitary_inc.d3",10.6323904955266
"9060","female","pituitary","n5","EGR1","x.blu109.w121_female_pituitary_n5",10.8893235273331
"9061","female","pituitary","inc.d17","EGR1","x.blu116.w107_female_pituitary_inc.d17.NYNO",10.0986789775041
"9062","female","pituitary","inc.d9","EGR1","x.blu122.r66_female_pituitary_inc.d9",10.8013914206003
"9063","female","pituitary","n9","EGR1","x.blu43.g132_female_pituitary_n9",11.7126875626693
"9064","female","pituitary","lay","EGR1","x.blu6.y80_female_pituitary_lay",8.51180051001445
"9065","female","pituitary","n5","EGR1","x.g37_female_pituitary_n5",10.3490481349247
"9066","female","pituitary","n9","EGR1","x.g4.w50_female_pituitary_n9",9.62596539317864
"9067","female","pituitary","n5","EGR1","x.g43_female_pituitary_n5",11.5677308392967
"9068","female","pituitary","n5","EGR1","x.g49_female_pituitary_n5.NYNO",9.72371233009118
"9069","female","pituitary","inc.d9","EGR1","x.g9.o166_female_pituitary_inc.d9.NYNO",10.9936521519179
"9070","female","pituitary","inc.d17","EGR1","x.o159.w90_female_pituitary_inc.d17",9.50428457469203
"9071","female","pituitary","n5","EGR1","x.o175.g21_female_pituitary_n5",8.85171508305915
"9072","female","pituitary","hatch","EGR1","x.o37.blu50_female_pituitary_hatch",10.1579330478496
"9073","female","pituitary","n5","EGR1","x.o70_female_pituitary_n5",9.4941345340247
"9074","female","pituitary","inc.d3","EGR1","x.r33.w183_female_pituitary_inc.d3",9.87414040199803
"9075","female","pituitary","bldg","EGR1","x.r39.g10_female_pituitary_bldg",10.2735377300405
"9076","female","pituitary","hatch","EGR1","x.r44.w95_female_pituitary_hatch",10.0053757884345
"9077","female","pituitary","inc.d17","EGR1","x.r48.y139_female_pituitary_inc.d17.NYNO",11.5398565104959
"9078","female","pituitary","n5","EGR1","x.r50.w97_female_pituitary_n5",11.0099994801029
"9079","female","pituitary","n9","EGR1","x.w178_female_pituitary_n9",11.9891192953233
"9080","female","pituitary","lay","EGR1","x.w51_female_pituitary_lay",10.9802058834798
"9081","female","pituitary","n9","EGR1","x.w6_female_pituitary_n9",9.70454175133231
"9082","female","pituitary","inc.d9","EGR1","x.y109_female_pituitary_inc.d9",9.75007845687936
"9083","female","pituitary","n9","EGR1","x.y138.w176_female_pituitary_n9",9.66005708465821
"9084","female","pituitary","hatch","EGR1","x.y90_female_pituitary_hatch",9.48530005947339
"9085","female","pituitary","inc.d9","EGR1","x.y93.g126_female_pituitary_inc.d9",8.56455408225277
"9086","female","pituitary","n9","EGR1","x.y9_female_pituitary_n9",11.2615701672239
"9087","female","pituitary","lay","EGR1","y.s156.o.r_female_pituitary_lay",11.0927564676688
"9088","female","pituitary","inc.d17","EGR1","y126.w92.x_female_pituitary_inc.d17",11.2305665103866
"9089","female","pituitary","inc.d9","EGR1","y128.g23.x_female_pituitary_inc.d9",12.4233053194743
