"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"NP_001026710.1",0.0494981036649491,1.30541143911945,0.875895417478707,"gonads","m.n2",428772,"ELOVL6",428772,"ELOVL6"
"XP_001232254.1",0.0942032052159504,1.02593432030777,0.873202314198961,"gonads","m.n2",769830,"FAM78B",769830,"FAM78B"
"NP_001012624.1",0.00127442791831211,2.89468472321125,0.870581916304159,"gonads","m.n2",426152,"UTP15",426152,"UTP15"
"NP_001006527.2",2.19041086584248e-05,4.65947441482562,0.868543146079977,"gonads","m.n2",424295,"MCM6",424295,"MCM6"
"XP_015153801.1",0.00429184767032851,2.36735570075776,0.866924253356149,"gonads","m.n2",429525,"MCM10",429525,"MCM10"
"XP_015137259.1",0.0977357971181256,1.00994634064703,0.861356734100929,"gonads","m.n2",420678,"ZNRF2",420678,"ZNRF2"
"XP_004937716.1",3.35468713785512e-08,7.47434797643055,0.856945930076188,"gonads","m.n2",417933,"UTP20",417933,"UTP20"
"XP_422093.4",0.0600133590658524,1.22175206423646,0.849805445224956,"gonads","m.n2",424244,"SLC15A2",424244,"SLC15A2"
"XP_015142311.1",0.00392199042270823,2.40649347119094,0.842880635586909,"gonads","m.n2",423112,"CHKA",423112,"CHKA"
"NP_001025990.1",8.95155917695092e-05,4.04810131295553,0.837610490683739,"gonads","m.n2",418791,"ABCC4",418791,"ABCC4"
"XP_004935188.2",0.000155334280111044,3.80873269095403,0.830916465513501,"gonads","m.n2",770453,"SRD5A1",770453,"SRD5A1"
"NP_990616.1",0.0187597808190635,1.72677224003091,0.823594926991889,"gonads","m.n2",396222,"LMNB2",396222,"LMNB2"
"XP_015140166.1",0.0155354105428052,1.80867726547827,0.821361756804556,"gonads","m.n2",417924,"SLC25A3",417924,"SLC25A3"
"NP_989446.2",0.0417553811410044,1.37928754774325,0.81140585824963,"gonads","m.n2",373904,"TNFRSF10B",373904,"TNFRSF10B"
"XP_015157887.1",0.0876074448645869,1.05745898599832,0.8053283955015,"gonads","m.n2",419401,"TMEM52",419401,"TMEM52"
"XP_414320.4",0.00378073521465074,2.42242373756548,0.804295372707432,"gonads","m.n2",415977,"NUP210",415977,"NUP210"
"XP_015154265.1",0.00792085005141941,2.10122820820462,0.800681459082375,"gonads","m.n2",430126,"CELSR2",430126,"CELSR2"
"XP_015150278.1",0.0402070903135354,1.3956973545643,0.79651941360318,"gonads","m.n2",426994,"C14H16ORF88",426994,"C14H16ORF88"
"XP_015155794.1",1.82312818037461e-05,4.73918279592408,0.784963879642425,"gonads","m.n2",425279,"PA2G4",425279,"PA2G4"
"NP_001026016.1",0.031687897001829,1.49910658222993,0.782635511052597,"gonads","m.n2",419125,"SAMHD1",419125,"SAMHD1"
"XP_015155548.1",0.0460593293126058,1.33668239025271,0.77995752158553,"gonads","m.n2",420135,"MYO9B",420135,"MYO9B"
"NP_990221.1",0.00843667581194041,2.0738286387902,0.776757475111789,"gonads","m.n2",395706,"SCD",395706,"SCD"
"NP_001034350.2",0.00243488215983636,2.61352205234306,0.775362551106279,"gonads","m.n2",415935,"FANCD2",415935,"FANCD2"
"XP_417312.3",0.0177829683310405,1.74999574492966,0.77491177387626,"gonads","m.n2",419126,"RBL1",419126,"RBL1"
"XP_015148961.1",0.00999132758053251,2.00037680180474,0.774894687578136,"gonads","m.n2",101749001,"LOC101749001",101749001,"LOC101749001"
"XP_015132571.1",0.00151879252959011,2.81850154766983,0.774275904841138,"gonads","m.n2",424845,"PASK",424845,"PASK"
"NP_990834.1",0.00243488215983636,2.61352205234306,0.758097806105533,"gonads","m.n2",396501,"GJC1",396501,"GJC1"
"NP_990601.1",0.0460593293126058,1.33668239025271,0.757943601528065,"gonads","m.n2",396207,"NFIX",396207,"NFIX"
"XP_015138664.1",0.0985408300641695,1.00638378374195,0.755044424742518,"gonads","m.n2",768579,"LOC768579",768579,"LOC768579"
"NP_001026153.2",0.00818180203173445,2.08715103297324,0.753621644925782,"gonads","m.n2",420608,"CDCA7L",420608,"CDCA7L"
"XP_015134170.1",0.000771064476693428,3.11290930456724,0.747526642718741,"gonads","m.n2",423688,"DNA2",423688,"DNA2"
"XP_004934461.1",0.0460593293126058,1.33668239025271,0.738800041005824,"gonads","m.n2",416984,"CIT",416984,"CIT"
"XP_015155196.1",0.019595011639212,1.70785447421986,0.738390286561442,"gonads","m.n2",418493,"HUNK",418493,"HUNK"
"XP_003641834.1",0.00498399638750201,2.3024222811339,0.732866711983052,"gonads","m.n2",100859902,"WWTR1",100859902,"WWTR1"
"XP_419425.2",0.0857342825405623,1.0668454821489,0.731508934406048,"gonads","m.n2",421365,"FLVCR1",421365,"FLVCR1"
"XP_001233985.3",0.00660585941637032,2.18007067305216,0.724610676582618,"gonads","m.n2",416997,"POLE",416997,"POLE"
"XP_004936677.2",0.00087877092693679,3.05612431961655,0.722939102601377,"gonads","m.n2",424507,"CDC7",424507,"CDC7"
"XP_003640861.2",0.0411295636014386,1.38584589847752,0.721637825769577,"gonads","m.n2",425567,"POP1",425567,"POP1"
"NP_001257654.1",0.00043731197201773,3.35920863308261,0.719959719061101,"gonads","m.n2",417408,"ATAD5",417408,"ATAD5"
"XP_004947002.1",0.00572338295423582,2.24234719427207,0.71937014269884,"gonads","m.n2",419138,"CEP250",419138,"CEP250"
"NP_001181856.1",0.0597485455469673,1.22367266223948,0.713024764761174,"gonads","m.n2",420335,"SQLE",420335,"SQLE"
"XP_015152761.1",0.0872985837471672,1.058992801836,0.706230431296359,"gonads","m.n2",425544,"EIF4G3",425544,"EIF4G3"
"XP_015135994.1",0.0393133770496134,1.4054596483443,0.700557803081932,"gonads","m.n2",770334,"PSD3",770334,"PSD3"
"NP_001012958.1",0.000185927460647134,3.73065646215512,0.696504618008677,"gonads","m.n2",426609,"NAT10",426609,"NAT10"
"XP_422010.1",0.0799623813091167,1.09711428091198,0.696399606759838,"gonads","m.n2",424164,"KBTBD10",424164,"KBTBD10"
"XP_419475.5",0.0690607194428366,1.16076890168268,0.695426980204178,"gonads","m.n2",395270,"MOCS1",395270,"MOCS1"
"XP_003643057.1",0.000683188848744549,3.16545923097279,0.693963292373631,"gonads","m.n2",100858851,"ZNF367",100858851,"ZNF367"
