"","sex","tissue","treatment","gene","samples","counts"
"14833","male","pituitary","inc.d9","LPPR5","x.w192.o157_male_pituitary_inc.d9",8.53941713448329
"14834","male","pituitary","control","LPPR5","x.y.s.ATLAS_male_pituitary_control",8.38238894170825
"14835","male","pituitary","inc.d17","LPPR5","x.y132.w76_male_pituitary_inc.d17",9.24913586162978
"14836","male","pituitary","inc.d9","LPPR5","x.y141.w116_male_pituitary_inc.d9",8.68070303016758
"14837","male","pituitary","m.inc.d8","LPPR5","x.y51_male_pituitary_m.inc.d8",8.7496900006975
"14838","male","pituitary","prolong","LPPR5","x.y79_male_pituitary_prolong",9.29581090329373
"14839","male","pituitary","m.inc.d9","LPPR5","y.w.blk_male_pituitary_m.inc.d9",8.75223328104208
"14840","male","pituitary","n9","LPPR5","y129.x_male_pituitary_n9",8.84115486463026
"14841","male","pituitary","n9","LPPR5","y131.w185.x_male_pituitary_n9",8.93319730388745
"14842","male","pituitary","inc.d17","LPPR5","y133.w77.r58_male_pituitary_inc.d17",9.4080007387525
"14843","male","pituitary","m.inc.d17","LPPR5","y148.w81.g145_male_pituitary_m.inc.d17",8.91849316508843
"14844","male","pituitary","inc.d3","LPPR5","y149.r52.x_male_pituitary_inc.d3",8.57794926583541
"14845","male","pituitary","m.inc.d3","LPPR5","y18.x_male_pituitary_m.inc.d3",8.69831252542379
"14846","male","pituitary","m.inc.d17","LPPR5","y4.x_male_pituitary_m.inc.d17",9.68458244472518
"14847","male","pituitary","m.inc.d8","LPPR5","y55.x_male_pituitary_m.inc.d8",8.57241135087901
"14848","male","pituitary","m.inc.d9","LPPR5","y63.x_male_pituitary_m.inc.d9",8.64407871108276
"14849","male","pituitary","inc.d9","LPPR5","y95.g131.x_male_pituitary_inc.d9",8.66283404125547
"14850","male","pituitary","inc.d3","LPPR5","y98.o50.x_male_pituitary_inc.d3",8.60779113918408
"14851","male","pituitary","control","MFSD2A","L.Blu13_male_pituitary_control.NYNO",6.65034075388202
"14852","male","pituitary","control","MFSD2A","L.G107_male_pituitary_control",6.69180549331692
"14853","male","pituitary","control","MFSD2A","L.R3_male_pituitary_control.NYNO",6.51697879206044
"14854","male","pituitary","control","MFSD2A","L.R8_male_pituitary_control",6.42302752894767
"14855","male","pituitary","control","MFSD2A","L.W33_male_pituitary_control",7.740418526246
"14856","male","pituitary","control","MFSD2A","L.W3_male_pituitary_control",6.51370125477469
"14857","male","pituitary","control","MFSD2A","L.W4_male_pituitary_control",6.67307529479393
"14858","male","pituitary","control","MFSD2A","R.Y108.W29_male_pituitary_control",6.92817173423573
"14859","male","pituitary","prolong","MFSD2A","blk.s030.o.g_male_pituitary_prolong",6.69310713789016
"14860","male","pituitary","n5","MFSD2A","blk12.x_male_pituitary_n5",7.16169106978444
"14861","male","pituitary","inc.d17","MFSD2A","blk17.x_male_pituitary_inc.d17",7.47956689062466
"14862","male","pituitary","m.inc.d3","MFSD2A","blk5.x_male_pituitary_m.inc.d3",6.50100327233983
"14863","male","pituitary","m.hatch","MFSD2A","blu10.w26.x_male_pituitary_m.hatch",6.80205789860228
"14864","male","pituitary","hatch","MFSD2A","blu104.w120.x_male_pituitary_hatch.NYNO",7.40809924988402
"14865","male","pituitary","inc.d9","MFSD2A","blu108.w40.o158_male_pituitary_inc.d9",6.62967404121563
"14866","male","pituitary","inc.d3","MFSD2A","blu111.w113.x_male_pituitary_inc.d3",6.44339697060108
"14867","male","pituitary","inc.d17","MFSD2A","blu113.w124.x_male_pituitary_inc.d17.NYNO",7.21442393047217
"14868","male","pituitary","bldg","MFSD2A","blu114.r38.w198_male_pituitary_bldg",6.59549785202028
"14869","male","pituitary","inc.d17","MFSD2A","blu121.w91.x_male_pituitary_inc.d17",6.92779144427109
"14870","male","pituitary","bldg","MFSD2A","blu33.y88.x_male_pituitary_bldg",6.64153833363124
"14871","male","pituitary","n5","MFSD2A","blu37.r65.x_male_pituitary_n5",7.01019088718728
"14872","male","pituitary","n5","MFSD2A","blu41.y100.x_male_pituitary_n5",7.0839170968413
"14873","male","pituitary","n9","MFSD2A","blu81.r88_male_pituitary_n9",6.96822473415353
"14874","male","pituitary","extend.hatch","MFSD2A","blu84.x_male_pituitary_extend.hatch",6.878477338677
"14875","male","pituitary","n5","MFSD2A","d.s008.y.blk_male_pituitary_n5",7.01829016303739
"14876","male","pituitary","n5","MFSD2A","d.s047.blk.o_male_pituitary_n5",6.91569385982488
"14877","male","pituitary","m.inc.d3","MFSD2A","d.s110.g.blk_male_pituitary_m.inc.d3",6.70835541996292
"14878","male","pituitary","m.inc.d3","MFSD2A","g.blk.s041.r_male_pituitary_m.inc.d3",6.50722387555585
"14879","male","pituitary","m.inc.d17","MFSD2A","g.o.y.s037_male_pituitary_m.inc.d17",6.66569119156425
"14880","male","pituitary","n9","MFSD2A","g.s.blk.d_male_pituitary_n9",6.81493031151484
"14881","male","pituitary","lay","MFSD2A","g.s.blk.y_male_pituitary_lay",6.31012740803739
"14882","male","pituitary","lay","MFSD2A","g.s043.pu.blk_male_pituitary_lay",6.76461855060196
"14883","male","pituitary","m.hatch","MFSD2A","g.s075.pk.pu_male_pituitary_m.hatch",6.66752384534283
"14884","male","pituitary","m.inc.d8","MFSD2A","g.s111.r.blk_male_pituitary_m.inc.d8",6.76548700029787
"14885","male","pituitary","m.inc.d8","MFSD2A","g.s179.o.pk_male_pituitary_m.inc.d8",7.98309056473346
"14886","male","pituitary","extend","MFSD2A","g.s351.pk.w_male_pituitary_extend",7.14396220726078
"14887","male","pituitary","prolong","MFSD2A","g.y.o.s_male_pituitary_prolong",7.14398879758964
"14888","male","pituitary","bldg","MFSD2A","g104.w82.x_male_pituitary_bldg",6.66268108874464
"14889","male","pituitary","hatch","MFSD2A","g114.w83.x_male_pituitary_hatch.NYNO",6.72072443944763
"14890","male","pituitary","inc.d17","MFSD2A","g130.y81.x_male_pituitary_inc.d17",7.59219981217299
"14891","male","pituitary","m.inc.d8","MFSD2A","g137.r24.w5_male_pituitary_m.inc.d8",6.65774798961044
"14892","male","pituitary","inc.d17","MFSD2A","g143.blu32.x_male_pituitary_inc.d17",6.7919362181333
"14893","male","pituitary","inc.d3","MFSD2A","g146.blu51_male_pituitary_inc.d3",6.40280919304315
"14894","male","pituitary","inc.d3","MFSD2A","g20.w106.x_male_pituitary_inc.d3",6.85887258370941
"14895","male","pituitary","extend","MFSD2A","g3.g119.w20_male_pituitary_extend",6.90096634045739
"14896","male","pituitary","m.inc.d17","MFSD2A","g32.blu79_male_pituitary_m.inc.d17",6.75924169772564
"14897","male","pituitary","m.hatch","MFSD2A","g34.x_male_pituitary_m.hatch",6.61716596657832
"14898","male","pituitary","inc.prolong","MFSD2A","g38.x_male_pituitary_inc.prolong",6.84860521658071
"14899","male","pituitary","bldg","MFSD2A","g52.blu58_male_pituitary_bldg",6.54115146718475
"14900","male","pituitary","hatch","MFSD2A","g53.y84_male_pituitary_hatch",7.00351802045324
"14901","male","pituitary","extend","MFSD2A","g8.y197_male_pituitary_extend",6.97638488140091
"14902","male","pituitary","extend","MFSD2A","l.s.o.blk_male_pituitary_extend",7.02027814095837
"14903","male","pituitary","m.inc.d17","MFSD2A","l.s024.y.g_male_pituitary_m.inc.d17",6.88153307438689
"14904","male","pituitary","prolong","MFSD2A","l.s080.blk.r_male_pituitary_prolong",6.66760018410074
"14905","male","pituitary","m.inc.d9","MFSD2A","l.s280.g.blk_male_pituitary_m.inc.d9",6.80290573664976
"14906","male","pituitary","m.inc.d9","MFSD2A","o.d.s009_male_pituitary_m.inc.d9",6.77049050710889
"14907","male","pituitary","lay","MFSD2A","o.s.w.r_male_pituitary_lay",6.7283412266327
"14908","male","pituitary","m.inc.d3","MFSD2A","o.s010.r.blk_male_pituitary_m.inc.d3",6.74247253208918
"14909","male","pituitary","inc.prolong","MFSD2A","o114.blu9_male_pituitary_inc.prolong",7.37919678244907
"14910","male","pituitary","n5","MFSD2A","o152.o120.w42_male_pituitary_n5",6.73295451299555
"14911","male","pituitary","m.n2","MFSD2A","o3.x_male_pituitary_m.n2",6.8359141042508
"14912","male","pituitary","hatch","MFSD2A","o39.y77.x_male_pituitary_hatch",8.02266200563741
"14913","male","pituitary","hatch","MFSD2A","o44.blu26.x_male_pituitary_hatch",7.02497923323478
"14914","male","pituitary","inc.d3","MFSD2A","o48.r197.x_male_pituitary_inc.d3",6.66429003336899
"14915","male","pituitary","inc.d9","MFSD2A","o49.x_male_pituitary_inc.d9",6.71934129565414
"14916","male","pituitary","inc.d9","MFSD2A","o57.g59_male_pituitary_inc.d9",6.96315405141333
"14917","male","pituitary","m.inc.d17","MFSD2A","o59.blu64_male_pituitary_m.inc.d17",6.68278425996541
"14918","male","pituitary","prolong","MFSD2A","pk.s.d.g_male_pituitary_prolong",7.42182230208546
"14919","male","pituitary","lay","MFSD2A","pk.s238.blk.w_male_pituitary_lay",6.61797104471773
"14920","male","pituitary","lay","MFSD2A","pk.w.s141.o_male_pituitary_lay",6.7415042795208
"14921","male","pituitary","m.inc.d8","MFSD2A","pu.blk.s102.y_male_pituitary_m.inc.d8",6.6308632745603
"14922","male","pituitary","m.hatch","MFSD2A","pu.s.o.r_male_pituitary_m.hatch",6.5860817693406
"14923","male","pituitary","lay","MFSD2A","r.s005.pk.blk_male_pituitary_lay",6.59204898442977
"14924","male","pituitary","extend","MFSD2A","r.s057.g.pk_male_pituitary_extend",6.61195004283121
"14925","male","pituitary","m.inc.d8","MFSD2A","r.s058.d.l_male_pituitary_m.inc.d8",6.5587880607152
"14926","male","pituitary","bldg","MFSD2A","r.s059.d.o_male_pituitary_bldg",6.59419150247891
"14927","male","pituitary","extend","MFSD2A","r.s086.l.blk_male_pituitary_extend",6.87890032503269
"14928","male","pituitary","lay","MFSD2A","r.s116.blk.pu_male_pituitary_lay",6.75775123897397
"14929","male","pituitary","extend","MFSD2A","r.s172.l.y_male_pituitary_extend",7.0648730741898
"14930","male","pituitary","n9","MFSD2A","r.y.s007.blk_male_pituitary_n9",6.85801017062188
"14931","male","pituitary","inc.d17","MFSD2A","r176.blu54_male_pituitary_inc.d17",7.11400465789157
"14932","male","pituitary","lay","MFSD2A","r190.o43.x_male_pituitary_lay",6.8723548537731
"14933","male","pituitary","n9","MFSD2A","r195.x_male_pituitary_n9",6.79865548046576
"14934","male","pituitary","m.inc.d9","MFSD2A","r196.x_male_pituitary_m.inc.d9",6.96830176121129
"14935","male","pituitary","n9","MFSD2A","r37.w100.x_male_pituitary_n9",6.75531104576426
"14936","male","pituitary","m.inc.d8","MFSD2A","r4.x_male_pituitary_m.inc.d8",6.74175489398319
"14937","male","pituitary","hatch","MFSD2A","r41.w99.x_male_pituitary_hatch",7.30563855539993
"14938","male","pituitary","inc.d9","MFSD2A","r45.X_male_pituitary_inc.d9",6.6403189880414
"14939","male","pituitary","hatch","MFSD2A","r72.y83.x_male_pituitary_hatch",7.2663790311025
"14940","male","pituitary","inc.prolong","MFSD2A","r81.x_male_pituitary_inc.prolong",6.86963216225082
"14941","male","pituitary","m.inc.d9","MFSD2A","r84.x_male_pituitary_m.inc.d9",7.54061537793512
"14942","male","pituitary","m.inc.d9","MFSD2A","r85.g39_male_pituitary_m.inc.d9.NYNO",6.94278633575785
"14943","male","pituitary","inc.prolong","MFSD2A","r90.x_male_pituitary_inc.prolong",6.85268165065936
"14944","male","pituitary","bldg","MFSD2A","s.pu148.blk.r_male_pituitary_bldg",6.69567881150483
"14945","male","pituitary","m.inc.d8","MFSD2A","s044.blk.d.r_male_pituitary_m.inc.d8",6.56430119995657
"14946","male","pituitary","m.hatch","MFSD2A","s062.d.blk.g_male_pituitary_m.hatch",6.78452836984155
"14947","male","pituitary","m.inc.d17","MFSD2A","s064.g.blk.pu_male_pituitary_m.inc.d17",6.7120708252769
"14948","male","pituitary","bldg","MFSD2A","s065.l.d.o_male_pituitary_bldg",6.51663937127656
"14949","male","pituitary","bldg","MFSD2A","s066.l.d.r_male_pituitary_bldg",6.84965605550205
"14950","male","pituitary","m.inc.d8","MFSD2A","s067.o.l.y_male_pituitary_m.inc.d8",6.68531381349464
"14951","male","pituitary","m.inc.d3","MFSD2A","s071.pu.g.pk_male_pituitary_m.inc.d3",6.58293694424157
"14952","male","pituitary","m.hatch","MFSD2A","s090.blk.pk.w_male_pituitary_m.hatch",7.22429698086487
"14953","male","pituitary","m.inc.d17","MFSD2A","s096.g.blk.pk_male_pituitary_m.inc.d17",6.58867226520295
"14954","male","pituitary","m.inc.d3","MFSD2A","s139.l.blk.w_male_pituitary_m.inc.d3",6.76789468420739
"14955","male","pituitary","lay","MFSD2A","s150.w.g.blk_male_pituitary_lay",6.74716561423986
"14956","male","pituitary","m.inc.d3","MFSD2A","s175.blk.pu.pk_male_pituitary_m.inc.d3",6.57172619517903
"14957","male","pituitary","n9","MFSD2A","s187.l.o.r_male_pituitary_n9",6.9155874496078
"14958","male","pituitary","lay","MFSD2A","s243.blk.pk.r_male_pituitary_lay",6.56711083355047
"14959","male","pituitary","inc.d9","MFSD2A","w34.x_male_pituitary_inc.d9",6.94974003462147
"14960","male","pituitary","control","MFSD2A","x.blk.blk.ATLAS_male_pituitary_control",6.17176887094443
"14961","male","pituitary","n9","MFSD2A","x.blk16_male_pituitary_n9",6.98514417298802
"14962","male","pituitary","m.n2","MFSD2A","x.blk23_male_pituitary_m.n2",6.59428587397914
"14963","male","pituitary","control","MFSD2A","x.blu.o.ATLAS_male_pituitary_control",6.79079065585593
"14964","male","pituitary","inc.d9","MFSD2A","x.blu106.o153_male_pituitary_inc.d9.NYNO",6.58387255037419
"14965","male","pituitary","inc.d17","MFSD2A","x.blu117.w89_male_pituitary_inc.d17",7.14335854193081
"14966","male","pituitary","n9","MFSD2A","x.blu23.w14_male_pituitary_n9",6.87235532494814
"14967","male","pituitary","n5","MFSD2A","x.blu30_male_pituitary_n5",7.00157878455633
"14968","male","pituitary","inc.d3","MFSD2A","x.blu42.o28_male_pituitary_inc.d3",6.77207394273658
"14969","male","pituitary","prolong","MFSD2A","x.blu57_male_pituitary_prolong",7.04869210899568
"14970","male","pituitary","extend","MFSD2A","x.blu69_male_pituitary_extend",7.03546779378847
"14971","male","pituitary","extend","MFSD2A","x.blu73_male_pituitary_extend",6.95943508654621
"14972","male","pituitary","m.hatch","MFSD2A","x.blu76_male_pituitary_m.hatch",6.72024870067863
"14973","male","pituitary","control","MFSD2A","x.g.ATLAS_male_pituitary_control",6.74256344486531
"14974","male","pituitary","control","MFSD2A","x.g.g.ATLAS_male_pituitary_control",6.67309035914573
"14975","male","pituitary","control","MFSD2A","x.g.g.g.ATLAS_male_pituitary_control",6.6398052465997
"14976","male","pituitary","inc.d9","MFSD2A","x.g13.w109_male_pituitary_inc.d9",6.56967170418466
"14977","male","pituitary","inc.d17","MFSD2A","x.g14.w199_male_pituitary_inc.d17",6.92676556126835
"14978","male","pituitary","inc.d3","MFSD2A","x.g147.blu28_male_pituitary_inc.d3",6.73116322624581
"14979","male","pituitary","m.inc.d3","MFSD2A","x.g5.w79_male_pituitary_m.inc.d3",6.63922471366197
"14980","male","pituitary","hatch","MFSD2A","x.g70_male_pituitary_hatch",7.27633313574708
"14981","male","pituitary","m.inc.d9","MFSD2A","x.o117_male_pituitary_m.inc.d9",6.84492352599882
"14982","male","pituitary","hatch","MFSD2A","x.o160.w102_male_pituitary_hatch",7.01555692361368
"14983","male","pituitary","inc.d3","MFSD2A","x.o163.w101_male_pituitary_inc.d3.NYNO",6.47434748766577
"14984","male","pituitary","n5","MFSD2A","x.o164.w123_male_pituitary_n5.NYNO",6.94539281591874
"14985","male","pituitary","n9","MFSD2A","x.o2_male_pituitary_n9",6.71008181530723
"14986","male","pituitary","bldg","MFSD2A","x.o30.g134_male_pituitary_bldg",6.50888330934941
"14987","male","pituitary","m.inc.d17","MFSD2A","x.o40.r70_male_pituitary_m.inc.d17",6.73416202669721
"14988","male","pituitary","inc.d9","MFSD2A","x.o47.y82_male_pituitary_inc.d9",6.77626536331936
"14989","male","pituitary","m.hatch","MFSD2A","x.o4_male_pituitary_m.hatch",6.69196958279857
"14990","male","pituitary","n5","MFSD2A","x.o68_male_pituitary_n5",6.78722819898677
"14991","male","pituitary","m.inc.d17","MFSD2A","x.r10.w18_male_pituitary_m.inc.d17",6.89224517321179
"14992","male","pituitary","hatch","MFSD2A","x.r178_male_pituitary_hatch",6.93263669058872
"14993","male","pituitary","n5","MFSD2A","x.r181_male_pituitary_n5",7.56773563236387
"14994","male","pituitary","m.inc.d3","MFSD2A","x.r185_male_pituitary_m.inc.d3",6.59389704943232
"14995","male","pituitary","inc.d17","MFSD2A","x.r29.w96_male_pituitary_inc.d17",6.75994920702373
"14996","male","pituitary","inc.d3","MFSD2A","x.r64.g140_male_pituitary_inc.d3",6.76210243098698
"14997","male","pituitary","bldg","MFSD2A","x.r67.blu35_male_pituitary_bldg.NYNO",6.68841472337641
"14998","male","pituitary","inc.d9","MFSD2A","x.w192.o157_male_pituitary_inc.d9",6.66012239875583
"14999","male","pituitary","control","MFSD2A","x.y.s.ATLAS_male_pituitary_control",6.17176887094443
"15000","male","pituitary","inc.d17","MFSD2A","x.y132.w76_male_pituitary_inc.d17",6.83673916650181
"15001","male","pituitary","inc.d9","MFSD2A","x.y141.w116_male_pituitary_inc.d9",6.66973953309279
"15002","male","pituitary","m.inc.d8","MFSD2A","x.y51_male_pituitary_m.inc.d8",6.45636371893331
"15003","male","pituitary","prolong","MFSD2A","x.y79_male_pituitary_prolong",6.91026639323573
"15004","male","pituitary","m.inc.d9","MFSD2A","y.w.blk_male_pituitary_m.inc.d9",6.42342103403699
"15005","male","pituitary","n9","MFSD2A","y129.x_male_pituitary_n9",6.88244444555863
"15006","male","pituitary","n9","MFSD2A","y131.w185.x_male_pituitary_n9",6.98538358430916
"15007","male","pituitary","inc.d17","MFSD2A","y133.w77.r58_male_pituitary_inc.d17",7.18453315950988
"15008","male","pituitary","m.inc.d17","MFSD2A","y148.w81.g145_male_pituitary_m.inc.d17",6.74260221245973
"15009","male","pituitary","inc.d3","MFSD2A","y149.r52.x_male_pituitary_inc.d3",6.62542283962066
"15010","male","pituitary","m.inc.d3","MFSD2A","y18.x_male_pituitary_m.inc.d3",6.60618894995263
"15011","male","pituitary","m.inc.d17","MFSD2A","y4.x_male_pituitary_m.inc.d17",7.26872112183676
"15012","male","pituitary","m.inc.d8","MFSD2A","y55.x_male_pituitary_m.inc.d8",6.74445101935907
"15013","male","pituitary","m.inc.d9","MFSD2A","y63.x_male_pituitary_m.inc.d9",6.3753417162709
"15014","male","pituitary","inc.d9","MFSD2A","y95.g131.x_male_pituitary_inc.d9",6.42298733656623
"15015","male","pituitary","inc.d3","MFSD2A","y98.o50.x_male_pituitary_inc.d3",6.69068326072431
"15016","male","pituitary","control","MFSD4","L.Blu13_male_pituitary_control.NYNO",7.11634510831554
"15017","male","pituitary","control","MFSD4","L.G107_male_pituitary_control",7.41378857836487
"15018","male","pituitary","control","MFSD4","L.R3_male_pituitary_control.NYNO",7.16112230628161
"15019","male","pituitary","control","MFSD4","L.R8_male_pituitary_control",7.0645275344766
"15020","male","pituitary","control","MFSD4","L.W33_male_pituitary_control",8.06432062418065
"15021","male","pituitary","control","MFSD4","L.W3_male_pituitary_control",7.41530433113733
"15022","male","pituitary","control","MFSD4","L.W4_male_pituitary_control",6.95860916470587
"15023","male","pituitary","control","MFSD4","R.Y108.W29_male_pituitary_control",7.22990143176474
"15024","male","pituitary","prolong","MFSD4","blk.s030.o.g_male_pituitary_prolong",6.97346921781739
"15025","male","pituitary","n5","MFSD4","blk12.x_male_pituitary_n5",7.85603507243224
"15026","male","pituitary","inc.d17","MFSD4","blk17.x_male_pituitary_inc.d17",8.00285564117179
"15027","male","pituitary","m.inc.d3","MFSD4","blk5.x_male_pituitary_m.inc.d3",7.38297447958692
"15028","male","pituitary","m.hatch","MFSD4","blu10.w26.x_male_pituitary_m.hatch",7.20020534885762
"15029","male","pituitary","hatch","MFSD4","blu104.w120.x_male_pituitary_hatch.NYNO",8.39060446412605
"15030","male","pituitary","inc.d9","MFSD4","blu108.w40.o158_male_pituitary_inc.d9",7.30564637763179
"15031","male","pituitary","inc.d3","MFSD4","blu111.w113.x_male_pituitary_inc.d3",6.97735073526861
"15032","male","pituitary","inc.d17","MFSD4","blu113.w124.x_male_pituitary_inc.d17.NYNO",7.37818982980373
"15033","male","pituitary","bldg","MFSD4","blu114.r38.w198_male_pituitary_bldg",7.05015790459383
"15034","male","pituitary","inc.d17","MFSD4","blu121.w91.x_male_pituitary_inc.d17",7.34801938745136
"15035","male","pituitary","bldg","MFSD4","blu33.y88.x_male_pituitary_bldg",7.01501070272492
"15036","male","pituitary","n5","MFSD4","blu37.r65.x_male_pituitary_n5",7.87484106983447
"15037","male","pituitary","n5","MFSD4","blu41.y100.x_male_pituitary_n5",7.65715184669529
"15038","male","pituitary","n9","MFSD4","blu81.r88_male_pituitary_n9",7.30486667596576
"15039","male","pituitary","extend.hatch","MFSD4","blu84.x_male_pituitary_extend.hatch",7.39749054182267
"15040","male","pituitary","n5","MFSD4","d.s008.y.blk_male_pituitary_n5",7.69593802298027
"15041","male","pituitary","n5","MFSD4","d.s047.blk.o_male_pituitary_n5",7.5035201058807
"15042","male","pituitary","m.inc.d3","MFSD4","d.s110.g.blk_male_pituitary_m.inc.d3",7.0193808369297
"15043","male","pituitary","m.inc.d3","MFSD4","g.blk.s041.r_male_pituitary_m.inc.d3",7.10629336571515
"15044","male","pituitary","m.inc.d17","MFSD4","g.o.y.s037_male_pituitary_m.inc.d17",6.8669516655284
"15045","male","pituitary","n9","MFSD4","g.s.blk.d_male_pituitary_n9",7.14780292288835
"15046","male","pituitary","lay","MFSD4","g.s.blk.y_male_pituitary_lay",6.96867031316534
"15047","male","pituitary","lay","MFSD4","g.s043.pu.blk_male_pituitary_lay",7.1934055052599
"15048","male","pituitary","m.hatch","MFSD4","g.s075.pk.pu_male_pituitary_m.hatch",7.265257371208
"15049","male","pituitary","m.inc.d8","MFSD4","g.s111.r.blk_male_pituitary_m.inc.d8",6.82938974017695
"15050","male","pituitary","m.inc.d8","MFSD4","g.s179.o.pk_male_pituitary_m.inc.d8",7.45460465869587
"15051","male","pituitary","extend","MFSD4","g.s351.pk.w_male_pituitary_extend",7.87686873134493
"15052","male","pituitary","prolong","MFSD4","g.y.o.s_male_pituitary_prolong",7.70693158339772
"15053","male","pituitary","bldg","MFSD4","g104.w82.x_male_pituitary_bldg",6.79389050509774
"15054","male","pituitary","hatch","MFSD4","g114.w83.x_male_pituitary_hatch.NYNO",7.08363952554311
"15055","male","pituitary","inc.d17","MFSD4","g130.y81.x_male_pituitary_inc.d17",7.98821580749309
"15056","male","pituitary","m.inc.d8","MFSD4","g137.r24.w5_male_pituitary_m.inc.d8",7.0058307373589
"15057","male","pituitary","inc.d17","MFSD4","g143.blu32.x_male_pituitary_inc.d17",7.11784345134014
"15058","male","pituitary","inc.d3","MFSD4","g146.blu51_male_pituitary_inc.d3",6.96301724369781
"15059","male","pituitary","inc.d3","MFSD4","g20.w106.x_male_pituitary_inc.d3",7.32536456634277
"15060","male","pituitary","extend","MFSD4","g3.g119.w20_male_pituitary_extend",7.8265421230496
"15061","male","pituitary","m.inc.d17","MFSD4","g32.blu79_male_pituitary_m.inc.d17",7.13475036879124
"15062","male","pituitary","m.hatch","MFSD4","g34.x_male_pituitary_m.hatch",7.4206829349631
"15063","male","pituitary","inc.prolong","MFSD4","g38.x_male_pituitary_inc.prolong",7.06121942922059
"15064","male","pituitary","bldg","MFSD4","g52.blu58_male_pituitary_bldg",7.15991603190681
"15065","male","pituitary","hatch","MFSD4","g53.y84_male_pituitary_hatch",7.77467474826457
"15066","male","pituitary","extend","MFSD4","g8.y197_male_pituitary_extend",8.01122258279652
"15067","male","pituitary","extend","MFSD4","l.s.o.blk_male_pituitary_extend",7.91626379413645
"15068","male","pituitary","m.inc.d17","MFSD4","l.s024.y.g_male_pituitary_m.inc.d17",7.68519435227365
"15069","male","pituitary","prolong","MFSD4","l.s080.blk.r_male_pituitary_prolong",7.03156288203478
"15070","male","pituitary","m.inc.d9","MFSD4","l.s280.g.blk_male_pituitary_m.inc.d9",7.25798549688988
"15071","male","pituitary","m.inc.d9","MFSD4","o.d.s009_male_pituitary_m.inc.d9",6.62573947695465
"15072","male","pituitary","lay","MFSD4","o.s.w.r_male_pituitary_lay",7.08878813122567
"15073","male","pituitary","m.inc.d3","MFSD4","o.s010.r.blk_male_pituitary_m.inc.d3",6.74247253208918
"15074","male","pituitary","inc.prolong","MFSD4","o114.blu9_male_pituitary_inc.prolong",7.98182900927264
"15075","male","pituitary","n5","MFSD4","o152.o120.w42_male_pituitary_n5",7.77780987524552
"15076","male","pituitary","m.n2","MFSD4","o3.x_male_pituitary_m.n2",7.50102073156003
"15077","male","pituitary","hatch","MFSD4","o39.y77.x_male_pituitary_hatch",8.04610320703289
"15078","male","pituitary","hatch","MFSD4","o44.blu26.x_male_pituitary_hatch",7.88324185089354
"15079","male","pituitary","inc.d3","MFSD4","o48.r197.x_male_pituitary_inc.d3",7.04565488285905
"15080","male","pituitary","inc.d9","MFSD4","o49.x_male_pituitary_inc.d9",7.15817990956239
"15081","male","pituitary","inc.d9","MFSD4","o57.g59_male_pituitary_inc.d9",7.25724837643368
"15082","male","pituitary","m.inc.d17","MFSD4","o59.blu64_male_pituitary_m.inc.d17",7.32942334589957
"15083","male","pituitary","prolong","MFSD4","pk.s.d.g_male_pituitary_prolong",8.28531472560953
"15084","male","pituitary","lay","MFSD4","pk.s238.blk.w_male_pituitary_lay",7.15438533194063
"15085","male","pituitary","lay","MFSD4","pk.w.s141.o_male_pituitary_lay",7.24957212707907
"15086","male","pituitary","m.inc.d8","MFSD4","pu.blk.s102.y_male_pituitary_m.inc.d8",7.2291624868154
"15087","male","pituitary","m.hatch","MFSD4","pu.s.o.r_male_pituitary_m.hatch",7.10351950654528
"15088","male","pituitary","lay","MFSD4","r.s005.pk.blk_male_pituitary_lay",7.15400772811596
"15089","male","pituitary","extend","MFSD4","r.s057.g.pk_male_pituitary_extend",7.24884870807659
"15090","male","pituitary","m.inc.d8","MFSD4","r.s058.d.l_male_pituitary_m.inc.d8",6.96210411499197
"15091","male","pituitary","bldg","MFSD4","r.s059.d.o_male_pituitary_bldg",7.03288957786831
"15092","male","pituitary","extend","MFSD4","r.s086.l.blk_male_pituitary_extend",7.7883416798613
"15093","male","pituitary","lay","MFSD4","r.s116.blk.pu_male_pituitary_lay",6.89169966415509
"15094","male","pituitary","extend","MFSD4","r.s172.l.y_male_pituitary_extend",7.42555192747893
"15095","male","pituitary","n9","MFSD4","r.y.s007.blk_male_pituitary_n9",7.17868996950953
"15096","male","pituitary","inc.d17","MFSD4","r176.blu54_male_pituitary_inc.d17",7.49475175641796
"15097","male","pituitary","lay","MFSD4","r190.o43.x_male_pituitary_lay",6.8723548537731
"15098","male","pituitary","n9","MFSD4","r195.x_male_pituitary_n9",7.64674231101716
"15099","male","pituitary","m.inc.d9","MFSD4","r196.x_male_pituitary_m.inc.d9",7.02576814084735
"15100","male","pituitary","n9","MFSD4","r37.w100.x_male_pituitary_n9",7.20081757510815
"15101","male","pituitary","m.inc.d8","MFSD4","r4.x_male_pituitary_m.inc.d8",7.26473992905765
"15102","male","pituitary","hatch","MFSD4","r41.w99.x_male_pituitary_hatch",7.46458210577031
"15103","male","pituitary","inc.d9","MFSD4","r45.X_male_pituitary_inc.d9",7.14062410693339
"15104","male","pituitary","hatch","MFSD4","r72.y83.x_male_pituitary_hatch",7.80872773698784
"15105","male","pituitary","inc.prolong","MFSD4","r81.x_male_pituitary_inc.prolong",6.97505457707387
