"","gene","counts","sex","tissue","treatment","extint","samples"
"4996","KALRN",9.85070724563688,"male","pituitary","m.inc.d17","loss","g32.blu79_male_pituitary_m.inc.d17"
"4997","KALRN",10.2807756935841,"male","pituitary","m.n2","loss","g34.x_male_pituitary_m.hatch"
"4998","KALRN",9.84596799529217,"male","pituitary","prolong","eggs","g38.x_male_pituitary_inc.prolong"
"4999","KALRN",9.49860488849343,"male","pituitary","bldg","reference","g52.blu58_male_pituitary_bldg"
"5000","KALRN",9.73546733431049,"male","pituitary","hatch","chicks","g53.y84_male_pituitary_hatch"
"5001","KALRN",10.081722490057,"male","pituitary","extend","chicks","g8.y197_male_pituitary_extend"
"5002","KALRN",9.47569543037267,"male","pituitary","extend","chicks","l.s.o.blk_male_pituitary_extend"
"5003","KALRN",9.18429430948751,"male","pituitary","m.inc.d17","loss","l.s024.y.g_male_pituitary_m.inc.d17"
"5004","KALRN",9.76157445230684,"male","pituitary","prolong","eggs","l.s080.blk.r_male_pituitary_prolong"
"5005","KALRN",9.37930689955542,"male","pituitary","m.inc.d9","loss","l.s280.g.blk_male_pituitary_m.inc.d9"
"5006","KALRN",9.2369724375915,"male","pituitary","m.inc.d9","loss","o.d.s009_male_pituitary_m.inc.d9"
"5007","KALRN",9.83328485867682,"male","pituitary","lay","eggs","o.s.w.r_male_pituitary_lay"
"5008","KALRN",10.1232058134984,"male","pituitary","m.inc.d3","loss","o.s010.r.blk_male_pituitary_m.inc.d3"
"5009","KALRN",9.68382022266053,"male","pituitary","prolong","eggs","o114.blu9_male_pituitary_inc.prolong"
"5010","KALRN",10.2873987686777,"male","pituitary","n5","chicks","o152.o120.w42_male_pituitary_n5"
"5011","KALRN",9.80033348367347,"male","pituitary","m.n2","loss","o3.x_male_pituitary_m.n2"
"5012","KALRN",9.87042221825633,"male","pituitary","hatch","chicks","o39.y77.x_male_pituitary_hatch"
"5013","KALRN",9.63658792392513,"male","pituitary","hatch","chicks","o44.blu26.x_male_pituitary_hatch"
"5014","KALRN",10.2653397461626,"male","pituitary","inc.d3","eggs","o48.r197.x_male_pituitary_inc.d3"
"5015","KALRN",9.50657810318957,"male","pituitary","inc.d9","eggs","o49.x_male_pituitary_inc.d9"
"5016","KALRN",9.66207558866211,"male","pituitary","inc.d9","eggs","o57.g59_male_pituitary_inc.d9"
"5017","KALRN",9.46644279367982,"male","pituitary","m.inc.d17","loss","o59.blu64_male_pituitary_m.inc.d17"
"5018","KALRN",10.0499881850303,"male","pituitary","prolong","eggs","pk.s.d.g_male_pituitary_prolong"
"5019","KALRN",9.76167605139339,"male","pituitary","lay","eggs","pk.s238.blk.w_male_pituitary_lay"
"5020","KALRN",10.0616965167778,"male","pituitary","lay","eggs","pk.w.s141.o_male_pituitary_lay"
"5021","KALRN",9.775904468211,"male","pituitary","early","chicks","pu.blk.s102.y_male_pituitary_m.inc.d8"
"5022","KALRN",9.33447646207975,"male","pituitary","m.n2","loss","pu.s.o.r_male_pituitary_m.hatch"
"5023","KALRN",9.06944253405032,"male","pituitary","lay","eggs","r.s005.pk.blk_male_pituitary_lay"
"5024","KALRN",10.3779095002603,"male","pituitary","extend","chicks","r.s057.g.pk_male_pituitary_extend"
"5025","KALRN",9.94984295013441,"male","pituitary","early","chicks","r.s058.d.l_male_pituitary_m.inc.d8"
"5026","KALRN",9.69501843417738,"male","pituitary","bldg","reference","r.s059.d.o_male_pituitary_bldg"
"5027","KALRN",10.0766191315578,"male","pituitary","extend","chicks","r.s086.l.blk_male_pituitary_extend"
"5028","KALRN",10.0151630687283,"male","pituitary","lay","eggs","r.s116.blk.pu_male_pituitary_lay"
"5029","KALRN",10.1913842285411,"male","pituitary","extend","chicks","r.s172.l.y_male_pituitary_extend"
"5030","KALRN",9.64846701459592,"male","pituitary","n9","chicks","r.y.s007.blk_male_pituitary_n9"
"5031","KALRN",10.2728963514341,"male","pituitary","inc.d17","eggs","r176.blu54_male_pituitary_inc.d17"
"5032","KALRN",9.64491173709149,"male","pituitary","lay","eggs","r190.o43.x_male_pituitary_lay"
"5033","KALRN",10.3889296581654,"male","pituitary","n9","chicks","r195.x_male_pituitary_n9"
"5034","KALRN",10.1078506593297,"male","pituitary","m.inc.d9","loss","r196.x_male_pituitary_m.inc.d9"
"5035","KALRN",9.27901410103196,"male","pituitary","n9","chicks","r37.w100.x_male_pituitary_n9"
"5036","KALRN",9.72379662353877,"male","pituitary","early","chicks","r4.x_male_pituitary_m.inc.d8"
"5037","KALRN",10.2446622695583,"male","pituitary","hatch","chicks","r41.w99.x_male_pituitary_hatch"
"5038","KALRN",9.43477620845257,"male","pituitary","inc.d9","eggs","r45.X_male_pituitary_inc.d9"
"5039","KALRN",9.75512811735045,"male","pituitary","hatch","chicks","r72.y83.x_male_pituitary_hatch"
"5040","KALRN",10.0425950671776,"male","pituitary","prolong","eggs","r81.x_male_pituitary_inc.prolong"
"5041","KALRN",9.85514317213573,"male","pituitary","m.inc.d9","loss","r84.x_male_pituitary_m.inc.d9"
"5042","KALRN",9.82746697626354,"male","pituitary","m.inc.d9","loss","r85.g39_male_pituitary_m.inc.d9.NYNO"
"5043","KALRN",9.70967551986989,"male","pituitary","prolong","eggs","r90.x_male_pituitary_inc.prolong"
"5044","KALRN",9.74333171758267,"male","pituitary","bldg","reference","s.pu148.blk.r_male_pituitary_bldg"
"5045","KALRN",10.2079239414772,"male","pituitary","early","chicks","s044.blk.d.r_male_pituitary_m.inc.d8"
"5046","KALRN",9.66639406353784,"male","pituitary","m.n2","loss","s062.d.blk.g_male_pituitary_m.hatch"
"5047","KALRN",9.45559854887347,"male","pituitary","m.inc.d17","loss","s064.g.blk.pu_male_pituitary_m.inc.d17"
"5048","KALRN",9.58226323412021,"male","pituitary","bldg","reference","s065.l.d.o_male_pituitary_bldg"
"5049","KALRN",9.34087312525755,"male","pituitary","bldg","reference","s066.l.d.r_male_pituitary_bldg"
"5050","KALRN",10.3169544483942,"male","pituitary","early","chicks","s067.o.l.y_male_pituitary_m.inc.d8"
"5051","KALRN",10.1977146193319,"male","pituitary","m.inc.d3","loss","s071.pu.g.pk_male_pituitary_m.inc.d3"
"5052","KALRN",9.52885150815648,"male","pituitary","m.n2","loss","s090.blk.pk.w_male_pituitary_m.hatch"
"5053","KALRN",9.31398486077432,"male","pituitary","m.inc.d17","loss","s096.g.blk.pk_male_pituitary_m.inc.d17"
"5054","KALRN",9.76310654872621,"male","pituitary","m.inc.d3","loss","s139.l.blk.w_male_pituitary_m.inc.d3"
"5055","KALRN",9.23671268348738,"male","pituitary","lay","eggs","s150.w.g.blk_male_pituitary_lay"
"5056","KALRN",9.71770839233,"male","pituitary","m.inc.d3","loss","s175.blk.pu.pk_male_pituitary_m.inc.d3"
"5057","KALRN",9.7678901227151,"male","pituitary","n9","chicks","s187.l.o.r_male_pituitary_n9"
"5058","KALRN",9.40045235937801,"male","pituitary","lay","eggs","s243.blk.pk.r_male_pituitary_lay"
"5059","KALRN",9.18208350528644,"male","pituitary","inc.d9","eggs","w34.x_male_pituitary_inc.d9"
"5060","KALRN",8.95397221267283,"male","pituitary","control","reference","x.blk.blk.ATLAS_male_pituitary_control"
"5061","KALRN",10.3365735959199,"male","pituitary","n9","chicks","x.blk16_male_pituitary_n9"
"5062","KALRN",9.54905189279329,"male","pituitary","m.n2","loss","x.blk23_male_pituitary_m.n2"
"5063","KALRN",9.13262243519549,"male","pituitary","control","reference","x.blu.o.ATLAS_male_pituitary_control"
"5064","KALRN",9.7873921467914,"male","pituitary","inc.d9","eggs","x.blu106.o153_male_pituitary_inc.d9.NYNO"
"5065","KALRN",9.63008694998554,"male","pituitary","inc.d17","eggs","x.blu117.w89_male_pituitary_inc.d17"
"5066","KALRN",10.2785012120899,"male","pituitary","n9","chicks","x.blu23.w14_male_pituitary_n9"
"5067","KALRN",9.62239395432009,"male","pituitary","n5","chicks","x.blu30_male_pituitary_n5"
"5068","KALRN",9.32531631381772,"male","pituitary","inc.d3","eggs","x.blu42.o28_male_pituitary_inc.d3"
"5069","KALRN",9.55290975551672,"male","pituitary","prolong","eggs","x.blu57_male_pituitary_prolong"
"5070","KALRN",9.8259353461621,"male","pituitary","extend","chicks","x.blu69_male_pituitary_extend"
"5071","KALRN",9.9399736023129,"male","pituitary","extend","chicks","x.blu73_male_pituitary_extend"
"5072","KALRN",9.52040188191316,"male","pituitary","m.n2","loss","x.blu76_male_pituitary_m.hatch"
"5073","KALRN",8.85056492803847,"male","pituitary","control","reference","x.g.ATLAS_male_pituitary_control"
"5074","KALRN",9.19464698602732,"male","pituitary","control","reference","x.g.g.ATLAS_male_pituitary_control"
"5075","KALRN",10.1043869818733,"male","pituitary","control","reference","x.g.g.g.ATLAS_male_pituitary_control"
"5076","KALRN",10.1921888940124,"male","pituitary","inc.d9","eggs","x.g13.w109_male_pituitary_inc.d9"
"5077","KALRN",9.89635666736248,"male","pituitary","inc.d17","eggs","x.g14.w199_male_pituitary_inc.d17"
"5078","KALRN",9.9902219648504,"male","pituitary","inc.d3","eggs","x.g147.blu28_male_pituitary_inc.d3"
"5079","KALRN",9.90812687375342,"male","pituitary","m.inc.d3","loss","x.g5.w79_male_pituitary_m.inc.d3"
"5080","KALRN",9.31508231133931,"male","pituitary","hatch","chicks","x.g70_male_pituitary_hatch"
"5081","KALRN",9.54407373731392,"male","pituitary","m.inc.d9","loss","x.o117_male_pituitary_m.inc.d9"
"5082","KALRN",9.02412173179437,"male","pituitary","hatch","chicks","x.o160.w102_male_pituitary_hatch"
"5083","KALRN",9.94709540921465,"male","pituitary","inc.d3","eggs","x.o163.w101_male_pituitary_inc.d3.NYNO"
"5084","KALRN",10.5329515996277,"male","pituitary","n5","chicks","x.o164.w123_male_pituitary_n5.NYNO"
"5085","KALRN",9.8032630339715,"male","pituitary","n9","chicks","x.o2_male_pituitary_n9"
"5086","KALRN",9.39287388466241,"male","pituitary","bldg","reference","x.o30.g134_male_pituitary_bldg"
"5087","KALRN",9.80959621668221,"male","pituitary","m.inc.d17","loss","x.o40.r70_male_pituitary_m.inc.d17"
"5088","KALRN",9.39450352324016,"male","pituitary","inc.d9","eggs","x.o47.y82_male_pituitary_inc.d9"
"5089","KALRN",9.47982238875417,"male","pituitary","m.n2","loss","x.o4_male_pituitary_m.hatch"
"5090","KALRN",9.6638079572999,"male","pituitary","n5","chicks","x.o68_male_pituitary_n5"
"5091","KALRN",9.80170656293248,"male","pituitary","m.inc.d17","loss","x.r10.w18_male_pituitary_m.inc.d17"
"5092","KALRN",10.2664182577942,"male","pituitary","hatch","chicks","x.r178_male_pituitary_hatch"
"5093","KALRN",9.6191392435539,"male","pituitary","n5","chicks","x.r181_male_pituitary_n5"
"5094","KALRN",9.82608830205127,"male","pituitary","m.inc.d3","loss","x.r185_male_pituitary_m.inc.d3"
"5095","KALRN",9.37428143845545,"male","pituitary","inc.d17","eggs","x.r29.w96_male_pituitary_inc.d17"
"5096","KALRN",9.65863781230576,"male","pituitary","inc.d3","eggs","x.r64.g140_male_pituitary_inc.d3"
"5097","KALRN",9.51131203478507,"male","pituitary","bldg","reference","x.r67.blu35_male_pituitary_bldg.NYNO"
"5098","KALRN",10.1339674950245,"male","pituitary","inc.d9","eggs","x.w192.o157_male_pituitary_inc.d9"
"5099","KALRN",9.23471216638306,"male","pituitary","control","reference","x.y.s.ATLAS_male_pituitary_control"
"5100","KALRN",8.89013000323525,"male","pituitary","inc.d17","eggs","x.y132.w76_male_pituitary_inc.d17"
"5101","KALRN",9.64621911522948,"male","pituitary","inc.d9","eggs","x.y141.w116_male_pituitary_inc.d9"
"5102","KALRN",9.45635305311671,"male","pituitary","early","chicks","x.y51_male_pituitary_m.inc.d8"
"5103","KALRN",9.34396550418511,"male","pituitary","prolong","eggs","x.y79_male_pituitary_prolong"
"5104","KALRN",9.53513072262602,"male","pituitary","m.inc.d9","loss","y.w.blk_male_pituitary_m.inc.d9"
"5105","KALRN",9.62823455647672,"male","pituitary","n9","chicks","y129.x_male_pituitary_n9"
"5106","KALRN",10.0414544025907,"male","pituitary","n9","chicks","y131.w185.x_male_pituitary_n9"
"5107","KALRN",9.13600675573638,"male","pituitary","inc.d17","eggs","y133.w77.r58_male_pituitary_inc.d17"
"5108","KALRN",9.99465895921776,"male","pituitary","m.inc.d17","loss","y148.w81.g145_male_pituitary_m.inc.d17"
"5109","KALRN",9.51893384019373,"male","pituitary","inc.d3","eggs","y149.r52.x_male_pituitary_inc.d3"
"5110","KALRN",9.66825686332681,"male","pituitary","m.inc.d3","loss","y18.x_male_pituitary_m.inc.d3"
"5111","KALRN",10.287512738914,"male","pituitary","m.inc.d17","loss","y4.x_male_pituitary_m.inc.d17"
"5112","KALRN",10.2854167145395,"male","pituitary","early","chicks","y55.x_male_pituitary_m.inc.d8"
"5113","KALRN",9.12302556105108,"male","pituitary","m.inc.d9","loss","y63.x_male_pituitary_m.inc.d9"
"5114","KALRN",9.72432624602833,"male","pituitary","inc.d9","eggs","y95.g131.x_male_pituitary_inc.d9"
"5115","KALRN",9.57804854822117,"male","pituitary","inc.d3","eggs","y98.o50.x_male_pituitary_inc.d3"
"5116","LOC107055658",16.1974145929784,"male","pituitary","control","reference","L.Blu13_male_pituitary_control.NYNO"
"5117","LOC107055658",14.5262239379351,"male","pituitary","control","reference","L.G107_male_pituitary_control"
"5118","LOC107055658",16.2064920196049,"male","pituitary","control","reference","L.R3_male_pituitary_control.NYNO"
"5119","LOC107055658",16.3576829860384,"male","pituitary","control","reference","L.R8_male_pituitary_control"
"5120","LOC107055658",15.9790653797168,"male","pituitary","control","reference","L.W33_male_pituitary_control"
"5121","LOC107055658",16.9553556270364,"male","pituitary","control","reference","L.W3_male_pituitary_control"
"5122","LOC107055658",15.7809429913688,"male","pituitary","control","reference","L.W4_male_pituitary_control"
"5123","LOC107055658",16.1704188711501,"male","pituitary","control","reference","R.Y108.W29_male_pituitary_control"
"5124","LOC107055658",16.2130501852698,"male","pituitary","prolong","eggs","blk.s030.o.g_male_pituitary_prolong"
"5125","LOC107055658",16.9223375620953,"male","pituitary","n5","chicks","blk12.x_male_pituitary_n5"
"5126","LOC107055658",17.9322842837679,"male","pituitary","inc.d17","eggs","blk17.x_male_pituitary_inc.d17"
"5127","LOC107055658",17.1641809497586,"male","pituitary","m.inc.d3","loss","blk5.x_male_pituitary_m.inc.d3"
"5128","LOC107055658",18.465776580366,"male","pituitary","m.n2","loss","blu10.w26.x_male_pituitary_m.hatch"
"5129","LOC107055658",19.7731280544051,"male","pituitary","hatch","chicks","blu104.w120.x_male_pituitary_hatch.NYNO"
"5130","LOC107055658",18.6143746650441,"male","pituitary","inc.d9","eggs","blu108.w40.o158_male_pituitary_inc.d9"
"5131","LOC107055658",17.9949021455087,"male","pituitary","inc.d3","eggs","blu111.w113.x_male_pituitary_inc.d3"
"5132","LOC107055658",14.7733265248483,"male","pituitary","inc.d17","eggs","blu113.w124.x_male_pituitary_inc.d17.NYNO"
"5133","LOC107055658",16.118881008727,"male","pituitary","bldg","reference","blu114.r38.w198_male_pituitary_bldg"
"5134","LOC107055658",19.1395293644672,"male","pituitary","inc.d17","eggs","blu121.w91.x_male_pituitary_inc.d17"
"5135","LOC107055658",18.1222836858975,"male","pituitary","bldg","reference","blu33.y88.x_male_pituitary_bldg"
"5136","LOC107055658",18.4021841797304,"male","pituitary","n5","chicks","blu37.r65.x_male_pituitary_n5"
"5137","LOC107055658",19.0444220310416,"male","pituitary","n5","chicks","blu41.y100.x_male_pituitary_n5"
"5138","LOC107055658",17.2603618776108,"male","pituitary","n9","chicks","blu81.r88_male_pituitary_n9"
"5139","LOC107055658",18.8508456501377,"male","pituitary","m.n2","loss","blu84.x_male_pituitary_extend.hatch"
"5140","LOC107055658",18.4549146316758,"male","pituitary","n5","chicks","d.s008.y.blk_male_pituitary_n5"
"5141","LOC107055658",17.3620239493055,"male","pituitary","n5","chicks","d.s047.blk.o_male_pituitary_n5"
"5142","LOC107055658",18.0614941786548,"male","pituitary","m.inc.d3","loss","d.s110.g.blk_male_pituitary_m.inc.d3"
"5143","LOC107055658",19.0336424412796,"male","pituitary","m.inc.d3","loss","g.blk.s041.r_male_pituitary_m.inc.d3"
"5144","LOC107055658",18.7890826964602,"male","pituitary","m.inc.d17","loss","g.o.y.s037_male_pituitary_m.inc.d17"
"5145","LOC107055658",18.0929914666843,"male","pituitary","n9","chicks","g.s.blk.d_male_pituitary_n9"
"5146","LOC107055658",17.8345542441774,"male","pituitary","lay","eggs","g.s.blk.y_male_pituitary_lay"
"5147","LOC107055658",15.7294418410904,"male","pituitary","lay","eggs","g.s043.pu.blk_male_pituitary_lay"
"5148","LOC107055658",17.4392682087426,"male","pituitary","m.n2","loss","g.s075.pk.pu_male_pituitary_m.hatch"
"5149","LOC107055658",16.8919945706569,"male","pituitary","early","chicks","g.s111.r.blk_male_pituitary_m.inc.d8"
"5150","LOC107055658",14.9190365088814,"male","pituitary","early","chicks","g.s179.o.pk_male_pituitary_m.inc.d8"
"5151","LOC107055658",17.7248808624761,"male","pituitary","extend","chicks","g.s351.pk.w_male_pituitary_extend"
"5152","LOC107055658",17.0291236482611,"male","pituitary","prolong","eggs","g.y.o.s_male_pituitary_prolong"
"5153","LOC107055658",18.6501843705284,"male","pituitary","bldg","reference","g104.w82.x_male_pituitary_bldg"
"5154","LOC107055658",14.4457799674501,"male","pituitary","hatch","chicks","g114.w83.x_male_pituitary_hatch.NYNO"
"5155","LOC107055658",19.3369099080518,"male","pituitary","inc.d17","eggs","g130.y81.x_male_pituitary_inc.d17"
"5156","LOC107055658",14.7862290591261,"male","pituitary","early","chicks","g137.r24.w5_male_pituitary_m.inc.d8"
"5157","LOC107055658",15.6405773823659,"male","pituitary","inc.d17","eggs","g143.blu32.x_male_pituitary_inc.d17"
"5158","LOC107055658",17.9025925451736,"male","pituitary","inc.d3","eggs","g146.blu51_male_pituitary_inc.d3"
"5159","LOC107055658",15.3211770986022,"male","pituitary","inc.d3","eggs","g20.w106.x_male_pituitary_inc.d3"
"5160","LOC107055658",17.980936296274,"male","pituitary","extend","chicks","g3.g119.w20_male_pituitary_extend"
"5161","LOC107055658",16.6775480987385,"male","pituitary","m.inc.d17","loss","g32.blu79_male_pituitary_m.inc.d17"
"5162","LOC107055658",18.0891636258654,"male","pituitary","m.n2","loss","g34.x_male_pituitary_m.hatch"
"5163","LOC107055658",17.8303076322136,"male","pituitary","prolong","eggs","g38.x_male_pituitary_inc.prolong"
"5164","LOC107055658",18.9229477676036,"male","pituitary","bldg","reference","g52.blu58_male_pituitary_bldg"
"5165","LOC107055658",18.2498161966682,"male","pituitary","hatch","chicks","g53.y84_male_pituitary_hatch"
"5166","LOC107055658",18.4928260836515,"male","pituitary","extend","chicks","g8.y197_male_pituitary_extend"
"5167","LOC107055658",18.4287267368216,"male","pituitary","extend","chicks","l.s.o.blk_male_pituitary_extend"
"5168","LOC107055658",17.0709973728638,"male","pituitary","m.inc.d17","loss","l.s024.y.g_male_pituitary_m.inc.d17"
"5169","LOC107055658",16.8078837749761,"male","pituitary","prolong","eggs","l.s080.blk.r_male_pituitary_prolong"
"5170","LOC107055658",18.0006945327499,"male","pituitary","m.inc.d9","loss","l.s280.g.blk_male_pituitary_m.inc.d9"
"5171","LOC107055658",16.8200729050476,"male","pituitary","m.inc.d9","loss","o.d.s009_male_pituitary_m.inc.d9"
"5172","LOC107055658",15.487626282484,"male","pituitary","lay","eggs","o.s.w.r_male_pituitary_lay"
"5173","LOC107055658",18.6462075573571,"male","pituitary","m.inc.d3","loss","o.s010.r.blk_male_pituitary_m.inc.d3"
"5174","LOC107055658",17.2499217187154,"male","pituitary","prolong","eggs","o114.blu9_male_pituitary_inc.prolong"
"5175","LOC107055658",18.5503597732845,"male","pituitary","n5","chicks","o152.o120.w42_male_pituitary_n5"
"5176","LOC107055658",17.8176384863256,"male","pituitary","m.n2","loss","o3.x_male_pituitary_m.n2"
"5177","LOC107055658",19.3936170722781,"male","pituitary","hatch","chicks","o39.y77.x_male_pituitary_hatch"
"5178","LOC107055658",16.9986208204766,"male","pituitary","hatch","chicks","o44.blu26.x_male_pituitary_hatch"
"5179","LOC107055658",18.5396269572039,"male","pituitary","inc.d3","eggs","o48.r197.x_male_pituitary_inc.d3"
