"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"XP_015146615.1",0.00940190600158012,2.02678409511747,1.17630231670382,"hypothalamus","prolong",424687,"DOCK7",424687,"DOCK7"
"XP_015133816.1",0.0766450559974169,1.11551585414672,1.17628953140229,"hypothalamus","prolong",101748689,"LOC101748689",101748689,"LOC101748689"
"XP_015157140.1",0.0678300054111755,1.1685781482889,1.17606165078032,"hypothalamus","prolong",107056634,"LOC107056634",107056634,"LOC107056634"
"XP_419549.2",0.0180290427304173,1.74402733195393,1.17426658081783,"hypothalamus","prolong",421504,"MAP1LC3C",421504,"MAP1LC3C"
"XP_004935728.1",0.0463489692765839,1.33395991939369,1.17167546662148,"hypothalamus","prolong",421662,"TAGAP",421662,"TAGAP"
"XP_414168.4",0.0580417753475288,1.23625931208814,1.17131184196549,"hypothalamus","prolong",415807,"HSD17B2",415807,"HSD17B2"
"XP_015139916.1",3.88455999437262e-05,4.41065816678278,1.16910050692156,"hypothalamus","prolong",374049,"TPD52L1",374049,"TPD52L1"
"XP_015146973.1",0.0179733449748192,1.74537108989614,1.16881668348099,"hypothalamus","prolong",424939,"PRSS56",424939,"PRSS56"
"NP_001186577.1",0.0242652195618515,1.61501577465287,1.16537473893356,"hypothalamus","prolong",420650,"SGOL1",420650,"SGOL1"
"XP_004938728.1",0.000901866690963327,3.04485765276592,1.16475597179997,"hypothalamus","prolong",769506,"DGKH",769506,"DGKH"
"NP_001025563.1",0.00764523907310612,2.11660892928275,1.16013430431587,"hypothalamus","prolong",415340,"COR7A",415340,"COR7A"
"XP_015135349.1",0.00792495899579853,2.10100297616945,1.15964627719718,"hypothalamus","prolong",396202,"NRCAM",396202,"NRCAM"
"XP_015157692.1",0.009535182325266,2.02067099825511,1.15600052775318,"hypothalamus","prolong",417731,"BRD1",417731,"BRD1"
"XP_419775.1",0.0100230959937211,1.99899811027438,1.15534817640603,"hypothalamus","prolong",421743,"BET3L",421743,"BET3L"
"XP_015145201.1",0.00463637743221339,2.33382121678622,1.15223007595421,"hypothalamus","prolong",429029,"TBR1",429029,"TBR1"
"XP_015155908.1",0.0584272501732169,1.23338455289392,1.1516427470414,"hypothalamus","prolong",107055431,"LOC107055431",107055431,"LOC107055431"
"XP_015141797.1",0.0918193101204601,1.03706597460641,1.14656832137286,"hypothalamus","prolong",418164,"MICAL3",418164,"MICAL3"
"NP_989735.1",0.0115945430089546,1.93574636411099,1.14557193697002,"hypothalamus","prolong",378924,"HAL",378924,"HAL"
"XP_004937781.2",0.0559512848968385,1.25218993563788,1.14211004325862,"hypothalamus","prolong",418010,"TNRC6B",418010,"TNRC6B"
"XP_015136760.1",0.000653894881489165,3.18449206216272,1.14002169676542,"hypothalamus","prolong",395148,"NEBL",395148,"NEBL"
"NP_001026026.1",0.000232086014471703,3.63435102938797,1.13973143933489,"hypothalamus","prolong",419198,"HNF4A",419198,"HNF4A"
"XP_015132630.1",0.000152128508675028,3.81778939212667,1.13890950445692,"hypothalamus","prolong",418815,"LMO7",418815,"LMO7"
"XP_015140245.1",0.000793252832375205,3.10058836854022,1.13205746363764,"hypothalamus","prolong",421860,"FILIP1",421860,"FILIP1"
"XP_015150649.1",0.010190558137191,1.99180202901967,1.13170322323477,"hypothalamus","prolong",417366,"ACOX1",417366,"ACOX1"
"XP_004948189.2",0.0212811851984544,1.67200418883868,1.13112893071158,"hypothalamus","prolong",101749220,"LOC101749220",101749220,"LOC101749220"
"XP_015130039.1",0.00110426373533312,2.95692719008426,1.13036810982131,"hypothalamus","prolong",107050850,"LOC107050850",107050850,"LOC107050850"
"XP_015129239.1",0.0588406977521672,1.23032218590849,1.13033120867894,"hypothalamus","prolong",777528,"PDE1B",777528,"PDE1B"
"XP_015132293.1",0.0187083778635578,1.72796386698671,1.12946833683981,"hypothalamus","prolong",374116,"PER2",374116,"PER2"
"XP_015138399.1",0.000244468288209802,3.61177746843691,1.12587249304785,"hypothalamus","prolong",414835,"LOC414835",414835,"LOC414835"
"XP_004947638.1",0.000489526746257723,3.31022357467839,1.12586190392587,"hypothalamus","prolong",426920,"UNC5D",426920,"UNC5D"
