"gene","counts","sex","tissue","treatment","samples"
"PRL",9.9273371217576,"male","gonads","inc.d9","y95.g131.x_male_gonad_inc.d9"
"PRL",9.93040090642849,"male","gonads","inc.d3","y98.o50.x_male_gonad_inc.d3"
"PRLH",5.05272358504361,"male","gonads","control","L.Blu13_male_gonad_control.NYNO"
"PRLH",5.37426989238928,"male","gonads","control","L.G107_male_gonad_control"
"PRLH",5.05272358504361,"male","gonads","control","L.R3_male_gonad_control.NYNO"
"PRLH",5.25627370326108,"male","gonads","control","L.R8_male_gonad_control"
"PRLH",5.05272358504361,"male","gonads","control","L.W33_male_gonad_control"
"PRLH",5.05272358504361,"male","gonads","control","L.W3_male_gonad_control.NYNO"
"PRLH",5.51117093574804,"male","gonads","control","L.W4_male_gonad_control.NYNO"
"PRLH",5.05272358504361,"male","gonads","control","R.Y108.W29_male_gonad_control"
"PRLH",5.05272358504361,"male","gonads","prolong","blk.s030.o.g_male_gonad_prolong"
"PRLH",5.05272358504361,"male","gonads","n5","blk12.x_male_gonad_n5"
"PRLH",5.05272358504361,"male","gonads","inc.d17","blk17.x_male_gonad_inc.d17"
"PRLH",5.05272358504361,"male","gonads","m.inc.d3","blk5.x_male_gonad_m.inc.d3"
"PRLH",5.35130864949874,"male","gonads","m.n2","blu10.w26.x_male_gonad_m.hatch"
"PRLH",5.05272358504361,"male","gonads","hatch","blu104.w120.x_male_gonad_hatch"
"PRLH",5.05272358504361,"male","gonads","inc.d9","blu108.w40.o158_male_gonad_inc.d9"
"PRLH",5.05272358504361,"male","gonads","inc.d3","blu111.w113.x_male_gonad_inc.d3"
"PRLH",5.05272358504361,"male","gonads","inc.d17","blu113.w124.x_male_gonad_inc.d17"
"PRLH",5.38674534271333,"male","gonads","bldg","blu114.r38.w198_male_gonad_bldg"
"PRLH",5.05272358504361,"male","gonads","inc.d17","blu121.w91.x_male_gonad_inc.d17"
"PRLH",5.05272358504361,"male","gonads","bldg","blu33.y88.x_male_gonad_bldg"
"PRLH",5.05272358504361,"male","gonads","n5","blu37.r65.x_male_gonad_n5"
"PRLH",5.05272358504361,"male","gonads","n5","blu41.y100.x_male_gonad_n5"
"PRLH",5.05272358504361,"male","gonads","n9","blu81.r88_male_gonad_n9"
"PRLH",5.05272358504361,"male","gonads","m.n2","blu84.x_male_gonad_extend.hatch"
"PRLH",5.05272358504361,"male","gonads","n5","d.s008.y.blk_male_gonad_n5"
"PRLH",5.05272358504361,"male","gonads","n5","d.s047.blk.o_male_gonad_n5"
"PRLH",5.05272358504361,"male","gonads","m.inc.d3","d.s110.g.blk_male_gonad_m.inc.d3"
"PRLH",5.05272358504361,"male","gonads","m.inc.d3","g.blk.s041.r_male_gonad_m.inc.d3"
"PRLH",5.05272358504361,"male","gonads","m.inc.d17","g.o.y.s037_male_gonad_m.inc.d17"
"PRLH",5.05272358504361,"male","gonads","n9","g.s.blk.d_male_gonad_n9"
"PRLH",5.05272358504361,"male","gonads","lay","g.s.blk.y_male_gonad_lay"
"PRLH",5.05272358504361,"male","gonads","lay","g.s043.pu.blk_male_gonad_lay"
"PRLH",5.05272358504361,"male","gonads","m.n2","g.s075.pk.pu_male_gonad_m.hatch"
"PRLH",5.25359285641757,"male","gonads","early","g.s111.r.blk_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","early","g.s179.o.pk_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","extend","g.s351.pk.w_male_gonad_extend"
"PRLH",5.05272358504361,"male","gonads","prolong","g.y.o.s_male_gonad_prolong"
"PRLH",5.05272358504361,"male","gonads","bldg","g104.w82.x_male_gonad_bldg"
"PRLH",5.05272358504361,"male","gonads","hatch","g114.w83.x_male_gonad_hatch.NYNO"
"PRLH",5.39796638323294,"male","gonads","inc.d17","g130.y81.x_male_gonad_inc.d17"
"PRLH",5.2687230007894,"male","gonads","early","g137.r24.w5_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","inc.d17","g143.blu32.x_male_gonad_inc.d17"
"PRLH",5.05272358504361,"male","gonads","inc.d3","g146.blu51_male_gonad_inc.d3"
"PRLH",5.05272358504361,"male","gonads","inc.d3","g20.w106.x_male_gonad_inc.d3"
"PRLH",5.05272358504361,"male","gonads","extend","g3.g119.w20_male_gonad_extend"
"PRLH",5.05272358504361,"male","gonads","m.inc.d17","g32.blu79_male_gonad_m.inc.d17"
"PRLH",5.26573135606728,"male","gonads","m.n2","g34.x_male_gonad_m.hatch.NYNO"
"PRLH",5.34023739779918,"male","gonads","prolong","g38.x_male_gonad_inc.prolong"
"PRLH",5.05272358504361,"male","gonads","bldg","g52.blu58_male_gonad_bldg"
"PRLH",5.05272358504361,"male","gonads","hatch","g53.y84_male_gonad_hatch"
"PRLH",5.26865710973389,"male","gonads","extend","g8.y197_male_gonad_extend"
"PRLH",5.26461055049192,"male","gonads","extend","l.s.o.blk_male_gonad_extend"
"PRLH",5.05272358504361,"male","gonads","m.inc.d17","l.s024.y.g_male_gonad_m.inc.d17"
"PRLH",5.05272358504361,"male","gonads","prolong","l.s080.blk.r_male_gonad_prolong"
"PRLH",5.2951436577516,"male","gonads","m.inc.d9","l.s280.g.blk_male_gonad_m.inc.d9"
"PRLH",5.05272358504361,"male","gonads","m.inc.d9","o.d.s009_male_gonad_m.inc.d9"
"PRLH",5.29466384836149,"male","gonads","lay","o.s.w.r_male_gonad_lay"
"PRLH",5.05272358504361,"male","gonads","m.inc.d3","o.s010.r.blk_male_gonad_m.inc.d3"
"PRLH",5.05272358504361,"male","gonads","prolong","o114.blu9_male_gonad_inc.prolong"
"PRLH",5.05272358504361,"male","gonads","n5","o152.o120.w42_male_gonad_n5"
"PRLH",5.05272358504361,"male","gonads","m.n2","o3.x_male_gonad_m.n2"
"PRLH",5.05272358504361,"male","gonads","hatch","o39.y77.x_male_gonad_hatch"
"PRLH",5.05272358504361,"male","gonads","hatch","o44.blu26.x_male_gonad_hatch"
"PRLH",5.05272358504361,"male","gonads","inc.d3","o48.r197.x_male_gonad_inc.d3"
"PRLH",5.35603214408812,"male","gonads","inc.d9","o49.x_male_gonad_inc.d9"
"PRLH",5.05272358504361,"male","gonads","inc.d9","o57.g59_male_gonad_inc.d9"
"PRLH",5.05272358504361,"male","gonads","m.inc.d17","o59.blu64_male_gonad_m.inc.d17"
"PRLH",5.05272358504361,"male","gonads","prolong","pk.s.d.g_male_gonad_prolong"
"PRLH",5.15825931076816,"male","gonads","lay","pk.s238.blk.w_male_gonad_lay"
"PRLH",5.450882311304,"male","gonads","lay","pk.w.s141.o_male_gonad_lay"
"PRLH",5.23801837947857,"male","gonads","early","pu.blk.s102.y_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","lay","r.s005.pk.blk_male_gonad_lay"
"PRLH",5.26542975647496,"male","gonads","extend","r.s057.g.pk_male_gonad_extend"
"PRLH",5.05272358504361,"male","gonads","early","r.s058.d.l_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","bldg","r.s059.d.o_male_gonad_bldg"
"PRLH",5.05272358504361,"male","gonads","extend","r.s086.l.blk_male_gonad_extend"
"PRLH",5.05272358504361,"male","gonads","lay","r.s116.blk.pu_male_gonad_lay"
"PRLH",5.28544622901706,"male","gonads","extend","r.s172.l.y_male_gonad_extend"
"PRLH",5.521162190095,"male","gonads","n9","r.y.s007.blk_male_gonad_n9"
"PRLH",5.30106927534419,"male","gonads","inc.d17","r176.blu54_male_gonad_inc.d17"
"PRLH",5.05272358504361,"male","gonads","lay","r190.o43.x_male_gonad_lay"
"PRLH",5.24703828847192,"male","gonads","n9","r195.x_male_gonad_n9"
"PRLH",5.05272358504361,"male","gonads","m.inc.d9","r196.x_male_gonad_m.inc.d9"
"PRLH",5.05272358504361,"male","gonads","n9","r37.w100.x_male_gonad_n9"
"PRLH",5.05272358504361,"male","gonads","early","r4.x_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","hatch","r41.w99.x_male_gonad_hatch"
"PRLH",5.05272358504361,"male","gonads","inc.d9","r45.X_male_gonad_inc.d9"
"PRLH",5.51309801426112,"male","gonads","hatch","r72.y83.x_male_gonad_hatch"
"PRLH",5.05272358504361,"male","gonads","prolong","r81.x_male_gonad_inc.prolong"
"PRLH",5.05272358504361,"male","gonads","m.inc.d9","r84.x_male_gonad_m.inc.d9"
"PRLH",5.05272358504361,"male","gonads","m.inc.d9","r85.g39_male_gonad_m.inc.d9.NYNO"
"PRLH",5.05272358504361,"male","gonads","prolong","r90.x_male_gonad_inc.prolong"
"PRLH",5.3993369502781,"male","gonads","bldg","s.pu148.blk.r_male_gonad_bldg"
"PRLH",5.05272358504361,"male","gonads","early","s044.blk.d.r_male_gonad_m.inc.d8"
"PRLH",5.46603454234879,"male","gonads","m.n2","s062.d.blk.g_male_gonad_m.hatch"
"PRLH",5.05272358504361,"male","gonads","m.inc.d17","s064.g.blk.pu_male_gonad_m.inc.d17"
"PRLH",5.05272358504361,"male","gonads","bldg","s065.l.d.o_male_gonad_bldg"
"PRLH",5.05272358504361,"male","gonads","bldg","s066.l.d.r_male_gonad_bldg"
"PRLH",5.42846608567372,"male","gonads","early","s067.o.l.y_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","m.inc.d3","s071.pu.g.pk_male_gonad_m.inc.d3"
"PRLH",5.25646603757703,"male","gonads","m.n2","s090.blk.pk.w_male_gonad_m.hatch"
"PRLH",5.05272358504361,"male","gonads","m.inc.d17","s096.g.blk.pk_male_gonad_m.inc.d17"
"PRLH",5.05272358504361,"male","gonads","m.inc.d3","s139.l.blk.w_male_gonad_m.inc.d3"
"PRLH",5.05272358504361,"male","gonads","lay","s150.w.g.blk_male_gonad_lay"
"PRLH",5.26324303415536,"male","gonads","m.inc.d3","s175.blk.pu.pk_male_gonad_m.inc.d3"
"PRLH",5.05272358504361,"male","gonads","n9","s187.l.o.r_male_gonad_n9"
"PRLH",5.05272358504361,"male","gonads","lay","s243.blk.pk.r_male_gonad_lay"
"PRLH",5.371877236451,"male","gonads","inc.d9","w34.x_male_gonad_inc.d9"
"PRLH",5.05272358504361,"male","gonads","control","x.blk.blk.ATLAS_male_gonad_control"
"PRLH",5.28032989214619,"male","gonads","n9","x.blk16_male_gonad_n9.NYNO"
"PRLH",5.05272358504361,"male","gonads","m.n2","x.blk23_male_gonad_m.n2"
"PRLH",5.05272358504361,"male","gonads","inc.d9","x.blu106.o153_male_gonad_inc.d9.NYNO"
"PRLH",5.05272358504361,"male","gonads","inc.d17","x.blu117.w89_male_gonad_inc.d17"
"PRLH",5.05272358504361,"male","gonads","n9","x.blu23.w14_male_gonad_n9"
"PRLH",5.35326708299711,"male","gonads","n5","x.blu30_male_gonad_n5"
"PRLH",5.5346288421047,"male","gonads","inc.d3","x.blu42.o28_male_gonad_inc.d3"
"PRLH",5.05272358504361,"male","gonads","prolong","x.blu57_male_gonad_prolong"
"PRLH",5.05272358504361,"male","gonads","extend","x.blu69_male_gonad_extend"
"PRLH",5.24980237197652,"male","gonads","extend","x.blu73_male_gonad_extend"
"PRLH",5.05272358504361,"male","gonads","m.n2","x.blu76_male_gonad_m.hatch"
"PRLH",5.05272358504361,"male","gonads","control","x.g.ATLAS_male_gonad_control"
"PRLH",5.29961952902838,"male","gonads","control","x.g.g.ATLAS_male_gonad_control"
"PRLH",5.05272358504361,"male","gonads","control","x.g.g.g.ATLAS_male_gonad_control"
"PRLH",5.05272358504361,"male","gonads","inc.d9","x.g13.w109_male_gonad_inc.d9"
"PRLH",5.39816583818803,"male","gonads","inc.d17","x.g14.w199_male_gonad_inc.d17"
"PRLH",5.05272358504361,"male","gonads","inc.d3","x.g147.blu28_male_gonad_inc.d3"
"PRLH",5.24867545277684,"male","gonads","m.inc.d3","x.g5.w79_male_gonad_m.inc.d3"
"PRLH",5.05272358504361,"male","gonads","hatch","x.g70_male_gonad_hatch"
"PRLH",5.36090898954635,"male","gonads","m.inc.d9","x.o117_male_gonad_m.inc.d9"
"PRLH",5.05272358504361,"male","gonads","hatch","x.o160.w102_male_gonad_hatch"
"PRLH",5.05272358504361,"male","gonads","inc.d3","x.o163.w101_male_gonad_inc.d3"
"PRLH",5.45801252966078,"male","gonads","n5","x.o164.w123_male_gonad_n5"
"PRLH",5.05272358504361,"male","gonads","n9","x.o2_male_gonad_n9"
"PRLH",5.21131306261945,"male","gonads","bldg","x.o30.g134_male_gonad_bldg"
"PRLH",5.34311426510623,"male","gonads","m.inc.d17","x.o40.r70_male_gonad_m.inc.d17"
"PRLH",5.05272358504361,"male","gonads","inc.d9","x.o47.y82_male_gonad_inc.d9"
"PRLH",5.05272358504361,"male","gonads","m.n2","x.o4_male_gonad_m.hatch"
"PRLH",5.05272358504361,"male","gonads","n5","x.o68_male_gonad_n5"
"PRLH",5.19092601848099,"male","gonads","m.inc.d17","x.r10.w18_male_gonad_m.inc.d17"
"PRLH",5.05272358504361,"male","gonads","hatch","x.r178_male_gonad_hatch"
"PRLH",5.05272358504361,"male","gonads","n5","x.r181_male_gonad_n5"
"PRLH",5.50662252270349,"male","gonads","m.inc.d3","x.r185_male_gonad_m.inc.d3"
"PRLH",5.4160544807716,"male","gonads","inc.d17","x.r29.w96_male_gonad_inc.d17"
"PRLH",5.34654955334122,"male","gonads","inc.d3","x.r64.g140_male_gonad_inc.d3"
"PRLH",5.05272358504361,"male","gonads","bldg","x.r67.blu35_male_gonad_bldg"
"PRLH",5.05272358504361,"male","gonads","inc.d9","x.w192.o157_male_gonad_inc.d9"
"PRLH",5.05272358504361,"male","gonads","control","x.y.s.ATLAS_male_gonad_control"
"PRLH",5.46187267035307,"male","gonads","inc.d17","x.y132.w76_male_gonad_inc.d17"
"PRLH",5.33177139956607,"male","gonads","inc.d9","x.y141.w116_male_gonad_inc.d9"
"PRLH",5.25603769595208,"male","gonads","early","x.y51_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","prolong","x.y79_male_gonad_prolong"
"PRLH",5.35145897623409,"male","gonads","m.inc.d9","y.w.blk_male_gonad_m.inc.d9"
"PRLH",5.05272358504361,"male","gonads","n9","y129.x_male_gonad_n9"
"PRLH",5.05272358504361,"male","gonads","n9","y131.w185.x_male_gonad_n9"
"PRLH",5.36903580438733,"male","gonads","inc.d17","y133.w77.r58_male_gonad_inc.d17"
"PRLH",5.33541775880459,"male","gonads","m.inc.d17","y148.w81.g145_male_gonad_m.inc.d17"
"PRLH",5.38327743638321,"male","gonads","inc.d3","y149.r52.x_male_gonad_inc.d3"
"PRLH",5.20406837382351,"male","gonads","m.inc.d3","y18.x_male_gonad_m.inc.d3"
"PRLH",5.05272358504361,"male","gonads","m.inc.d17","y4.x_male_gonad_m.inc.d17"
"PRLH",5.05272358504361,"male","gonads","early","y55.x_male_gonad_m.inc.d8"
"PRLH",5.05272358504361,"male","gonads","m.inc.d9","y63.x_male_gonad_m.inc.d9"
"PRLH",5.31869938716441,"male","gonads","inc.d9","y95.g131.x_male_gonad_inc.d9"
"PRLH",5.05272358504361,"male","gonads","inc.d3","y98.o50.x_male_gonad_inc.d3"
"PRLHR",5.45471020085838,"male","gonads","control","L.Blu13_male_gonad_control.NYNO"
"PRLHR",5.5065273390324,"male","gonads","control","L.G107_male_gonad_control"
"PRLHR",5.57627376474666,"male","gonads","control","L.R3_male_gonad_control.NYNO"
"PRLHR",5.50638171665998,"male","gonads","control","L.R8_male_gonad_control"
"PRLHR",5.05272358504361,"male","gonads","control","L.W33_male_gonad_control"
"PRLHR",5.05272358504361,"male","gonads","control","L.W3_male_gonad_control.NYNO"
"PRLHR",5.05272358504361,"male","gonads","control","L.W4_male_gonad_control.NYNO"
"PRLHR",5.05272358504361,"male","gonads","control","R.Y108.W29_male_gonad_control"
"PRLHR",5.42967779741899,"male","gonads","prolong","blk.s030.o.g_male_gonad_prolong"
"PRLHR",5.53494584686067,"male","gonads","n5","blk12.x_male_gonad_n5"
"PRLHR",5.40287282970419,"male","gonads","inc.d17","blk17.x_male_gonad_inc.d17"
"PRLHR",5.39330344909286,"male","gonads","m.inc.d3","blk5.x_male_gonad_m.inc.d3"
"PRLHR",5.35130864949874,"male","gonads","m.n2","blu10.w26.x_male_gonad_m.hatch"
"PRLHR",5.39555775614164,"male","gonads","hatch","blu104.w120.x_male_gonad_hatch"
"PRLHR",5.05272358504361,"male","gonads","inc.d9","blu108.w40.o158_male_gonad_inc.d9"
"PRLHR",5.05272358504361,"male","gonads","inc.d3","blu111.w113.x_male_gonad_inc.d3"
"PRLHR",5.41750605522556,"male","gonads","inc.d17","blu113.w124.x_male_gonad_inc.d17"
"PRLHR",5.05272358504361,"male","gonads","bldg","blu114.r38.w198_male_gonad_bldg"
"PRLHR",5.40325590851473,"male","gonads","inc.d17","blu121.w91.x_male_gonad_inc.d17"
"PRLHR",5.45090433098895,"male","gonads","bldg","blu33.y88.x_male_gonad_bldg"
"PRLHR",5.05272358504361,"male","gonads","n5","blu37.r65.x_male_gonad_n5"
"PRLHR",5.4145553266695,"male","gonads","n5","blu41.y100.x_male_gonad_n5"
"PRLHR",5.05272358504361,"male","gonads","n9","blu81.r88_male_gonad_n9"
"PRLHR",5.27121219418312,"male","gonads","m.n2","blu84.x_male_gonad_extend.hatch"
"PRLHR",5.05272358504361,"male","gonads","n5","d.s008.y.blk_male_gonad_n5"
"PRLHR",5.37590108247104,"male","gonads","n5","d.s047.blk.o_male_gonad_n5"
"PRLHR",5.37126715347426,"male","gonads","m.inc.d3","d.s110.g.blk_male_gonad_m.inc.d3"
"PRLHR",5.05272358504361,"male","gonads","m.inc.d3","g.blk.s041.r_male_gonad_m.inc.d3"
"PRLHR",5.40932890045582,"male","gonads","m.inc.d17","g.o.y.s037_male_gonad_m.inc.d17"
"PRLHR",5.45643300991205,"male","gonads","n9","g.s.blk.d_male_gonad_n9"
"PRLHR",5.33371718562384,"male","gonads","lay","g.s.blk.y_male_gonad_lay"
"PRLHR",5.05272358504361,"male","gonads","lay","g.s043.pu.blk_male_gonad_lay"
"PRLHR",5.46452972675875,"male","gonads","m.n2","g.s075.pk.pu_male_gonad_m.hatch"
"PRLHR",5.25359285641757,"male","gonads","early","g.s111.r.blk_male_gonad_m.inc.d8"
"PRLHR",5.05272358504361,"male","gonads","early","g.s179.o.pk_male_gonad_m.inc.d8"
"PRLHR",5.47341065726252,"male","gonads","extend","g.s351.pk.w_male_gonad_extend"
"PRLHR",5.4177719962256,"male","gonads","prolong","g.y.o.s_male_gonad_prolong"
"PRLHR",5.05272358504361,"male","gonads","bldg","g104.w82.x_male_gonad_bldg"
"PRLHR",5.53296518730867,"male","gonads","hatch","g114.w83.x_male_gonad_hatch.NYNO"
"PRLHR",5.05272358504361,"male","gonads","inc.d17","g130.y81.x_male_gonad_inc.d17"
"PRLHR",5.35790893265131,"male","gonads","early","g137.r24.w5_male_gonad_m.inc.d8"
"PRLHR",5.37719325810194,"male","gonads","inc.d17","g143.blu32.x_male_gonad_inc.d17"
"PRLHR",5.38962512501969,"male","gonads","inc.d3","g146.blu51_male_gonad_inc.d3"
"PRLHR",5.48754810409346,"male","gonads","inc.d3","g20.w106.x_male_gonad_inc.d3"
"PRLHR",5.38305192286089,"male","gonads","extend","g3.g119.w20_male_gonad_extend"
"PRLHR",5.23977175554651,"male","gonads","m.inc.d17","g32.blu79_male_gonad_m.inc.d17"
"PRLHR",5.3536897085601,"male","gonads","m.n2","g34.x_male_gonad_m.hatch.NYNO"
"PRLHR",5.05272358504361,"male","gonads","prolong","g38.x_male_gonad_inc.prolong"
"PRLHR",5.05272358504361,"male","gonads","bldg","g52.blu58_male_gonad_bldg"
"PRLHR",5.32718428362398,"male","gonads","hatch","g53.y84_male_gonad_hatch"
"PRLHR",5.4260382418964,"male","gonads","extend","g8.y197_male_gonad_extend"
"PRLHR",5.35210891382014,"male","gonads","extend","l.s.o.blk_male_gonad_extend"
"PRLHR",5.47958796038266,"male","gonads","m.inc.d17","l.s024.y.g_male_gonad_m.inc.d17"
"PRLHR",5.35528112111896,"male","gonads","prolong","l.s080.blk.r_male_gonad_prolong"
"PRLHR",5.47162847953788,"male","gonads","m.inc.d9","l.s280.g.blk_male_gonad_m.inc.d9"
"PRLHR",5.62215174534012,"male","gonads","m.inc.d9","o.d.s009_male_gonad_m.inc.d9"
"PRLHR",5.39448022617611,"male","gonads","lay","o.s.w.r_male_gonad_lay"
"PRLHR",5.25738242247553,"male","gonads","m.inc.d3","o.s010.r.blk_male_gonad_m.inc.d3"
"PRLHR",5.05272358504361,"male","gonads","prolong","o114.blu9_male_gonad_inc.prolong"
"PRLHR",5.38076529515364,"male","gonads","n5","o152.o120.w42_male_gonad_n5"
"PRLHR",5.05272358504361,"male","gonads","m.n2","o3.x_male_gonad_m.n2"
"PRLHR",5.05272358504361,"male","gonads","hatch","o39.y77.x_male_gonad_hatch"
"PRLHR",5.43995475541553,"male","gonads","hatch","o44.blu26.x_male_gonad_hatch"
"PRLHR",5.05272358504361,"male","gonads","inc.d3","o48.r197.x_male_gonad_inc.d3"
"PRLHR",5.48088403427543,"male","gonads","inc.d9","o49.x_male_gonad_inc.d9"
"PRLHR",5.35224731121464,"male","gonads","inc.d9","o57.g59_male_gonad_inc.d9"
"PRLHR",5.49900639334811,"male","gonads","m.inc.d17","o59.blu64_male_gonad_m.inc.d17"
"PRLHR",6.4811340268566,"male","gonads","prolong","pk.s.d.g_male_gonad_prolong"
"PRLHR",5.26365418077141,"male","gonads","lay","pk.s238.blk.w_male_gonad_lay"
"PRLHR",5.25227623139868,"male","gonads","lay","pk.w.s141.o_male_gonad_lay"
"PRLHR",5.31459051241969,"male","gonads","early","pu.blk.s102.y_male_gonad_m.inc.d8"
"PRLHR",5.31476572894185,"male","gonads","lay","r.s005.pk.blk_male_gonad_lay"
"PRLHR",5.05272358504361,"male","gonads","extend","r.s057.g.pk_male_gonad_extend"
"PRLHR",5.49003208815299,"male","gonads","early","r.s058.d.l_male_gonad_m.inc.d8"
"PRLHR",5.37427742917093,"male","gonads","bldg","r.s059.d.o_male_gonad_bldg"
"PRLHR",5.27936481288685,"male","gonads","extend","r.s086.l.blk_male_gonad_extend"
"PRLHR",5.36290131313656,"male","gonads","lay","r.s116.blk.pu_male_gonad_lay"
"PRLHR",5.38148822709757,"male","gonads","extend","r.s172.l.y_male_gonad_extend"
"PRLHR",5.32396668727842,"male","gonads","n9","r.y.s007.blk_male_gonad_n9"
"PRLHR",5.60534267165588,"male","gonads","inc.d17","r176.blu54_male_gonad_inc.d17"
"PRLHR",5.47219338399227,"male","gonads","lay","r190.o43.x_male_gonad_lay"
"PRLHR",5.52691786992896,"male","gonads","n9","r195.x_male_gonad_n9"
"PRLHR",5.33928589517853,"male","gonads","m.inc.d9","r196.x_male_gonad_m.inc.d9"
"PRLHR",5.33623703340659,"male","gonads","n9","r37.w100.x_male_gonad_n9"
"PRLHR",5.36144077210306,"male","gonads","early","r4.x_male_gonad_m.inc.d8"
"PRLHR",5.49215007697281,"male","gonads","hatch","r41.w99.x_male_gonad_hatch"
"PRLHR",5.37726241412675,"male","gonads","inc.d9","r45.X_male_gonad_inc.d9"
"PRLHR",5.05272358504361,"male","gonads","hatch","r72.y83.x_male_gonad_hatch"
"PRLHR",5.36846913093329,"male","gonads","prolong","r81.x_male_gonad_inc.prolong"
"PRLHR",5.05272358504361,"male","gonads","m.inc.d9","r84.x_male_gonad_m.inc.d9"
"PRLHR",5.54691518383544,"male","gonads","m.inc.d9","r85.g39_male_gonad_m.inc.d9.NYNO"
"PRLHR",5.05272358504361,"male","gonads","prolong","r90.x_male_gonad_inc.prolong"
"PRLHR",5.05272358504361,"male","gonads","bldg","s.pu148.blk.r_male_gonad_bldg"
"PRLHR",5.36994851635539,"male","gonads","early","s044.blk.d.r_male_gonad_m.inc.d8"
"PRLHR",5.41096559156123,"male","gonads","m.n2","s062.d.blk.g_male_gonad_m.hatch"
"PRLHR",5.52478578273497,"male","gonads","m.inc.d17","s064.g.blk.pu_male_gonad_m.inc.d17"
