"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"CCDC83",0.00367380453814872,0.0157955005364111,1.80146660738105,-1.05676460347775,"male_hypothalamus","control","control"
"PVALB",1.23173530037373e-05,0.000117182934979572,3.9311356287942,-1.05699808796333,"male_hypothalamus","control","control"
"NUFIP2",2.43053184150673e-09,6.4663562397816e-08,7.18934037323055,-1.05728116628878,"male_hypothalamus","control","control"
"C5H14ORF79",0.000833452271483803,0.00442090660586122,2.35448865971244,-1.05777556940334,"male_hypothalamus","control","control"
"LOC101747587",1.14921443591758e-06,1.46151265260051e-05,4.83519742051811,-1.05782869060367,"male_hypothalamus","control","control"
"HTR2B",5.81009974123018e-06,6.02045015106892e-05,4.22037103518464,-1.05898059755842,"male_hypothalamus","control","control"
"BCAP29",1.93633146165204e-09,5.32883121885819e-08,7.27336803503763,-1.05927853716328,"male_hypothalamus","control","control"
"FAM104A",0.000257223546227822,0.00161896023655891,2.79076381786498,-1.06039697292246,"male_hypothalamus","control","control"
"LSM5",1.15878357408823e-10,4.66084694962412e-09,8.331535157961,-1.06119918306426,"male_hypothalamus","control","control"
"RAPGEF4",0.0357330067037088,0.104967637453959,0.978944577516452,-1.06308490819566,"male_hypothalamus","NS","control"
"SKA2",6.71395076861725e-09,1.58465556769708e-07,6.80006511912691,-1.06465192724808,"male_hypothalamus","control","control"
"LAT2",3.00319800173876e-06,3.39388834859838e-05,4.46930244910886,-1.06493523161152,"male_hypothalamus","control","control"
"DUSP27",0.0464435869346527,0.129971297730878,0.886152544719161,-1.06522313144904,"male_hypothalamus","NS","control"
"GNG13",0.00271780143046198,0.0121942278703401,1.91384569369112,-1.06529953319604,"male_hypothalamus","control","control"
"PLEKHG3",7.73801546939289e-05,0.000574226639227054,3.24091666380581,-1.06533411336481,"male_hypothalamus","control","control"
"NPY7R",0.00710724062403297,0.0274809261330285,1.5609686352338,-1.06553664741097,"male_hypothalamus","control","control"
"C1QTNF7",0.00295272937174397,0.0130756859312245,1.88353551941426,-1.06581745769718,"male_hypothalamus","control","control"
"PKDREJ",0.00373378707935773,0.0160229909545039,1.7952564124844,-1.06626072324396,"male_hypothalamus","control","control"
"GCSH",2.50010893798438e-05,0.000216904792673246,3.66373085181915,-1.0666155339767,"male_hypothalamus","control","control"
"CSTB",4.31646159834261e-06,4.63891663474053e-05,4.33358343205065,-1.06664997966747,"male_hypothalamus","control","control"
"TPTE2",3.74496233521096e-07,5.49813854721307e-06,5.25978432059804,-1.06767207521313,"male_hypothalamus","control","control"
"ENTPD2L",1.61177841853804e-05,0.000147755412002863,3.83045660276526,-1.0678836019511,"male_hypothalamus","control","control"
"NKAIN3",8.14437956249596e-09,1.87665830766326e-07,6.72661479429663,-1.06966507444724,"male_hypothalamus","control","control"
"EXOSC8",5.0760484913233e-07,7.18842492078544e-06,5.14336625887275,-1.07007094927628,"male_hypothalamus","control","control"
"MRPL19",4.08247659003423e-08,7.85025024632466e-07,6.10511649881326,-1.07065355956415,"male_hypothalamus","control","control"
"DDX1",1.23336010964139e-10,4.86015382335499e-09,8.31334998514572,-1.07066081327675,"male_hypothalamus","control","control"
"ZWILCH",0.000562020272504431,0.00311736662778365,2.50621211814025,-1.07104586237255,"male_hypothalamus","control","control"
"FGF18",3.46178219878912e-06,3.82936769670773e-05,4.41687293060079,-1.0716180100799,"male_hypothalamus","control","control"
"EPSTI1",0.039993645445757,0.11482863988069,0.939949779264761,-1.07228069444159,"male_hypothalamus","NS","control"
"TEX11",0.0010894343940787,0.00557637823324544,2.25364777668903,-1.07229109012753,"male_hypothalamus","control","control"
"RPS3",6.52713774769629e-08,1.18631601176378e-06,5.92579960786529,-1.07251224586103,"male_hypothalamus","control","control"
"RPL27",5.35237404470275e-08,1.00366241569288e-06,5.99841233864068,-1.07330406997926,"male_hypothalamus","control","control"
"THAP5",7.88627376992382e-10,2.36153946920957e-08,7.62680479151575,-1.07359515820568,"male_hypothalamus","control","control"
"PDK4",7.13355321509964e-06,7.24818056496858e-05,4.13977099615455,-1.07444427768343,"male_hypothalamus","control","control"
"MRPL46",1.70206586309474e-09,4.75145490939896e-08,7.32317338776983,-1.07574447467555,"male_hypothalamus","control","control"
"TRAPPC2",4.86858501285199e-11,2.17357055004338e-09,8.66282625885604,-1.07581984282559,"male_hypothalamus","control","control"
"UPRT",2.53309948157929e-17,7.48641031566749e-15,14.1257263737288,-1.07752842066816,"male_hypothalamus","control","control"
"GPX4",7.85859365740239e-06,7.9301842131677e-05,4.10071672417886,-1.07765771365727,"male_hypothalamus","control","control"
"CYP2J2L3",5.79397930766584e-06,6.00832560547041e-05,4.22124653991411,-1.07910699406735,"male_hypothalamus","control","control"
"CASP1",0.00237611790416293,0.0108802030673947,1.96336299891854,-1.08032242201946,"male_hypothalamus","control","control"
"RIOK1",1.24599441706105e-16,2.86721118241209e-14,13.5425403182225,-1.08095770682436,"male_hypothalamus","control","control"
"OSGIN1",9.80283350519321e-08,1.70315815883272e-06,5.76874502066982,-1.08235142178176,"male_hypothalamus","control","control"
"HEBP2",0.00065032015291599,0.00354068981934036,2.45091211776301,-1.08270835638448,"male_hypothalamus","control","control"
"EMC2",3.42529192270485e-10,1.13577667534567e-08,7.9447070543642,-1.08418745787736,"male_hypothalamus","control","control"
"LOC101750767",1.17208848603446e-08,2.59762339987704e-07,6.58542381215858,-1.08658769832274,"male_hypothalamus","control","control"
"GPER1",1.2411514486582e-10,4.86266684279776e-09,8.3131254843473,-1.08788119605413,"male_hypothalamus","control","control"
"OTC",0.0454613390928987,0.127748430129797,0.893644428102492,-1.08823356645579,"male_hypothalamus","NS","control"
