"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"PSMA5",0.000620386052659664,0.00269806410297765,2.56894773619164,-0.601899781561398,"male_hypothalamus","control","control"
"GAR1",0.000471670925770897,0.00211838990282635,2.67399410227308,-0.602065995786577,"male_hypothalamus","control","control"
"CCNE2",0.0306207092686481,0.0798508173177619,1.0977206342559,-0.602203833994566,"male_hypothalamus","control","control"
"DHRS7C",0.0101701786962246,0.0312036965414521,1.50579395430015,-0.602721849068555,"male_hypothalamus","control","control"
"ACSS3",0.000395296918510234,0.00181433545143371,2.7412824133961,-0.602912329797076,"male_hypothalamus","control","control"
"CEP95",0.00141508386072622,0.00552817962257846,2.25741785423239,-0.602938705205716,"male_hypothalamus","control","control"
"MYLIP",2.59409334948452e-09,3.83750806161503e-08,7.41595069917306,-0.603342651048366,"male_hypothalamus","control","control"
"NDUFAB1",0.000783395061898665,0.00330445419376741,2.48090026392729,-0.603463941219628,"male_hypothalamus","control","control"
"KAT5",0.00083747725785099,0.00350862968273781,2.45486246684599,-0.603578469414328,"male_hypothalamus","control","control"
"PCF11",0.00589416324710045,0.0192994097650122,1.7144559728429,-0.60416805012253,"male_hypothalamus","control","control"
"GABARAPL1",0.000110164846895174,0.000581176210143534,3.23569217141264,-0.60435874411618,"male_hypothalamus","control","control"
"MMAA",0.0007982951234695,0.00336313052481185,2.47325627716782,-0.60436093470076,"male_hypothalamus","control","control"
"ITM2A",4.58622022785399e-05,0.000266777450260554,3.57385088255643,-0.604621788971017,"male_hypothalamus","control","control"
"UXS1",5.25482654664955e-06,3.81620549688571e-05,4.41836824723823,-0.605240406092885,"male_hypothalamus","control","control"
"COL15A1",0.00644039002125469,0.0208320490932566,1.68126800964294,-0.605907356055005,"male_hypothalamus","control","control"
"IFI27L2",0.0116996816949454,0.0351274674564449,1.45435315989594,-0.606254111964485,"male_hypothalamus","control","control"
"TTC8",2.44081599028486e-06,1.9303602901642e-05,4.71436162496787,-0.607409529796117,"male_hypothalamus","control","control"
"NIPSNAP1",0.00069313097433987,0.00296624355899393,2.52779319181596,-0.60803638558049,"male_hypothalamus","control","control"
"AP3S2",0.00545302076291562,0.0180462067360852,1.74361407169258,-0.608077078798427,"male_hypothalamus","control","control"
"IQCA1",0.0273348815394644,0.072581584868949,1.13917355291248,-0.608336071670529,"male_hypothalamus","control","control"
"INTS12",3.42441298374508e-05,0.000206086297096124,3.68595088397713,-0.608465632626834,"male_hypothalamus","control","control"
"METTL8",0.0164003508604321,0.0470683491550716,1.32727103359091,-0.608534832783651,"male_hypothalamus","control","control"
"PBDC1",0.0205896390554235,0.0571724148199515,1.24281346388453,-0.608594533808805,"male_hypothalamus","control","control"
"WIBG",0.0181263688395163,0.0512430826311548,1.29036475227959,-0.60893301495478,"male_hypothalamus","control","control"
"TPM2",0.000386868536987088,0.00178226965785817,2.74902658646082,-0.609007941731889,"male_hypothalamus","control","control"
"GALK1",0.0142909892125182,0.0418449274917478,1.37835718034363,-0.609118905432962,"male_hypothalamus","control","control"
"ZCCHC6",0.00836197316663289,0.0263455446582559,1.57929281855143,-0.609172607443443,"male_hypothalamus","control","control"
"ECHS1",0.0123829034024625,0.0368451678171323,1.43361946107392,-0.609620351088606,"male_hypothalamus","control","control"
"LOC101748694",0.0462673451922607,0.112866419861616,0.947435250617647,-0.609847734630155,"male_hypothalamus","NS","control"
"TAB1",8.08456092497327e-06,5.64507477015981e-05,4.24833030138246,-0.610154464187092,"male_hypothalamus","control","control"
"FAM103A1",1.62135003901423e-07,1.61363497660311e-06,5.79219470107374,-0.61021998129127,"male_hypothalamus","control","control"
"DDX24",8.30779196314916e-06,5.78608769154779e-05,4.23761498865093,-0.610631169241972,"male_hypothalamus","control","control"
"LOC770718",0.0493064481519788,0.118745998693738,0.925381015593684,-0.611330065153239,"male_hypothalamus","NS","control"
"SPG20",0.0030829499963251,0.0110296592631684,1.95743790391625,-0.611562335393103,"male_hypothalamus","control","control"
"ZDHHC13",0.0135448472496944,0.0399267559322627,1.39873597500355,-0.611616395047345,"male_hypothalamus","control","control"
"PECR",0.000116566334137531,0.000610917236931279,3.21401762114638,-0.612241846583177,"male_hypothalamus","control","control"
"TRUB1",4.13504566855029e-05,0.000243569956082934,3.61337628218071,-0.612704291436737,"male_hypothalamus","control","control"
